"rmsd","rg","dg_kj"
0.0960859372881356,1.65454033898305,2.46759089670067
0.0977338,1.65454033898305,2.75271936859735
0.0005099,1.65511440677966,6.63190874855642
0.00215776271186441,1.65511440677966,6.64737508428712
0.00380562542372881,1.65511440677966,6.69449148804659
0.00545348813559322,1.65511440677966,6.77306309780981
0.00710135084745763,1.65511440677966,6.88277518090296
0.00874921355932204,1.65511440677966,7.02311958154116
0.0103970762711864,1.65511440677966,7.19327665854432
0.0120449389830508,1.65511440677966,7.39192702741664
0.0136928016949153,1.65511440677966,7.61695479979045
0.0153406644067797,1.65511440677966,7.86498893131867
0.0169885271186441,1.65511440677966,8.13071811483433
0.0186363898305085,1.65511440677966,8.40592722572898
0.0202842525423729,1.65511440677966,8.67828699121577
0.0219321152542373,1.65511440677966,8.93016804699443
0.0235799779661017,1.65511440677966,9.13822327932748
0.0252278406779661,1.65511440677966,9.27504743633429
0.0268757033898305,1.65511440677966,9.31415027405094
0.0285235661016949,1.65511440677966,9.23764371026206
0.0301714288135593,1.65511440677966,9.04287209244483
0.0318192915254237,1.65511440677966,8.7433220653015
0.0334671542372881,1.65511440677966,8.36310078205593
0.0351150169491525,1.65511440677966,7.92905731217589
0.0367628796610169,1.65511440677966,7.46494631076532
0.0384107423728814,1.65511440677966,6.98901036555013
0.0400586050847458,1.65511440677966,6.51401325604941
0.0417064677966102,1.65511440677966,6.04832771469798
0.0433543305084746,1.65511440677966,5.59718254836662
0.045002193220339,1.65511440677966,5.16370070030613
0.0466500559322034,1.65511440677966,4.74965464866599
0.0482979186440678,1.65511440677966,4.35597949438907
0.0499457813559322,1.65511440677966,3.98310866597417
0.0515936440677966,1.65511440677966,3.63118917071617
0.053241506779661,1.65511440677966,3.30021813231763
0.0548893694915254,1.65511440677966,2.9901287854553
0.0565372322033898,1.65511440677966,2.70084411034275
0.0581850949152542,1.65511440677966,2.43230955641905
0.0598329576271186,1.65511440677966,2.18451198542576
0.061480820338983,1.65511440677966,1.95748928757229
0.0631286830508475,1.65511440677966,1.75133351087867
0.0647765457627119,1.65511440677966,1.56618939332873
0.0664244084745763,1.65511440677966,1.40224963563603
0.0680722711864407,1.65511440677966,1.25974792918461
0.0697201338983051,1.65511440677966,1.13895055316783
0.0713679966101695,1.65511440677966,1.04014721425395
0.0730158593220339,1.65511440677966,0.963641686884516
