"gene","log2FC","AveExpr","t","pvalue","padj","B"
"Ccdc125",-1.06150342293522,1.30675257115921,-4.8001849671515,0.00205778501547279,0.00618460636069943,-1.36142028534554
"Prr5l",-1.90585558306242,0.756970581457258,-4.79609944242746,0.00206739289423375,0.00620621104645048,-1.30973345827986
"Myh9",1.10673199062116,8.16231698317341,4.795509127822,0.00206878524073574,0.00620624957772101,-1.8316815093272
"Trarg1",-2.09013529910263,0.748454734839169,-4.79546776557868,0.00206888283885457,0.00620624957772101,-1.31398789002242
"Ceacam16",2.32385679600665,-1.73342602274614,4.79375392937635,0.00207293129179877,0.00621677426190078,-0.960187550701772
"Zfp968",-1.44071651463496,-1.12126254884912,-4.7930024288137,0.00207470927058092,0.00622089428862477,-1.08591709074767
"Magee1",-1.34430793459713,1.66059965937605,-4.79213023476868,0.00207677492032249,0.00622476191296649,-1.43420845336755
"4930599N23Rik",-1.59533991091678,-0.0142831488357699,-4.79176406178937,0.00207764282144499,0.00622605153132006,-1.20699877449542
"Tubb4a",-1.03658384864949,1.57250148533508,-4.79036001050089,0.0020809744274693,0.00623335481049356,-1.4126790561006
"Vdr",3.67284220440867,0.95134416173196,4.79022506859282,0.00208129493672448,0.00623335481049356,-1.10663921953672
"Rgl3",-1.79939935482539,-1.58621455488882,-4.78984600207792,0.0020821955751701,0.00623483892946361,-1.05717078918409
"1700060C20Rik",1.54346453294344,-2.65109518034107,4.78144465876753,0.00210226804587451,0.00628271990175816,-0.954427558546045
"Nynrin",-1.47310166801033,2.49024148712981,-4.78079170372924,0.00210383705166982,0.00628575362826899,-1.58527045287067
"Kcnk2",-2.20851659353925,1.30201840846666,-4.78068233941183,0.0021040999735457,0.00628575362826899,-1.41378131782223
"Tmem212",2.22442214002753,-0.748972737576099,4.77844321806917,0.00210949104774435,0.00629873348191134,-1.03561814712199
"Gm10791",1.13144845455227,2.40275454239038,4.77836791988827,0.0021096726073194,0.00629873348191134,-1.45261683845727
"Vil1",-1.39779954083142,-1.05687386870015,-4.77796513705751,0.00211064409489872,0.00630041180461331,-1.10869001830887
"Arsk",-1.50934383663878,2.64662022549997,-4.77642888537874,0.00211435399854839,0.00631026224387402,-1.61684951514918
"Trp53cor1",-1.31063375256932,-0.0794402545075435,-4.77458059669693,0.00211882703179535,0.00632041902102657,-1.21291513912048
"Rpusd2",1.65473027332018,-0.455468127259504,4.77451368583823,0.00211898915915126,0.00632041902102657,-1.07969436697566
"Gm16861",-1.33109444552616,-1.5742503154449,-4.77074614392423,0.00212814028422298,0.00634034206629421,-1.07144855811124
"Pim1",1.50023252685854,7.91440086226019,4.77018452387682,0.00212950817480674,0.0063431895332786,-1.86946724381947
"Depdc7",-1.19768109016466,-1.58202330324814,-4.76968929953714,0.00213071516007767,0.00634482555557403,-1.06945722261224
"Gm21988",-1.01658985071678,1.15802078572943,-4.7696209115424,0.00213088189830175,0.00634482555557403,-1.37477077424447
"Shpk",-1.09745010222327,0.915433398282206,-4.76842371556295,0.00213380315274209,0.00635106639409273,-1.34420553546028
"Cited4",-1.17174609618232,-0.30292890660047,-4.76665254734478,0.00213813309559092,0.00636215862567898,-1.19303462955346
"Aoah",2.04284166584087,3.55583425178294,4.76474489198657,0.00214280760955158,0.00637293756881321,-1.591918228063
"Lao1",1.73216724755208,0.101897723764847,4.76219260348475,0.00214907946722009,0.00639035588871413,-1.14080177456956
"Gm16287",-1.42793794857597,0.32595695169943,-4.76117942870291,0.00215157483174673,0.00639530479633331,-1.28210874661699
"Meak7",-1.0551766697589,-0.0936847581521431,-4.76024602271799,0.00215387657648909,0.0064009102893886,-1.22077651478461
"Pogk",1.15164084245745,4.57595428010751,4.75901686033045,0.00215691181250998,0.00640745603287803,-1.81842614521728
"Stk32b",-2.51721480854441,-1.74932809883179,-4.75855266953296,0.00215805929720284,0.00640962768105921,-1.09437667079531
"Taf13",1.14589582807248,5.9681574455028,4.75746710784077,0.00216074546131849,0.00641512989875635,-1.90992559049014
"Zfp457",-1.6721601482693,-1.53154348162458,-4.75630129683571,0.00216363432790377,0.00641999150583515,-1.09890416227741
"Acss2",-1.13874602897003,2.10222812648476,-4.75316152099729,0.00217143598124946,0.00643941641375923,-1.54555076868522
"Igsf9",-1.41528619736797,-0.0651600027281384,-4.75282330869951,0.00217227822398276,0.00644067311603134,-1.24351477221887
"Map10",-1.00505214434561,1.10134466068676,-4.75258401993301,0.00217287433841701,0.00644119971929433,-1.38746762983745
"Acap1",-1.39336954988063,0.997666442679767,-4.74737026217449,0.00218590795405287,0.00646986717708226,-1.39054954517202
"BC049352",-1.98583391762174,-1.03484297526405,-4.74233895054986,0.00219856771948623,0.0065035855795911,-1.16679998496633
"Dhtkd1",-1.85926572720601,-2.57252113081442,-4.73954657315283,0.00220562895291956,0.00652196641967049,-1.0509514994077
"Ccl3",2.54199882971179,6.46370371295732,4.73800061960542,0.00220954909947208,0.0065323031482856,-1.91402549496612
"Cox6b2",-1.35543680939374,0.0284644022396185,-4.73766657039655,0.00221039717818625,0.00653355540031968,-1.27132395686442
"Tnfrsf11b",-1.76171848225061,-2.02224718945436,-4.73672808578623,0.00221278171950774,0.00653822764351083,-1.08644622348195
"Zfp697",1.5940205181243,3.50020613329272,4.73582580714816,0.00221507695649171,0.00654236220252617,-1.65395808801955
"Ets2",1.2462308862981,8.48346558821129,4.73512169415361,0.00221686992880969,0.00654640158754988,-1.90656465324335
"Hspbap1",-1.1027885260202,1.12842111659723,-4.73367623010504,0.00222055574159406,0.0065547705061132,-1.41768804704753
"2700038G22Rik",1.74605570405704,3.65950950028388,4.73350833854284,0.00222098429127854,0.00655477837527669,-1.6705881746218
"Afap1l2",-1.08979408549677,1.0023479830051,-4.72964875099931,0.00223086136319765,0.00657636223730608,-1.40362193666454
"Gucy1a1",-1.44580617778687,4.41367944974371,-4.72793427038626,0.00223526450282428,0.00658555818586687,-1.89273656756478
"Sting1",1.07710889860548,5.45741616517919,4.72483167676029,0.00224325711566765,0.00660531285005563,-1.93792243376924
"Lipt1",-1.66177096071853,-1.39698537895211,-4.72198195808755,0.00225062621546548,0.0066219438123168,-1.15066458164927
"Actg1",1.40633730198567,10.4889436745156,4.7198181175271,0.00225623962377424,0.00663338759302949,-1.89750264995106
"Ddit4l",-1.4700745268059,0.46989086847793,-4.71340857248161,0.00227295845666388,0.0066774391308482,-1.36060494460388
