"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","mmu01212","Fatty acid metabolism","50/5880","62/11190",0.806451612903226,1.53472679394338,4.44279497339991,3.79896982707597e-06,7.91452047307494e-06,7.04635368941748e-06,"11409/11430/78070/70757/50790/19063/54325/52538/20249/68801/97212/231086/66775/14104/83603/223722/15488/74559/20280/107476/80911/20250/110446/56473/93747/234309/106529/170439/433256/110460/71147/54397/224530/11363/12896/14081/66885/15107/56348/26922/76267/30963/113868/74205/74147/257633/11370/11364/12894/57874",50
"Metabolism","Glycan biosynthesis and metabolism","mmu00513","Various types of N-glycan biosynthesis","39/5880","46/11190",0.847826086956522,1.61346495119787,4.38717702708462,4.33212486604179e-06,8.9718562314475e-06,7.98770721137847e-06,"66357/57370/208211/207958/15212/67695/67075/217664/66789/17155/140481/13135/103963/56737/103534/17156/269181/16430/13200/66059/227619/20014/69038/15211/67574/53418/80286/102580/320302/230815/14595/17158/68292/20441/223774/68947/208624/53618/17308",39
"Genetic Information Processing","Transcription","mmu03020","RNA polymerase","29/5880","32/11190",0.90625,1.72464923469388,4.3196313847475,4.54678619909528e-06,9.36103040990205e-06,8.33419174161734e-06,"20016/20021/20022/245841/231329/28015/69241/67065/70408/20017/218832/20019/74414/20018/26939/66491/66420/67005/12909/69920/67710/70428/69833/78929/69870/20020/67486/17749/64424",29
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","79/5880","107/11190",0.738317757009346,1.40506389471677,4.4302047235886,4.74380034235081e-06,9.70953286446071e-06,8.64446594771796e-06,"14676/19345/22330/21898/12367/16176/14825/18709/16177/21808/18477/24088/60595/14672/18126/14675/14083/15507/12829/16779/14268/16773/16777/226519/16193/12479/21809/18706/18752/20719/16409/18710/23928/16774/14682/19349/18708/19344/12475/12825/21926/14680/109711/20310/18749/20723/12830/14683/16776/18797/18751/16414/74769/432530/12826/18707/18747/12828/16153/12843/271457/16780/18795/20708/12842/16159/18750/226421/18033/21803/19697/16178/16782/94216/16775/18798/11847/12827/11846",79
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","34/5880","39/11190",0.871794871794872,1.65907901622187,4.3386030758078,4.9882604545559e-06,1.01505299947358e-05,9.03708881937621e-06,"56174/245847/15212/14583/69080/72157/67980/227620/14430/50798/69976/75540/67883/15211/14584/109785/15275/14635/110119/19703/216558/331026/74246/29858/66681/107652/26384/212032/234730/54128/22235/54342/15277/14751",34
"Environmental Information Processing","Signal transduction","mmu04340","Hedgehog signaling pathway","47/5880","58/11190",0.810344827586207,1.54213581984518,4.3558462328523,5.79455879161462e-06,1.17230958211856e-05,1.04371553238162e-05,"12443/75788/320129/16568/14632/319757/233812/56637/17237/12043/76857/24069/57810/66313/104318/26554/110355/117606/74239/70425/226861/68897/19207/14634/18749/27373/214897/13363/14451/18747/26965/59056/16576/20747/216869/269878/103236/12444/103583/68525/74770/240888/230500/19206/109689/93687/12234",47
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","66/5880","87/11190",0.758620689655172,1.44370161857847,4.37187271118645,6.07241634931146e-06,1.22146305876955e-05,1.08747722113151e-05,"20296/73834/21871/20302/21898/14961/14969/16176/14825/76252/21808/11984/11973/21687/24088/22339/15894/12519/13038/20304/11433/66237/16168/12524/11974/16193/20293/15002/16156/21809/20311/21934/12487/83430/21926/21943/20310/11975/66335/14281/20315/16414/66144/16173/66290/14998/16476/16994/11972/11966/11964/13039/16175/12977/27060/21803/14960/14999/17392/11600/54411/14254/16408/114143/108664/24099",66
"Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C","114/5880","164/11190",0.695121951219512,1.32285963165754,4.38292174225901,6.27637091548786e-06,1.25527418309757e-05,1.11757950483431e-05,"12443/58185/12367/12122/20848/19053/22259/18709/19766/16391/22059/142980/12018/22030/26395/12520/56637/14082/12566/21937/12571/22627/11836/23797/22628/12371/22631/22630/54721/56489/106759/56469/246727/22034/12370/73699/22031/26396/64945/22629/16341/112419/109880/110157/14784/20778/54401/18706/18710/16451/56480/52432/24014/13649/16835/18708/13557/15461/15975/12702/21926/12741/12028/15945/12675/12633/11651/18035/12387/15976/26413/228607/54123/74769/13665/246728/18707/19106/20662/11652/15957/13645/60363/14102/18033/20663/246730/242705/71609/13063/54131/16150/20847/12567/12015/17869/19697/19052/20846/16151/23960/51792/26417/19192/71978/20181/12575/11783/18176/58187/667373/19645/13555/16653",114
"Genetic Information Processing","Chromosome","mmu03082","ATP-dependent chromatin remodeling","96/5880","135/11190",0.711111111111111,1.35328798185941,4.34563668072675,7.37512239071704e-06,1.46664365724487e-05,1.30576324623151e-05,"64050/26914/404634/20588/70103/83797/100043597/93761/77044/93762/210982/52004/116848/107932/105246/75560/225280/243842/319164/20587/245688/227195/433759/22385/21427/66993/12055/72057/70088/17192/207165/15267/69714/78656/12054/70998/13445/13831/19646/11465/66233/68094/11461/233532/81601/15182/70127/232440/269397/56249/22632/21761/23942/59001/77605/268996/57376/68142/70020/319166/109275/56207/93696/116871/217578/239985/330409/227867/116870/233875/56505/319176/93760/51812/19708/67019/56397/71777/15270/83796/73247/51788/17191/235134/77045/20586/66923/20174/229542/56456/216848/234366/100683/26992/407823/29861",96
"Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis","22/5880","23/11190",0.956521739130435,1.82031943212067,4.14396137521621,8.0005858771785e-06,1.58203675537428e-05,1.40849853960824e-05,"71365/67422/66881/17855/52014/110196/110446/14272/68603/14593/110460/57295/15360/224530/110606/319554/15357/56075/208715/19671/230709/192156",22
"Human Diseases","Cardiovascular disease","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","65/5880","86/11190",0.755813953488372,1.43836022781206,4.29415466336321,8.86156221457034e-06,1.74244200848293e-05,1.55130847368944e-05,"13138/13346/11474/12558/16412/16419/12299/12289/20649/12391/13527/12288/54377/16773/109620/16398/16401/11472/16416/16842/21415/20650/24051/12293/213119/11465/20541/16905/104099/14609/109700/11461/241226/20391/16399/16402/16400/319480/12387/12298/16410/21414/13511/13405/67451/53313/20392/11938/16651/12297/13726/12296/16480/20191/20648/16404/16421/16403/21416/24053/12385/320910/192897/81904/24052",65
"Metabolism","Nucleotide metabolism","mmu00240","Pyrimidine metabolism","46/5880","57/11190",0.807017543859649,1.53580379520229,4.26750607669492,9.01996584077783e-06,1.75388224681791e-05,1.56149379898789e-05,"72269/56749/18605/68106/12499/13178/56520/71891/76025/110074/320685/18103/23959/22245/76952/171567/99586/69719/69692/66401/107569/66588/22171/76654/66422/68556/12495/21877/22247/54369/79059/12497/103149/20135/18102/80914/382985/22271/50773/20133/57813/209558/21915/103850/22169/55936",46
"Metabolism","Amino acid metabolism","mmu00280","Valine, leucine and isoleucine degradation","46/5880","57/11190",0.807017543859649,1.53580379520229,4.26750607669492,9.01996584077783e-06,1.75388224681791e-05,1.56149379898789e-05,"100470/78038/11409/52538/97212/231086/17850/104776/78894/66904/58875/110446/11992/227095/93747/66948/72039/12039/110460/13382/12035/15360/224530/66885/11671/72535/56357/15107/11669/67041/208715/15108/11761/110695/110821/15356/12036/113868/12040/73724/74147/257633/268860/11364/13171/56752",46
"Environmental Information Processing","Signaling molecules and interaction","mmu04519","Cadherin signaling","260/5880","414/11190",0.628019323671498,1.19515922310953,4.25792001762192,1.1433524046067e-05,2.21090243984722e-05,1.96838211701623e-05,"56443/13866/68318/22330/76441/13346/22417/57265/21872/93887/93892/208117/65970/19046/22418/93888/17912/93878/12006/243548/12558/232906/226548/56332/14182/74117/12554/26395/12560/229658/56637/20776/17356/216795/16661/211712/93723/93711/21676/14362/93701/73173/22627/60595/16974/14083/22628/20266/231646/22631/22630/29857/22413/67771/20187/71602/17921/19049/13544/101543/14026/246177/16973/93716/19047/109620/93890/22410/329165/19353/68703/93880/353499/106042/56378/269788/75723/16842/21415/20430/29806/68089/26396/93704/12561/93884/17913/22629/12562/22323/93700/14396/110157/26397/54630/74192/233651/16669/59079/14400/14367/235281/22352/54401/14257/93714/93706/11465/26416/100534287/66340/53601/14365/14609/279653/13649/19164/12388/22295/93883/22419/93717/14366/11848/208846/11461/15461/17916/381921/242894/109711/93703/12675/18526/13543/18035/338367/18596/68473/14394/93724/56460/12387/170758/21678/26414/26413/105855/14369/239096/93699/66713/57257/19165/22601/22325/21414/328572/14107/93893/19229/16668/16691/11867/13511/16798/13800/66922/93876/67451/93708/14368/217356/16475/93722/53883/93710/11487/93715/219257/211652/12552/97064/217353/11789/13542/50523/22324/93885/19878/16480/216965/18033/232157/13498/12005/19094/12563/12540/76709/19877/93891/75599/26415/245578/218454/21679/16150/54216/74127/101314/93889/399548/22412/14260/21416/19697/16151/16542/93886/26417/12914/26420/12385/26419/17475/20130/22411/329628/17295/93875/93840/17532/56392/93713/107934/19045/18176/14404/56506/19354/50884/110310/227485/18595/64010/93702/93712/76884/330177/14370/93687/18016/219228/21677/56274/59287/16001/93707/16653",260
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","62/5880","82/11190",0.75609756097561,1.43889995022399,4.19750828160286,1.39613531734864e-05,2.68487561028585e-05,2.39036379102504e-05,"383619/12367/20016/16176/67917/19766/245841/14082/70796/56532/56417/72935/20303/56489/20304/72512/12370/56045/67065/74568/16193/18036/23983/70408/54722/13423/12369/218832/56480/74414/214763/69146/15945/12675/18035/20018/26939/66491/228607/54123/216799/66420/77125/67005/16173/58203/54483/27041/70428/69833/15951/18033/78929/69870/54131/16150/66824/12362/19697/16151/67486/17749",62
"Cellular Processes","Cell motility","mmu04814","Motor proteins","133/5880","198/11190",0.671717171717172,1.2783189033189,4.15789941672677,1.79232840013393e-05,3.42795049205943e-05,3.0519286265083e-05,"11464/56444/16593/16565/56427/16573/17904/360013/16568/17912/17896/16574/235661/54152/16562/67665/21956/53857/68097/74764/59288/21954/67951/270163/231646/227613/17907/17880/16561/17918/71602/668303/22145/17921/100502766/17897/16564/13191/246177/17898/17886/75665/240641/21957/11468/12343/16554/11459/17888/73710/17913/17920/67117/234663/16579/22428/54130/19348/12345/11465/21955/668880/22154/69654/17906/69926/98932/73804/13427/22146/11461/22153/213575/17916/13424/16558/11475/100310872/100040563/16551/209737/140781/338367/16569/17925/22003/226977/66196/74376/22143/17919/16563/229841/16580/327954/16553/103733/56455/320191/16594/326618/22004/53598/105000/71960/16576/67068/228421/16560/22152/12340/330355/100040531/17909/71819/17901/16559/67268/16582/16571/16570/22142/110083/22151/70218/110033/16581/67938/77579/110350/21952/21924/59069",133
"Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","96/5880","137/11190",0.700729927007299,1.33353195292716,4.13327864642114,1.97972014554023e-05,3.76577201597327e-05,3.35269352433035e-05,"14706/224129/16573/19046/12325/19053/12912/16574/56637/16519/12289/23797/59032/226849/225849/26932/29857/14679/66066/14688/14702/16438/19049/12288/19047/12323/12322/14707/73699/606496/14701/12753/19056/12915/19055/14710/14677/26416/18752/26931/52432/14700/14682/12846/12913/14680/14678/18749/11651/14683/19054/13195/14281/26414/17161/18797/18751/214084/12314/14696/53623/18747/11909/26427/16439/109731/108058/11652/12315/18795/14681/14697/18750/75600/19094/235542/26415/216869/19057/19052/51792/26420/26419/71978/18798/19045/231991/14704/208647/14693/11911/21770/109689/16440/12286/12313",96
"Metabolism","Glycan biosynthesis and metabolism","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","20/5880","21/11190",0.952380952380952,1.81243926141885,3.9213033825018,2.66549716760189e-05,5.04283247924683e-05,4.48966950886535e-05,"74241/319901/72136/218271/78752/58250/233781/212898/269941/100910/59031/234356/338362/53374/77590/78923/60322/217119/117592/72727",20
"Genetic Information Processing","Replication and repair","mmu03440","Homologous recombination","35/5880","42/11190",0.833333333333333,1.5858843537415,4.002903355207,2.96262655663486e-05,5.57483491839893e-05,4.96331505222474e-05,"18972/19366/19891/12021/21975/57434/20962/19363/21976/19360/210766/68275/18971/235559/20184/233826/12144/69745/12190/19364/107976/27354/19365/68240/71711/11920/17535/70681/68251/67967/237911/20422/12189/225182/381760",35
"Metabolism","Carbohydrate metabolism","mmu00020","Citrate cycle (TCA cycle)","28/5880","32/11190",0.875,1.66517857142857,3.96512698287493,3.12777767772585e-05,5.85412934333714e-05,5.21197285888431e-05,"74551/68263/66052/20916/20917/170718/235339/14194/17448/269951/18597/104112/66925/13382/239017/18293/18563/67834/12974/56451/67680/11429/17449/11428/78920/15929/15926/66945",28
"Metabolism","Carbohydrate metabolism","mmu00620","Pyruvate metabolism","37/5880","45/11190",0.822222222222222,1.56473922902494,3.99439690464303,3.16392991495518e-05,5.89029505443784e-05,5.24417144788433e-05,"16832/74551/68263/68126/17436/68738/109264/75572/107476/11522/235339/14194/110446/76238/17448/11532/18597/16828/110460/13382/18746/224530/58810/11671/72535/11669/107029/18563/109801/14651/110695/52815/60525/17449/66204/100705/56752",37
"Organismal Systems","Endocrine system","mmu04923","Regulation of lipolysis in adipocytes","45/5880","57/11190",0.789473684210526,1.50241675617615,4.00158897569138,3.2610211587755e-05,6.03892807180648e-05,5.37650047702358e-05,"224129/18709/16890/23945/19224/66853/23797/18166/19092/14679/18160/19225/11554/104111/14677/18706/11515/18710/19091/16367/18708/225845/11539/104110/16337/14678/18749/11651/14683/11512/109648/74769/432530/18707/18747/18576/11770/11652/210044/230899/11513/11832/384783/11555/67469",45
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","25/5880","28/11190",0.892857142857143,1.69916180758018,3.89782864145559,4.03868010201491e-05,7.43967387213273e-05,6.6235943940389e-05,"20509/16176/27416/14590/16193/17769/26357/14287/108147/21926/108037/20425/12675/22171/18033/16150/19697/16151/17250/238505/13361/14450/14276/76408/239273",25
"Organismal Systems","Excretory system","mmu04962","Vasopressin-regulated water reabsorption","36/5880","44/11190",0.818181818181818,1.55705009276438,3.89581306036933,4.99846769372524e-05,9.15949577384206e-05,8.15476402629614e-05,"19345/20909/18195/12912/235661/67665/68097/59288/13191/22318/234663/22428/104111/11515/69654/11828/13427/213575/19344/13424/12913/18749/53869/14683/11512/14570/18747/26427/192662/56455/271457/231991/11857/208647/19326/110350",36
"Organismal Systems","Nervous system","mmu04723","Retrograde endocannabinoid signaling","105/5880","154/11190",0.681818181818182,1.29754174397032,3.91236583849267,5.23402361905909e-05,9.5411888889098e-05,8.4945881127626e-05,"14706/230075/224129/72900/23945/68197/16519/68198/12289/17722/66091/54405/17991/29857/14679/66066/14688/67184/14702/16438/12288/14707/19225/17719/67273/14701/14396/66046/66416/225887/14400/104111/14710/68375/14677/17720/26416/18752/11515/78330/14700/14682/17716/17995/104110/68194/66377/231871/68349/14678/67130/18749/66414/14394/11512/66495/26414/18797/18751/26413/226646/14696/432530/53623/18747/16439/595136/70316/66916/18795/14681/210044/14073/14697/18750/17718/68202/19094/26415/227197/66218/269060/72961/11513/67264/17721/26417/75406/26420/26419/104130/18798/407785/17993/66082/68342/14404/14704/14693/69875/66108/17717/242864/16440/12286",105
"Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway","70/5880","97/11190",0.721649484536082,1.37334315169367,3.88603394098463,5.80513103480725e-05,0.000105274397004277,9.37265420256196e-05,"20296/14282/12367/16176/14825/17395/22030/56637/14082/103213/16819/12985/15519/29857/66724/56489/20202/17386/22034/12370/19225/22031/16193/20293/20306/171095/20292/20311/15516/12608/26416/59008/56480/23939/20201/21929/26409/21926/68652/15945/12675/20310/18035/14281/26414/26413/22032/50772/16476/14283/18033/22027/19094/71609/30940/22033/26415/16150/16172/19697/16151/26417/26420/26419/17392/20295/15568/110809/16478/239114",70
"Genetic Information Processing","Replication and repair","mmu03430","Mismatch repair","21/5880","23/11190",0.91304347826087,1.73757763975155,3.72597933277283,8.40957062180386e-05,0.000151719057609863,0.000135076552645375,"18972/19891/17350/17685/72151/68275/18971/16881/69745/19687/17688/17686/68240/106344/217716/18861/67967/18538/69263/19718/381760",21
"Organismal Systems","Endocrine system","mmu04917","Prolactin signaling pathway","55/5880","74/11190",0.743243243243243,1.41443739658025,3.76389558539489,9.65237327101154e-05,0.00017324772537713,0.000154243678192172,"12443/20848/18709/26395/56637/67296/23797/13982/29857/56484/26396/20850/14430/110157/14784/18706/26416/20779/18710/21934/18708/15461/12702/21943/11651/14281/26414/16452/54607/26413/216233/74769/192157/18707/20662/11652/18033/20663/16362/19094/26415/216148/12444/19697/20846/26417/26420/26419/12703/20851/56468/18176/12700/20416/16653",55
"Organismal Systems","Immune system","mmu04650","Natural killer cell mediated cytotoxicity","81/5880","117/11190",0.692307692307692,1.31750392464678,3.63284123377409,0.000166106160158724,0.000296618143140579,0.000264081235796556,"15040/22637/16818/12367/12122/18709/234779/23900/26395/18803/15894/11836/12503/22035/16797/246256/15896/18019/18018/14964/14972/14939/19353/24055/26396/16822/19058/16640/109880/110157/19056/19055/14784/18706/18752/27007/18710/18708/15461/15975/21926/77777/14360/20400/12506/170758/15976/22177/18751/26413/16414/18479/74769/57257/18646/22325/19229/18707/20662/15170/14127/56743/22324/18750/14102/20663/20963/19057/216148/18106/19247/26417/18176/16408/19354/21933/20416/26904/15979/15980/16653",81
"Organismal Systems","Endocrine system","mmu04925","Aldosterone synthesis and secretion","73/5880","104/11190",0.701923076923077,1.33580259026688,3.6203479614424,0.000174944880488349,0.000310815777517371,0.000276721490340372,"101540/224129/109305/12325/12912/16890/12289/14672/16527/15370/52163/18160/16438/12288/207728/18754/381290/12323/20845/12322/98660/67972/11932/12915/20778/104111/227541/18752/11515/58226/16835/14682/12913/104110/231871/18749/14683/11512/18797/18751/18227/12314/11607/432530/11931/18747/11909/26427/11606/16439/11928/18760/108058/11908/12315/18795/210044/11933/232975/18750/75600/230899/75292/269060/11513/18976/18798/231991/208647/11911/16440/12313/12291",73
"Organismal Systems","Nervous system","mmu04725","Cholinergic synapse","79/5880","114/11190",0.692982456140351,1.3187880415324,3.59997937989014,0.000189368014185923,0.00033474143921754,0.000298022676579802,"14706/11423/224129/12325/12912/18709/16518/243764/26395/16519/12289/12043/14672/23797/14679/66066/14688/14702/16438/320207/12288/12323/12322/14707/14701/60613/104111/14710/14677/18706/18752/11515/18710/14700/16535/104709/14682/18708/15461/12913/104110/14678/18749/11651/14360/11512/30955/14281/16452/18797/18751/26413/74769/14696/432530/18707/18747/26427/16439/108058/11652/18795/14681/210044/14697/18750/12671/11513/26417/18798/18176/231991/14704/208647/14693/11911/16440/12286/16653",79
"Organismal Systems","Circulatory system","mmu04270","Vascular smooth muscle contraction","97/5880","144/11190",0.673611111111111,1.28192318594104,3.58299795782616,0.000201085091246994,0.000352873575142982,0.000314165845747145,"16801/69632/17931/224129/17904/19046/68458/26395/11548/12289/18753/54409/14672/11836/58802/213435/11535/17880/18160/230103/16438/12288/19047/17886/54140/11541/18754/11468/26396/54598/13614/18784/109880/110157/104111/66350/18752/11515/60596/19091/213498/98932/14682/11848/14674/104110/18761/18158/11475/18749/16533/14683/11512/18797/18751/26413/12314/19222/11607/14673/329251/432530/18747/16531/18783/11606/16439/13617/107589/109624/12315/18159/18795/210044/11540/18750/19878/75600/71960/230899/19877/238564/11513/54195/234889/51801/26417/232807/18798/19045/53357/26970/18755/77579/56089/16440/12313",97
"Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","91/5880","134/11190",0.67910447761194,1.29237739872068,3.58289615910709,0.000201642042938847,0.000352873575142982,0.000314165845747145,"17978/224129/15481/17390/12912/18709/17395/26395/16519/16661/20683/12043/18753/15482/193740/23797/13982/15519/14679/17979/15200/16438/26396/110157/16669/12915/14784/104111/15516/14677/18706/20779/11515/18710/13649/14682/18708/15461/76854/12913/104110/17977/14228/14678/18749/11651/19401/21802/14683/11512/14281/15511/18797/26413/12314/74769/432530/16668/18707/18747/11909/26427/16439/20662/16476/11652/12315/18795/14681/210044/55960/75600/20663/22027/14229/11513/54393/216148/18976/18127/26417/18798/18176/231991/208647/13033/11911/20416/16440/12313/16653",91
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","66/5880","93/11190",0.709677419354839,1.35055957867018,3.57221474627962,0.000212151897470795,0.000369418726939196,0.000328896111692864,"14961/16194/54368/14969/16176/16177/333883/12504/12516/12494/12978/12509/12985/16190/13136/16590/12482/16398/16401/16416/22042/12982/16193/15002/16156/12479/12481/17380/16409/14256/12493/14724/12986/13857/109700/12475/16790/12478/16184/21926/16399/16188/14129/16197/16402/16400/14998/12491/14729/12946/16157/14934/12500/16175/12977/16403/14960/16178/14999/17311/12484/12490/12483/12505/12489/12527",66
"Environmental Information Processing","Signal transduction","mmu04020","Calcium signaling pathway","162/5880","255/11190",0.635294117647059,1.20900360144058,3.552642489633,0.000220994304456613,0.000382910923563439,0.000340908310004184,"13866/14676/65973/13867/58861/22333/14165/109305/11740/12325/76757/21425/14172/243764/21390/14182/234779/14178/18821/11548/19713/18803/12289/18575/12494/14672/18126/14675/22339/15566/13618/15558/52163/213435/18019/110094/18591/71785/16438/252972/12288/22334/18018/54140/11541/20698/381290/14173/12323/12322/68279/14164/14183/67972/18213/14062/18436/18574/18573/19058/54635/11554/12767/73181/105675/72469/19056/19055/19882/104111/227541/14257/18590/22340/18752/20541/80903/11515/18802/22335/15466/68961/58226/13649/14682/233979/104110/19216/14680/18749/56632/18799/18596/21802/14683/22341/18797/18751/12314/66402/94178/18211/15234/102093/269717/11607/19204/14184/432530/19229/18747/16439/13617/107589/74055/18021/53313/12373/108058/12315/18795/215999/15464/210044/18438/11938/11540/13645/320404/18750/75600/18049/20191/14180/18682/12671/238564/69563/19057/11513/18679/18127/14205/16542/269999/17295/12062/14254/18798/20866/18212/18595/233011/18439/11555/116873/21924/11739/16440/12286/12313/12291",162
"Metabolism","Metabolism of other amino acids","mmu00450","Selenocompound metabolism","16/5880","17/11190",0.941176470588235,1.79111644657863,3.4349230625225,0.00028788079495531,0.000493913128599796,0.000439734360129685,"21743/20768/26462/211006/109079/232223/23971/216443/229905/212679/23972/50493/50880/238505/70266/214580",16
"Organismal Systems","Digestive system","mmu04980","Cobalamin transport and metabolism","16/5880","17/11190",0.941176470588235,1.79111644657863,3.4349230625225,0.00028788079495531,0.000493913128599796,0.000439734360129685,"68421/77697/17850/18477/15161/21452/109129/224656/20841/210009/54219/238505/109136/19300/59016/67096",16
NA,NA,"mmu04156","Integrated stress response (ISR) signaling pathway","50/5880","68/11190",0.735294117647059,1.39930972388956,3.47544113080825,0.000311290973375994,0.00053147239356877,0.00047317364001863,"27103/56486/15510/58801/67204/19046/17872/57436/97998/68044/15519/15526/19047/209354/217715/67013/67605/74370/74747/14004/26908/15516/103172/13666/14828/13198/56717/13665/71718/19106/75425/14783/228775/93739/66839/56716/11910/74142/108954/170770/15467/224045/107503/19045/26905/108067/11911/21933/69065/13667",50
"Metabolism","Glycan biosynthesis and metabolism","mmu00514","Other types of O-glycan biosynthesis","35/5880","45/11190",0.777777777777778,1.48015873015873,3.39615958465433,0.00042284938017476,0.000718433412918281,0.000639626361058702,"57370/223827/19719/99011/14426/20440/16848/53418/217734/140484/381694/59048/171212/233733/207839/224143/17305/108760/80294/78754/101351/108155/94192/232313/14423/108150/14595/20441/212996/26433/268880/108148/231050/234407/269132",35
"Organismal Systems","Endocrine system","mmu04924","Renin secretion","54/5880","75/11190",0.72,1.37020408163265,3.38496467098451,0.00043969588244766,0.00073944944670715,0.000658337084940067,"224129/109305/12912/16518/12289/18575/12722/19092/14679/18160/16438/12288/54611/13614/18574/18573/19058/11554/19056/19055/14677/60596/14682/11539/14678/18749/14683/13030/11512/11517/11826/18797/12314/11607/18747/16531/11606/16439/18576/13617/19219/12315/18795/75600/230899/19057/54195/234889/11421/18798/19217/11555/16440/12313",54
"Organismal Systems","Digestive system","mmu04971","Gastric acid secretion","54/5880","75/11190",0.72,1.37020408163265,3.38496467098451,0.00043969588244766,0.00073944944670715,0.000658337084940067,"22350/224129/12325/16518/14679/213435/14459/16438/12323/12322/98660/11932/104111/14677/11465/18752/11515/15466/16535/14682/11461/104110/16516/14678/18749/14683/11512/18797/18751/12314/432530/11931/12349/18747/16439/11928/107589/108058/12315/18795/210044/11933/232975/16526/18750/75600/20535/12671/238564/11513/20544/18798/16440/12313",54
"Organismal Systems","Nervous system","mmu04720","Long-term potentiation","49/5880","67/11190",0.73134328358209,1.39179104477612,3.38468282145267,0.000441556955319412,0.00073944944670715,0.000658337084940067,"20112/19046/12325/26395/11836/110651/16438/12288/19047/12323/109905/12322/26396/19058/109880/110157/20111/19056/19055/18752/14682/15461/18749/18797/18751/26413/12314/223864/432530/328572/18747/16439/108058/12315/18795/18750/75600/215449/19057/26417/12914/18798/19045/18176/58200/11911/16440/12313/16653",49
"Metabolism","Lipid metabolism","mmu00600","Sphingolipid metabolism","42/5880","56/11190",0.75,1.42729591836735,3.37313861838533,0.000462860022261013,0.000771433370435022,0.000686812598994095,"14420/19012/15212/241447/71949/230101/76893/14421/12091/67260/20598/81535/208449/20698/11886/56386/15211/56336/74442/70750/56632/58994/230379/50877/18010/11605/77626/67630/13244/66190/20597/268656/11883/22234/223753/67916/20773/50784/14667/19156/54447/20397",42
"Human Diseases","Cancer: specific types","mmu05217","Basal cell carcinoma","46/5880","63/11190",0.73015873015873,1.38953676708779,3.26262173977724,0.000697664416207258,0.00115726324963289,0.00103031967589438,"22417/57265/22418/12006/14632/319757/22059/12018/23882/56637/216795/14362/24069/22413/13544/22410/16842/21415/13197/14367/107986/14365/22419/14366/27015/19207/14634/12028/13543/12387/12159/14369/21414/14368/11789/13542/16576/12005/22412/21416/22411/12575/12156/17873/19206/14370",46
"Metabolism","Amino acid metabolism","mmu00330","Arginine and proline metabolism","40/5880","54/11190",0.740740740740741,1.40967498110355,3.1754753845436,0.000963898195922284,0.00158885851503223,0.00141457200059652,"14431/67092/19125/56454/18126/67432/18452/12715/18263/228608/76722/18242/14718/320452/69051/18451/66054/20229/20603/17161/11671/67217/72535/14719/11669/109731/69215/212647/110695/107239/66988/20810/100041585/11702/242669/18127/12709/11847/11846/56752",40
"Environmental Information Processing","Signal transduction","mmu04024","cAMP signaling pathway","141/5880","224/11190",0.629464285714286,1.19790907434402,3.1484922987303,0.000966933896291045,0.00158885851503223,0.00141457200059652,"22355/11430/17931/224129/109305/19046/12325/80885/12912/18709/14632/243764/16890/78977/26395/18821/17356/12289/23797/21954/18577/106952/18166/14679/56188/18160/21844/19049/12288/19047/18018/80911/19353/381290/12323/109905/12322/98660/26396/54611/67972/14062/13614/58991/11932/11554/109880/110157/333329/104111/14677/18706/12064/11515/18710/98932/18708/64082/11848/11539/12913/104110/14634/14678/18749/11651/18035/14683/11512/170758/18806/11517/14281/26414/109648/26413/12314/18479/23984/74769/57257/223864/22325/432530/328572/11931/53623/18707/18747/66922/26427/18576/11928/13617/74055/53313/16476/108058/11936/20682/18805/11652/12315/210044/11933/11938/11540/110385/232975/22324/16526/19878/75600/18033/20191/230899/215449/19877/238871/11513/12015/54393/18976/20544/19697/26417/12914/26420/26419/20130/18578/56508/19045/231991/19354/19217/208647/19206/239273/11555/12313",141
"Metabolism","Metabolism of cofactors and vitamins","mmu00670","One carbon pool by folate","29/5880","37/11190",0.783783783783784,1.49158852730281,3.15169214354572,0.00106618158912206,0.00174375493548001,0.00155247738190331,"108156/100039707/270685/192166/74340/434437/665563/104174/17769/107747/17768/108645/108147/12411/108037/20425/13382/22171/14711/68133/216188/107885/269378/110695/238505/13361/14450/229709/232087",29
