"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Gpx3",1.1334653937166,2.19759564287916e-36,4.31673712130754e-32,0.187,0.065,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnasel",-2.04357011108414,4.00445125060212e-36,7.86594359155774e-32,0.119,0.258,"macrophage_FindMarkers","Sepsis vs Sham"
"Matk",-3.98801795363569,4.12674012077165e-36,8.10615561923176e-32,0.011,0.11,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrps18b",1.13473351126187,5.02439461003289e-36,9.86941833248761e-32,0.238,0.096,"macrophage_FindMarkers","Sepsis vs Sham"
"Nav1",-2.0940149282382,6.97787267951244e-36,1.37066353043663e-31,0.13,0.28,"macrophage_FindMarkers","Sepsis vs Sham"
"Dbp",-3.3018316080186,6.99817407659294e-36,1.37465133386515e-31,0.021,0.131,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctdsp2",-1.90120405481357,8.60728368384647e-36,1.69072873401796e-31,0.143,0.283,"macrophage_FindMarkers","Sepsis vs Sham"
"Plaa",1.18589691475772,1.07061827608782e-35,2.1030154797193e-31,0.197,0.073,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam214b",1.02338063637215,1.84437047580522e-35,3.62289692562419e-31,0.217,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc28a2",1.14916547940787,1.93531999796563e-35,3.80154907200389e-31,0.274,0.127,"macrophage_FindMarkers","Sepsis vs Sham"
"Idh2",-1.40623247667266,3.93618903904912e-35,7.73185612940418e-31,0.248,0.39,"macrophage_FindMarkers","Sepsis vs Sham"
"Gamt",-2.27389521940938,6.5149619493812e-35,1.27973397571695e-30,0.048,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Tprgl",-1.40928836283857,6.64810353194955e-35,1.30588697678085e-30,0.25,0.388,"macrophage_FindMarkers","Sepsis vs Sham"
"Itga4",-1.88927033216111,6.87083814441684e-35,1.3496387367078e-30,0.077,0.213,"macrophage_FindMarkers","Sepsis vs Sham"
"Plxnd1",-2.60511813795563,8.2138614756139e-35,1.61344880965484e-30,0.052,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Dpep2",1.5028890633096,1.02993831254078e-34,2.02310782732385e-30,0.175,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Naa25",1.59794878045409,1.12654495636054e-34,2.21287225777901e-30,0.151,0.044,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd274",1.92116442557692,1.58186472363533e-34,3.10725687663688e-30,0.113,0.025,"macrophage_FindMarkers","Sepsis vs Sham"
"P2ry13",-3.14315481270024,1.74258122689193e-34,3.42295230398381e-30,0.026,0.136,"macrophage_FindMarkers","Sepsis vs Sham"
"Spp1",3.26099821669168,2.44883821376582e-34,4.81025290330021e-30,0.136,0.044,"macrophage_FindMarkers","Sepsis vs Sham"
"Gcsh",1.00727423107642,3.03962095883394e-34,5.97072744943751e-30,0.21,0.084,"macrophage_FindMarkers","Sepsis vs Sham"
"Sec14l1",-1.64898277584873,3.89500505399135e-34,7.65095842755521e-30,0.192,0.335,"macrophage_FindMarkers","Sepsis vs Sham"
"Smim14",-1.29842442585791,3.89650627243771e-34,7.65390727094939e-30,0.249,0.392,"macrophage_FindMarkers","Sepsis vs Sham"
"Plekhg5",-3.79008117013289,6.06591927371669e-34,1.19152852293617e-29,0.02,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpatch4",1.05466191093352,7.98669439365268e-34,1.5688263797452e-29,0.176,0.061,"macrophage_FindMarkers","Sepsis vs Sham"
"9930111J21Rik2",-1.67097114347385,9.82204801080985e-34,1.92934489076338e-29,0.108,0.246,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnfaip8l2",-1.25618830285146,9.99704283371665e-34,1.96371912382696e-29,0.306,0.444,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccl8",-3.49942820176307,1.52265156776657e-33,2.99094447456387e-29,0.057,0.178,"macrophage_FindMarkers","Sepsis vs Sham"
"Col14a1",-2.41627006348651,1.69105350576584e-33,3.32173640137583e-29,0.057,0.183,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctsf",-2.41203682744469,1.80438696505584e-33,3.54435731545919e-29,0.079,0.206,"macrophage_FindMarkers","Sepsis vs Sham"
"Fgd2",-1.76306195940616,1.90679419214892e-33,3.74551583163812e-29,0.15,0.295,"macrophage_FindMarkers","Sepsis vs Sham"
"Dmac1",-1.23096043931425,3.36633820430946e-33,6.61249813472506e-29,0.306,0.425,"macrophage_FindMarkers","Sepsis vs Sham"
"Batf3",-1.58710969874551,3.40463262831175e-33,6.68771987179277e-29,0.135,0.273,"macrophage_FindMarkers","Sepsis vs Sham"
"Rapgef5",1.46843857042093,3.40867944723255e-33,6.69566903819889e-29,0.147,0.046,"macrophage_FindMarkers","Sepsis vs Sham"
"Camk1",-1.23965995844757,3.54488579648053e-33,6.9632191700267e-29,0.35,0.469,"macrophage_FindMarkers","Sepsis vs Sham"
"Alkbh1",1.09335950429092,4.16090484184936e-33,8.1732653808447e-29,0.301,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Pinx1",1.58419378585241,6.22542295731757e-33,1.22285983150589e-28,0.137,0.042,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd33",-1.67626820128985,7.84636853822751e-33,1.54126217196403e-28,0.136,0.279,"macrophage_FindMarkers","Sepsis vs Sham"
"P2ry12",-2.61259719078458,9.19671826771031e-33,1.80651136932634e-28,0.054,0.171,"macrophage_FindMarkers","Sepsis vs Sham"
"Cbfa2t3",-2.41899627064401,9.65831152537149e-33,1.89718213292872e-28,0.053,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Id1",1.18671141493908,1.24853989768944e-32,2.45250692103137e-28,0.238,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Wdr74",1.01647432107137,1.38455092592629e-32,2.719673383797e-28,0.229,0.097,"macrophage_FindMarkers","Sepsis vs Sham"
"Tsr1",1.77057775136299,2.38440398061691e-32,4.68368473912579e-28,0.124,0.033,"macrophage_FindMarkers","Sepsis vs Sham"
"Snhg16",1.4581447293594,2.59407259976819e-32,5.09553680772466e-28,0.189,0.075,"macrophage_FindMarkers","Sepsis vs Sham"
"Uspl1",1.17709144500273,3.51001851747234e-32,6.89472937387092e-28,0.164,0.057,"macrophage_FindMarkers","Sepsis vs Sham"
"Icam1",-1.09201450745262,4.36630457056219e-32,8.57673206795531e-28,0.389,0.51,"macrophage_FindMarkers","Sepsis vs Sham"
"H2-Q6",-1.71136733750936,5.24349184785156e-32,1.02997910367348e-27,0.085,0.216,"macrophage_FindMarkers","Sepsis vs Sham"
"2900060B14Rik",2.08981865984434,6.45032250531717e-32,1.26703684971945e-27,0.288,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp821",1.29380842317923,6.47864488581505e-32,1.27260021492065e-27,0.136,0.04,"macrophage_FindMarkers","Sepsis vs Sham"
"Scpep1",-1.26347903570926,8.82724397959831e-32,1.7339355349125e-27,0.272,0.401,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp395",-3.13567501983478,9.62032315977344e-32,1.8897200782743e-27,0.028,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem141",-1.61795862224556,2.23408586696167e-31,4.38841486847281e-27,0.155,0.287,"macrophage_FindMarkers","Sepsis vs Sham"
"Grwd1",1.28396714311763,3.22871409247565e-31,6.34216309184992e-27,0.126,0.035,"macrophage_FindMarkers","Sepsis vs Sham"
"Glipr2",1.55955573152396,3.49077716703216e-31,6.85693358920127e-27,0.128,0.037,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem86a",-1.93788522426263,4.01669346789131e-31,7.8899909789789e-27,0.09,0.213,"macrophage_FindMarkers","Sepsis vs Sham"
"Fmnl2",1.27701754982375,4.3590080734426e-31,8.5623995586633e-27,0.162,0.056,"macrophage_FindMarkers","Sepsis vs Sham"
"Mapk14",-1.79860526808242,8.59868092673039e-31,1.68903889443765e-26,0.186,0.314,"macrophage_FindMarkers","Sepsis vs Sham"
"Atraid",-1.27130266952721,3.2683990029218e-30,6.42011616143928e-26,0.24,0.37,"macrophage_FindMarkers","Sepsis vs Sham"
"2610507B11Rik",-1.4395937348925,4.84707284016245e-30,9.5211051799311e-26,0.283,0.414,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnfsf12",-1.38294711320468,5.80123075313299e-30,1.13953575683791e-25,0.241,0.365,"macrophage_FindMarkers","Sepsis vs Sham"
"Igfbp6",1.60833444762493,5.96912536844053e-30,1.17251529612277e-25,0.101,0.025,"macrophage_FindMarkers","Sepsis vs Sham"
"Pdcd2l",-1.61961738737485,6.93543912946536e-30,1.36232830820088e-25,0.12,0.246,"macrophage_FindMarkers","Sepsis vs Sham"
"Nr1d2",-2.18682199743723,7.41708173539927e-30,1.45693736528448e-25,0.095,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem38b",1.39509074991258,7.66275946452077e-30,1.50519584161582e-25,0.112,0.028,"macrophage_FindMarkers","Sepsis vs Sham"
"Ndufaf4",1.08413954461879,8.27747470087531e-30,1.62594435549294e-25,0.186,0.075,"macrophage_FindMarkers","Sepsis vs Sham"
"B4galt6",-1.78101539444493,1.21188362510237e-29,2.38050300478858e-25,0.15,0.283,"macrophage_FindMarkers","Sepsis vs Sham"
"Dpysl2",-1.27984137872553,1.51124457968254e-29,2.96853772787041e-25,0.25,0.384,"macrophage_FindMarkers","Sepsis vs Sham"
"Ap1b1",-1.71406750242607,1.63236692860168e-29,3.20645835785227e-25,0.249,0.38,"macrophage_FindMarkers","Sepsis vs Sham"
"Rasgrp3",-2.82796291050509,2.4880914202418e-29,4.88735797678097e-25,0.031,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Psd3",-1.68588854532291,2.96689112084101e-29,5.827864228668e-25,0.18,0.319,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr1a",1.3955445295149,5.41151540779234e-29,1.06298397155265e-24,0.103,0.026,"macrophage_FindMarkers","Sepsis vs Sham"
"Comt",-1.13807687960069,8.35195020684231e-29,1.64057357913003e-24,0.319,0.43,"macrophage_FindMarkers","Sepsis vs Sham"
"Lrp6",-1.83172972225642,1.00900461932386e-28,1.98198777373785e-24,0.163,0.289,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptpra",-1.49527628682758,1.12376468607718e-28,2.20741097286141e-24,0.202,0.331,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifi27",-1.02439833804842,1.14458911687863e-28,2.24831640228469e-24,0.317,0.449,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpr183",-1.43974228374216,1.1601291220336e-28,2.27884163441061e-24,0.212,0.345,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd82",-2.1587568535835,1.20438946609249e-28,2.36578222824548e-24,0.051,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Sgpp1",-1.71501589394518,1.31982688196298e-28,2.59253594423988e-24,0.128,0.255,"macrophage_FindMarkers","Sepsis vs Sham"
"Iqgap2",-1.70347617770211,1.34153673517864e-28,2.6351806089114e-24,0.177,0.302,"macrophage_FindMarkers","Sepsis vs Sham"
"Tanc2",-1.63319998194625,1.73728397622537e-28,3.4125469144995e-24,0.195,0.33,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab11fip5",-1.89266874200143,2.31935614914095e-28,4.55591128375758e-24,0.177,0.3,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc12a4",1.02882796576009,2.35848922042304e-28,4.63278037567697e-24,0.121,0.037,"macrophage_FindMarkers","Sepsis vs Sham"
"Egr2",-1.40076726719956,3.07112856501625e-28,6.03261784026141e-24,0.163,0.299,"macrophage_FindMarkers","Sepsis vs Sham"
"Ncoa4",-1.85744697887372,4.7778851936121e-28,9.38519988581225e-24,0.113,0.234,"macrophage_FindMarkers","Sepsis vs Sham"
"Zcchc10",1.359330417523,4.86049795421531e-28,9.54747613146513e-24,0.131,0.044,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifnb1",-2.53966602918186,5.20553278370637e-28,1.02252280470344e-23,0.017,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgap22",-2.19681195181519,5.74117995768482e-28,1.12773997908803e-23,0.053,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifngr1",-1.09990493362556,6.36836927556237e-28,1.25093877679872e-23,0.369,0.481,"macrophage_FindMarkers","Sepsis vs Sham"
"H2-Q7",-1.32792221243459,8.75697434250091e-28,1.72013247009745e-23,0.143,0.271,"macrophage_FindMarkers","Sepsis vs Sham"
"Trmt10c",1.51759990265481,9.58544779976101e-28,1.88286951130706e-23,0.137,0.05,"macrophage_FindMarkers","Sepsis vs Sham"
"Lipa",-1.23387222787701,9.95481235963763e-28,1.95542379180362e-23,0.27,0.397,"macrophage_FindMarkers","Sepsis vs Sham"
"Dse",-1.63394270930425,1.30803681579137e-27,2.56937671725898e-23,0.173,0.295,"macrophage_FindMarkers","Sepsis vs Sham"
"Pla2g15",-2.06650719307422,1.4436973066873e-27,2.83585461952586e-23,0.094,0.208,"macrophage_FindMarkers","Sepsis vs Sham"
"Bnip3l",-1.33875822904216,1.4673441699251e-27,2.88230415298387e-23,0.203,0.329,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccnd1",-1.59285421838216,1.76390763533178e-27,3.46484376808222e-23,0.21,0.342,"macrophage_FindMarkers","Sepsis vs Sham"
"Ergic3",-1.2473370196066,2.76254456566079e-27,5.42646629032748e-23,0.245,0.368,"macrophage_FindMarkers","Sepsis vs Sham"
"Rcn3",-2.79041748619746,3.20213426265847e-27,6.28995233214003e-23,0.048,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Ralbp1",-1.16799120835778,3.23772038152982e-27,6.35985414543903e-23,0.272,0.397,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd300a",-1.22840228017889,3.73520255406255e-27,7.33705837694507e-23,0.194,0.323,"macrophage_FindMarkers","Sepsis vs Sham"
"Chchd4",1.06405695223095,4.178305211819e-27,8.20744492757606e-23,0.159,0.061,"macrophage_FindMarkers","Sepsis vs Sham"
"Nr3c1",-1.48614654549,8.88513371488455e-27,1.74530681561477e-22,0.261,0.385,"macrophage_FindMarkers","Sepsis vs Sham"
"Cysltr1",-1.77291636668111,9.59335135197288e-27,1.88442200606803e-22,0.109,0.225,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppp3ca",-1.25884794049708,1.31422133752657e-26,2.58152497330344e-22,0.321,0.43,"macrophage_FindMarkers","Sepsis vs Sham"
"Sowahc",1.03504811057735,1.62302868989258e-26,3.188115255556e-22,0.273,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Agmo",-2.37792481167454,2.00232062877662e-26,3.93315841110591e-22,0.026,0.12,"macrophage_FindMarkers","Sepsis vs Sham"
"Utp4",1.00259639178704,2.82938919019463e-26,5.55776918629931e-22,0.155,0.059,"macrophage_FindMarkers","Sepsis vs Sham"
"Mthfs",-1.72452465836299,3.73810600956194e-26,7.34276163458252e-22,0.083,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Snhg17",1.56427178986225,4.53762095262336e-26,8.91324883723807e-22,0.128,0.042,"macrophage_FindMarkers","Sepsis vs Sham"
"Cadm1",-2.765884376476,5.85263750397818e-26,1.14963358490643e-21,0.023,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Krr1",1.12214591032725,6.34723622133201e-26,1.24678761095625e-21,0.19,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Cirbp",-1.35459979840788,1.05419091789073e-25,2.07074722001277e-21,0.168,0.291,"macrophage_FindMarkers","Sepsis vs Sham"
"Ggh",-1.0688326235188,1.06887164212593e-25,2.09958456662797e-21,0.263,0.375,"macrophage_FindMarkers","Sepsis vs Sham"
"Fnbp1",-1.28130066240676,1.45460141676264e-25,2.85727356294685e-21,0.253,0.37,"macrophage_FindMarkers","Sepsis vs Sham"
"Lifr",-1.3265510401922,1.45697252222826e-25,2.86193112541296e-21,0.275,0.389,"macrophage_FindMarkers","Sepsis vs Sham"
"Pafah1b3",-2.14104708856664,1.46091336511735e-25,2.86967212310002e-21,0.056,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Pvr",1.28752496133046,3.30732716254807e-25,6.49658274539317e-21,0.158,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Osgep",-1.49825065860634,4.66061577389222e-25,9.15484756465649e-21,0.164,0.283,"macrophage_FindMarkers","Sepsis vs Sham"
"Ipo4",1.0425987666086,7.02554563805175e-25,1.38002792968251e-20,0.118,0.039,"macrophage_FindMarkers","Sepsis vs Sham"
"Etv1",-1.85458571256517,8.99251952145962e-25,1.76640060960031e-20,0.099,0.208,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptov1",-1.52751684560621,9.09180554468623e-25,1.78590336314272e-20,0.17,0.283,"macrophage_FindMarkers","Sepsis vs Sham"
"Tgfb1",-1.00971373977229,1.21244618066084e-24,2.38160803267208e-20,0.436,0.524,"macrophage_FindMarkers","Sepsis vs Sham"
"Tpp1",-1.23039945754814,2.255288913078e-24,4.43006401195912e-20,0.279,0.388,"macrophage_FindMarkers","Sepsis vs Sham"
"Srxn1",1.26073554715838,4.30470493886124e-24,8.45573191140514e-20,0.116,0.039,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp704",-2.94746205726369,4.86398414754701e-24,9.55432406102658e-20,0.029,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Ralgps2",-2.22274555875625,5.03806893863953e-24,9.89627881616963e-20,0.073,0.177,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc29a1",-1.43218099434725,5.17087130001993e-24,1.01571424946291e-19,0.21,0.323,"macrophage_FindMarkers","Sepsis vs Sham"
"BC005561",1.04118384791923,5.60318650912338e-24,1.1006339259871e-19,0.159,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Wdr4",1.30613773192768,8.91605283237122e-24,1.75138025786268e-19,0.101,0.03,"macrophage_FindMarkers","Sepsis vs Sham"
"Hist3h2ba",-2.35272270930206,1.03958962866347e-23,2.04206590758365e-19,0.032,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpr65",-1.14260359556402,1.17995681904658e-23,2.31778917965321e-19,0.272,0.385,"macrophage_FindMarkers","Sepsis vs Sham"
"Arrb1",-2.38319013485187,1.30695529358216e-23,2.56725228318345e-19,0.056,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd180",-1.98714958751213,1.59036941212015e-23,3.12396263622761e-19,0.075,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddah2",-1.97425304465664,2.07934694235793e-23,4.08446119887369e-19,0.053,0.149,"macrophage_FindMarkers","Sepsis vs Sham"
"Lbh",-1.39160603361807,2.51162872828979e-23,4.93359231097964e-19,0.136,0.25,"macrophage_FindMarkers","Sepsis vs Sham"
"Cat",-1.69078973830166,4.35403656851672e-23,8.55263403153738e-19,0.125,0.229,"macrophage_FindMarkers","Sepsis vs Sham"
"H2-M3",-1.23461344529048,5.02288250121899e-23,9.86644809714446e-19,0.219,0.328,"macrophage_FindMarkers","Sepsis vs Sham"
"Nek7",-1.59301275711743,5.10472292981309e-23,1.00272072510318e-18,0.125,0.228,"macrophage_FindMarkers","Sepsis vs Sham"
"Cracr2b",-1.83850326904031,5.13100066699621e-23,1.00788246101807e-18,0.061,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Cmtm6",-1.45729878488025,5.14622174582739e-23,1.01087233753287e-18,0.213,0.328,"macrophage_FindMarkers","Sepsis vs Sham"
"Scarb2",-1.35750914043088,5.29370181448214e-23,1.03984184741873e-18,0.222,0.334,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx29",-2.7528269415636,5.76927616309282e-23,1.13325891671632e-18,0.032,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Ero1l",1.090420256269,6.56571143718611e-23,1.28970269760647e-18,0.152,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Adm",1.40160441392759,7.81722069061533e-23,1.53553666025757e-18,0.133,0.05,"macrophage_FindMarkers","Sepsis vs Sham"
"Susd3",-1.789737468915,1.10079458812437e-22,2.1622908094527e-18,0.074,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Commd8",-1.22668822894395,1.1755526439917e-22,2.3091380585929e-18,0.235,0.345,"macrophage_FindMarkers","Sepsis vs Sham"
"Ang",-1.61747416216725,1.73322230837658e-22,3.40456858034412e-18,0.115,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctla2b",1.83044766892037,1.98530727302806e-22,3.89973907640902e-18,0.433,0.329,"macrophage_FindMarkers","Sepsis vs Sham"
"Fchsd2",-2.32233242278714,3.08436153016801e-22,6.05861135370901e-18,0.07,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd72",1.18882189250153,3.19327259370927e-22,6.27254535582312e-18,0.484,0.381,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptprs",-2.35385902739903,3.51661738822277e-22,6.90769153568598e-18,0.026,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbxw4",-2.15607913814962,3.58208378857802e-22,7.03628718590381e-18,0.063,0.153,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam214a",-2.20641165643048,4.18481225912584e-22,8.22022672060088e-18,0.043,0.129,"macrophage_FindMarkers","Sepsis vs Sham"
"B930036N10Rik",1.75314027863255,4.91971886065592e-22,9.66380375798642e-18,0.371,0.249,"macrophage_FindMarkers","Sepsis vs Sham"
"Leprot",-1.31362098613218,5.17504219288179e-22,1.01653353794777e-17,0.204,0.309,"macrophage_FindMarkers","Sepsis vs Sham"
"Pnpla7",-2.32028560177219,5.78765960938395e-22,1.13686997707129e-17,0.038,0.119,"macrophage_FindMarkers","Sepsis vs Sham"
"Man1c1",-1.74762321382854,6.29338007073243e-22,1.23620864729397e-17,0.119,0.216,"macrophage_FindMarkers","Sepsis vs Sham"
"Pigp",-1.42748578119374,6.42825308869162e-22,1.26270175421169e-17,0.12,0.226,"macrophage_FindMarkers","Sepsis vs Sham"
"Fcna",-2.20927890608492,6.8850276792917e-22,1.35242598704327e-17,0.118,0.217,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbc1d4",-3.10443525671229,7.29427748668593e-22,1.43281492670972e-17,0.031,0.11,"macrophage_FindMarkers","Sepsis vs Sham"
"Ulk2",-1.77880458768522,7.86362141005874e-22,1.54465115357784e-17,0.087,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbxas1",-1.15612539321805,8.15648161156497e-22,1.60217768295971e-17,0.284,0.382,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc7a1",1.03094873107932,1.29080693786459e-21,2.53553206804741e-17,0.127,0.046,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctsd",-1.01881499526744,1.87279169033343e-21,3.67872471732196e-17,0.565,0.607,"macrophage_FindMarkers","Sepsis vs Sham"
"Necap2",-1.01750874455948,2.28561415866311e-21,4.48963189186194e-17,0.35,0.439,"macrophage_FindMarkers","Sepsis vs Sham"
"Scamp2",-1.19040051348448,2.59109976788722e-21,5.08969727406086e-17,0.33,0.423,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx60",-1.97057692925731,2.79145778157089e-21,5.4832605203397e-17,0.108,0.209,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf187",-1.23346075594354,2.81383382514725e-21,5.52721378273675e-17,0.244,0.349,"macrophage_FindMarkers","Sepsis vs Sham"
"Nfxl1",-1.58585615277026,3.05883354087702e-21,6.00846672434473e-17,0.153,0.261,"macrophage_FindMarkers","Sepsis vs Sham"
"Dguok",-1.33722797607357,4.89094334767787e-21,9.60728001784365e-17,0.17,0.275,"macrophage_FindMarkers","Sepsis vs Sham"
"Dgkd",-1.99709742268422,5.06207297384159e-21,9.94342994251703e-17,0.116,0.223,"macrophage_FindMarkers","Sepsis vs Sham"
"Pdcd4",-1.4523462774119,5.34277642539125e-21,1.0494815732396e-16,0.07,0.163,"macrophage_FindMarkers","Sepsis vs Sham"
"Ttc3",-2.19993333552176,6.90173321621551e-21,1.35570745566121e-16,0.056,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd300ld",-1.12088577510211,8.74065002098714e-21,1.7169258836225e-16,0.295,0.387,"macrophage_FindMarkers","Sepsis vs Sham"
"Pink1",-1.71905759870933,9.32458414203122e-21,1.83162806301919e-16,0.063,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccpg1",-1.83321274075145,1.0098589369267e-20,1.98366590980512e-16,0.087,0.182,"macrophage_FindMarkers","Sepsis vs Sham"
"Npl",-1.69972308323919,1.17105851528472e-20,2.30031024157377e-16,0.107,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"D16Ertd472e",1.145880633327,1.36055713146441e-20,2.67254237333553e-16,0.136,0.054,"macrophage_FindMarkers","Sepsis vs Sham"
"Nfkbid",-1.13050831499748,1.71852511968912e-20,3.37569889260533e-16,0.216,0.332,"macrophage_FindMarkers","Sepsis vs Sham"
"Il10rb",-1.06708971743762,1.8206996887795e-20,3.57640039866956e-16,0.336,0.421,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptgs2",1.01148254749095,3.20173189623635e-20,6.28916196377707e-16,0.195,0.098,"macrophage_FindMarkers","Sepsis vs Sham"
"Dock8",-1.51582302762497,3.31131694048991e-20,6.50441986620433e-16,0.189,0.289,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnajb14",-1.44183254094826,6.20292943460448e-20,1.21844142883936e-15,0.119,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Fli1",-1.24982877652104,7.92373623230152e-20,1.55645950811099e-15,0.208,0.309,"macrophage_FindMarkers","Sepsis vs Sham"
"C4b",-2.70455373170669,8.02725906807836e-20,1.57679449874263e-15,0.153,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgap15",-1.56047610562447,8.14904718500005e-20,1.60071733854956e-15,0.116,0.214,"macrophage_FindMarkers","Sepsis vs Sham"
"Acat1",-1.23908241026857,9.06506860304437e-20,1.780651425696e-15,0.219,0.321,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam71a",-2.01944009267504,9.25492683446359e-20,1.81794527809368e-15,0.074,0.168,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpr84",1.48289820646093,9.51799252973286e-20,1.86961927261542e-15,0.101,0.032,"macrophage_FindMarkers","Sepsis vs Sham"
"Snhg4",1.48747405389037,1.06362338066636e-19,2.08927540664294e-15,0.106,0.038,"macrophage_FindMarkers","Sepsis vs Sham"
"Pvt1",1.01631491954085,1.13270715558628e-19,2.22497666571813e-15,0.124,0.051,"macrophage_FindMarkers","Sepsis vs Sham"
"Myo1f",-1.59995742388683,1.49106180037384e-19,2.92889269447434e-15,0.132,0.233,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp830",1.28887299373677,1.52708314881009e-19,2.99964942920767e-15,0.133,0.054,"macrophage_FindMarkers","Sepsis vs Sham"
"Ttyh3",-1.71582720176704,1.92763865780522e-19,3.78646061552679e-15,0.115,0.212,"macrophage_FindMarkers","Sepsis vs Sham"
"Gbp3",-1.40064001178824,2.46967104699839e-19,4.85117483761894e-15,0.052,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnrc6b",-1.58699825564129,2.83187884049941e-19,5.56265960639299e-15,0.097,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Mctp1",-2.03232084465941,3.16636129179977e-19,6.21968348548228e-15,0.071,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Cpq",-1.62326756912084,3.53489306036946e-19,6.94359043848374e-15,0.061,0.145,"macrophage_FindMarkers","Sepsis vs Sham"
