"gene","log2FC","pvalue","padj"
"Gm14419",-0.0908997578546494,0.05,0.05
"Gm14410",-0.0156945721629695,0.05,0.05
"Gm14418",-0.352542245290038,0.05,0.05
"Zfp970",0.2683359025711,0.05,0.05
"Gm14403",0.0601428251751481,0.05,0.05
"Gm14322",-0.321847566184774,0.05,0.05
"Gm14325",0.0910081820705197,0.05,0.05
"Gm14327",-0.138236807848785,0.05,0.05
"Zfp972",-0.128465670834264,0.05,0.05
"Gm14326",0.0584721583457175,0.05,0.05
"Zfp971",-0.160841457856244,0.05,0.05
"Zfp931",-0.340405111131949,0.05,0.05
"Sycp2",-0.413136536560685,0.05,0.05
"Ppp1r3d",-0.096055546072169,0.05,0.05
"Fam217b",-0.532351430241035,0.05,0.05
"Cdh4",-0.136923357760371,0.05,0.05
"Taf4",-0.0565768950247429,0.05,0.05
"4921531C22Rik",-0.241510802095295,0.05,0.05
"Lsm14b",0.030599389510062,0.05,0.05
"Psma7",0.268321856846482,0.05,0.05
"Ss18l1",0.159825308580793,0.05,0.05
"Mtg2",0.120761022241832,0.05,0.05
"Osbpl2",0.0833888133468483,0.05,0.05
"Adrm1",0.385287431892793,0.05,0.05
"Lama5",0.520156350965518,0.05,0.05
"Rps21",-0.0974437392880851,0.05,0.05
"Cables2",-0.102718982787455,0.05,0.05
"Gata5",-0.0441540519570197,0.05,0.05
"B230312C02Rik",-0.720825309163135,0.05,0.05
"Slco4a1",-0.00294674059871802,0.05,0.05
"Mrgbp",-0.0401934772872554,0.05,0.05
"Ogfr",0.484721048219305,0.05,0.05
"Col9a3",-0.608383409447042,0.05,0.05
"Tcfl5",0.103043643012936,0.05,0.05
"Dido1",0.191099229967854,0.05,0.05
"Gid8",-0.134216051075414,0.05,0.05
"Slc17a9",0.0674267661350825,0.05,0.05
"Ythdf1",0.2492587254399,0.05,0.05
"Nkain4",-0.410662775611151,0.05,0.05
"Gm14341",0.0224470012414309,0.05,0.05
"Arfgap1",0.0610733587231156,0.05,0.05
"9230112E08Rik",-0.375919326111022,0.05,0.05
"Col20a1",-0.632799170518846,0.05,0.05
"Eef1a2",-0.0389606003246761,0.05,0.05
"Ppdpf",-0.133320532961437,0.05,0.05
"Ptk6",0.276741719370666,0.05,0.05
"Srms",0.206794372204625,0.05,0.05
"Helz2",0.709710630681022,0.05,0.05
"Gmeb2",0.232889112060525,0.05,0.05
"Rtel1",-0.143911178197578,0.05,0.05
"Arfrp1",0.110936934517226,0.05,0.05
"Zgpat",-0.224863119596253,0.05,0.05
"Lime1",-0.236502076388858,0.05,0.05
"Zbtb46",0.103465120937067,0.05,0.05
"Tpd52l2",0.104654878072913,0.05,0.05
"Dnajc5",0.22957599280239,0.05,0.05
"Uckl1",-0.152320951782805,0.05,0.05
"Uckl1os",-0.211851217703179,0.05,0.05
"Zfp512b",-0.231305206602679,0.05,0.05
"Prpf6",0.0536659680533447,0.05,0.05
"Samd10",0.014652139311317,0.05,0.05
"Sox18",0.0541607773937987,0.05,0.05
"Tcea2",-0.0934226943343186,0.05,0.05
"Rgs19",-0.38216861269734,0.05,0.05
"Pcmtd2",-0.0313285603972338,0.05,0.05
"Polr3k",0.0132885141833263,0.05,0.05
"Zfhx4",0.284197548185952,0.05,0.05
"Pex2",-0.0476126512846102,0.05,0.05
"Gm8797",0.0291871778951389,0.05,0.05
"Pkia",-0.420131884348969,0.05,0.05
"Zc2hc1a",-0.0140947920714698,0.05,0.05
"Il7",-0.307868532142966,0.05,0.05
"Gm16685",0.0908559422736481,0.05,0.05
"Stmn2",-0.0569903366337545,0.05,0.05
"Hey1",-0.16527861622443,0.05,0.05
"Mrps28",-0.0847891246218593,0.05,0.05
"Tpd52",-0.551557073680072,0.05,0.05
"Zbtb10",-0.585791822351335,0.05,0.05
"C030034L19Rik",-0.3693404034828,0.05,0.05
"Zfp704",-0.731137140384059,0.05,0.05
"Pag1",0.0999825626255957,0.05,0.05
"Fabp5",-0.315659878267237,0.05,0.05
"Gm9833",-0.219792892347758,0.05,0.05
"Pmp2",0.0963021286939873,0.05,0.05
"Fabp9",0.507424047484467,0.05,0.05
"Fabp4",0.803383216923637,0.05,0.05
"Impa1",-0.107664909476068,0.05,0.05
"Zfand1",-0.480211851168802,0.05,0.05
"Chmp4c",-0.300235478609377,0.05,0.05
"Snx16",0.104746610430067,0.05,0.05
"Lrrcc1",-0.609038631600933,0.05,0.05
"E2f5",-0.0420316128138958,0.05,0.05
"Rbis",0.134499680518181,0.05,0.05
"Car13",0.446609672755333,0.05,0.05
"Car3",-0.14831155475226,0.05,0.05
"Car2",0.30081798308742,0.05,0.05
"Gm9733",-0.237151206404416,0.05,0.05
"Sirpb1a",0.61307523184629,0.05,0.05
"Sirpb1b",-0.448211744132019,0.05,0.05
"Sirpb1c",0.53756550995685,0.05,0.05
"Gm5150",1.11930607750229,0.05,0.05
"Ythdf3",-0.148655251508416,0.05,0.05
"Bhlhe22",0.246861882237332,0.05,0.05
"Cyp7b1",0.885201477280298,0.05,0.05
"Armc1",-0.172968974625928,0.05,0.05
"Mtfr1",-0.0412170896458721,0.05,0.05
"Pde7a",-0.99206291673772,0.05,0.05
"1700064H15Rik",-0.0838162759850963,0.05,0.05
"Cp",1.08517490667374,0.05,0.05
"Hps3",-0.777606163375892,0.05,0.05
"Hltf",-0.462697190946361,0.05,0.05
"Gyg",-0.246812671563967,0.05,0.05
"Cpa3",0.093619673708925,0.05,0.05
"Gm43672",0.381098972008433,0.05,0.05
"Tbl1xr1",-0.146171175075334,0.05,0.05
"Naaladl2",-0.375311894472255,0.05,0.05
"Ect2",-0.811653449438247,0.05,0.05
"1700125G22Rik",-0.178459721371397,0.05,0.05
"Nceh1",-0.688717090559892,0.05,0.05
"Tnfsf10",0.927540452551145,0.05,0.05
"Fndc3b",0.314944952315202,0.05,0.05
"Tmem212",0.716039756709944,0.05,0.05
"Pld1",0.534219725112031,0.05,0.05
"Tnik",-0.240204750185295,0.05,0.05
"Eif5a2",-0.178409128154299,0.05,0.05
"Rpl22l1",0.0707746692280367,0.05,0.05
"Mecom",0.417458218378482,0.05,0.05
"Mecomos",0.182065450521261,0.05,0.05
"Actrt3",-0.1550947361493,0.05,0.05
"Mynn",0.0321378804307644,0.05,0.05
"4933429H19Rik",-0.0757561369463065,0.05,0.05
"Sec62",0.158092872205096,0.05,0.05
"Gpr160",-0.00777082786872807,0.05,0.05
"Phc3",0.0111487153736798,0.05,0.05
"Prkci",-0.230455572141821,0.05,0.05
"Skil",-0.257616635264581,0.05,0.05
"Cldn11",-0.681354599823508,0.05,0.05
"Slc7a14",-0.481837711814115,0.05,0.05
"Gm38025",-0.132102132739675,0.05,0.05
"Zmat3",-0.228216989041354,0.05,0.05
"Pik3ca",-0.000401808528422087,0.05,0.05
"Zfp639",-0.148497994581705,0.05,0.05
"Mfn1",0.29436681914436,0.05,0.05
"Gnb4",-0.208536078380088,0.05,0.05
"Actl6a",-0.101466545319422,0.05,0.05
"Mrpl47",0.337780391108501,0.05,0.05
"Ndufb5",-0.197039950876415,0.05,0.05
"Usp13",0.134319130167297,0.05,0.05
"Pex5l",0.0574122056533954,0.05,0.05
"Ttc14",-0.00276091817965174,0.05,0.05
"Ccdc39",-0.422482205175457,0.05,0.05
"Fxr1",0.191021932108701,0.05,0.05
"Dnajc19",-0.260571666453561,0.05,0.05
"Sox2ot",0.44764835682695,0.05,0.05
"Atp11b",0.11081779792241,0.05,0.05
"Dcun1d1",-0.0644507065994429,0.05,0.05
"Gm15952",-0.0314664999094622,0.05,0.05
"Mccc1",0.136971195128841,0.05,0.05
"Mccc1os",-0.0236637938046857,0.05,0.05
"Acad9",-0.170380280788072,0.05,0.05
"Zfp267",-0.392117414075491,0.05,0.05
"Anxa5",-0.564814237082214,0.05,0.05
"1810062G17Rik",-0.189805397791443,0.05,0.05
"Exosc9",0.0252507011622574,0.05,0.05
"Ccna2",-1.48848345763923,0.05,0.05
"Bbs7",-0.198449038227431,0.05,0.05
"Trpc3",-0.467531078983902,0.05,0.05
"4932438A13Rik",-0.0920683934048121,0.05,0.05
"Il2",-0.333400462753157,0.05,0.05
"Cetn4",0.11241824047022,0.05,0.05
"Bbs12",-0.0601889807101555,0.05,0.05
"Fgf2os",0.135591640105775,0.05,0.05
"Fgf2",-0.0508322108032888,0.05,0.05
"Nudt6",-0.410715900589091,0.05,0.05
"Spata5",0.0362527325699951,0.05,0.05
"Spry1",-0.0378364902037198,0.05,0.05
"Gm5148",-0.0669765369137789,0.05,0.05
"Ankrd50",-0.346250665210365,0.05,0.05
"Fat4",-0.57121429580735,0.05,0.05
"Intu",-0.252465572663212,0.05,0.05
"Slc25a31",-0.601423458113592,0.05,0.05
"Hspa4l",0.136589060888797,0.05,0.05
"Plk4",-0.414396797940927,0.05,0.05
"Mfsd8",0.0270229472156549,0.05,0.05
"Abhd18",0.0465214456651215,0.05,0.05
"6430590A07Rik",-0.297703901923721,0.05,0.05
"Larp1b",0.330426728319298,0.05,0.05
"Pgrmc2",0.0276979760319156,0.05,0.05
"Jade1",-0.37287335422401,0.05,0.05
"Sclt1",-0.185817139504392,0.05,0.05
"D3Ertd751e",-0.786253175636246,0.05,0.05
"Pcdh10",-0.102157815365452,0.05,0.05
"Pabpc4l",-0.49121272245011,0.05,0.05
"Pcdh18",-0.964483178176125,0.05,0.05
"Slc7a11",0.744567459290185,0.05,0.05
"Noct",1.17693362048186,0.05,0.05
"Elf2",-0.0925880068201002,0.05,0.05
"Mgarp",-0.394153874105335,0.05,0.05
"Ndufc1",-0.0446952982676869,0.05,0.05
"Naa15",0.0685012668201521,0.05,0.05
"Rab33b",-0.0387209673496711,0.05,0.05
"Setd7",-0.0661961005641043,0.05,0.05
"5031434O11Rik",0.0275102372217215,0.05,0.05
"Mgst2",-0.310277399355606,0.05,0.05
"Maml3",-0.273383690983207,0.05,0.05
"Gm30074",-0.0217529740869427,0.05,0.05
"Gm37170",-1.27976562897941,0.05,0.05
"Foxo1",0.0345380400414168,0.05,0.05
"Gm2447",-0.0464173674590457,0.05,0.05
"Cog6",-0.125670933869546,0.05,0.05
"Gm42901",-0.0817245715572484,0.05,0.05
"Lhfp",-0.0722556964855476,0.05,0.05
"Nhlrc3",-0.884757802008646,0.05,0.05
"Proser1",-0.224603827021915,0.05,0.05
"Stoml3",-0.139128839430931,0.05,0.05
"Frem2",-0.341085695264618,0.05,0.05
"Ufm1",0.395461828181975,0.05,0.05
"Trpc4",0.11279937025526,0.05,0.05
"Postn",-1.4652334766463,0.05,0.05
"Supt20",-0.328242280059451,0.05,0.05
"Exosc8",-0.394412287158963,0.05,0.05
"Alg5",-0.0389171108341104,0.05,0.05
"Smad9",-0.131212031481596,0.05,0.05
"Rfxap",0.11108148165573,0.05,0.05
"Spg20",-0.452458993054392,0.05,0.05
"Ccdc169",-0.0227507592141732,0.05,0.05
"Dclk1",-0.302946865927021,0.05,0.05
"Nbea",-0.049385386692868,0.05,0.05
"Mab21l1",-0.0669765369137789,0.05,0.05
"Tm4sf1",-0.200456809887781,0.05,0.05
"Wwtr1",-0.0447551267357751,0.05,0.05
"Commd2",-0.300086601001265,0.05,0.05
"Rnf13",-0.536098390803896,0.05,0.05
"Pfn2",-0.228732878989732,0.05,0.05
"Tsc22d2",-0.135450891499036,0.05,0.05
"Serp1",0.519740804855151,0.05,0.05
"Eif2a",0.0823995194896989,0.05,0.05
"Selenot",0.00487999578378329,0.05,0.05
"Erich6",0.0229490837713296,0.05,0.05
"Siah2",-0.252892872221595,0.05,0.05
"Med12l",-0.623409812466078,0.05,0.05
"Gpr171",-0.677863322544874,0.05,0.05
"P2ry14",0.00581057664909723,0.05,0.05
"P2ry13",-2.43985720179055,0.05,0.05
"P2ry12",-2.24134005323616,0.05,0.05
"Igsf10",-0.472078872517262,0.05,0.05
"Mbnl1",-0.553805403465476,0.05,0.05
"Gm37035",-0.0883798296566254,0.05,0.05
"P2ry1",-0.478475158735399,0.05,0.05
"Gm37696",-0.202095199280146,0.05,0.05
"Rap2b",-0.389162884711022,0.05,0.05
"B430305J03Rik",-0.238776953977404,0.05,0.05
"9330121J05Rik",0.0141379525777698,0.05,0.05
"Arhgef26",0.148772903500676,0.05,0.05
"Dhx36",0.00058982956454301,0.05,0.05
"Mme",-0.508235371690384,0.05,0.05
"Strit1",0.0796693119817442,0.05,0.05
"E130311K13Rik",-0.591811492376479,0.05,0.05
"Slc33a1",0.295800531663895,0.05,0.05
"Gm26850",0.0146789198351022,0.05,0.05
"Gmps",0.133599294007664,0.05,0.05
"Kcnab1",0.0667044907160443,0.05,0.05
"Ssr3",0.0575279716627053,0.05,0.05
"Tiparp",0.0638789247348495,0.05,0.05
"Lekr1",-0.796454882127904,0.05,0.05
"Ccnl1",-0.214132908203677,0.05,0.05
"Gm37305",-0.67158779239382,0.05,0.05
"Ptx3",0.452533735070216,0.05,0.05
"Shox2",-0.282271009252471,0.05,0.05
"Rsrc1",-0.173628596141862,0.05,0.05
"Mlf1",0.196396895058547,0.05,0.05
"Gfm1",0.0748078284178879,0.05,0.05
"Lxn",-0.495818160107976,0.05,0.05
"Rarres1",-1.46108121589293,0.05,0.05
"Mfsd1",-0.405262326291134,0.05,0.05
"Schip1",-0.100104156874758,0.05,0.05
"Il12a",-0.674307018730372,0.05,0.05
"1110032F04Rik",-0.258289702982095,0.05,0.05
"Ift80",0.105158899134483,0.05,0.05
"Smc4",-0.393224269317326,0.05,0.05
"Trim59",-0.16504151309569,0.05,0.05
"Kpna4",0.00690084833850868,0.05,0.05
"Gm1647",-0.13400433844095,0.05,0.05
"Ppm1l",-0.12630289165415,0.05,0.05
"B3galnt1",-0.918238603128684,0.05,0.05
"Nmd3",-0.171079897334078,0.05,0.05
"Bche",-0.0199831794165336,0.05,0.05
"Wdr49",-0.0883798296566254,0.05,0.05
"Pdcd10",0.0633573375194478,0.05,0.05
"Serpini1",0.181053474541315,0.05,0.05
"Golim4",-0.261865312834085,0.05,0.05
"Rapgef2",0.0429841825253172,0.05,0.05
"4921511C10Rik",-0.199246240820872,0.05,0.05
"6430573P05Rik",-0.336900490686684,0.05,0.05
"Fnip2",0.471878950859591,0.05,0.05
"4930589L23Rik",-0.520003227204544,0.05,0.05
"Ppid",-0.0561979389906115,0.05,0.05
"Etfdh",0.309759085254875,0.05,0.05
"4930579G24Rik",-0.207011456694172,0.05,0.05
"Tmem144",-1.20680370142498,0.05,0.05
"Gask1b",-1.08007658604536,0.05,0.05
"Pdgfc",-0.837670892522797,0.05,0.05
"Ctso",-0.202473859672454,0.05,0.05
"Gucy1b1",0.020586485534615,0.05,0.05
"Gucy1a1",-0.285314029430705,0.05,0.05
"Map9",0.290932360350086,0.05,0.05
"Rbm46",-0.0613320269517611,0.05,0.05
"Lrat",-0.199593621352423,0.05,0.05
"Plrg1",0.230772872301255,0.05,0.05
"Gm10710",0.0229490837713296,0.05,0.05
"Dchs2",-0.199593621352423,0.05,0.05
"Sfrp2",-2.20124545087857,0.05,0.05
"Gm26771",-0.556847560998419,0.05,0.05
"Tlr2",-0.650671165981647,0.05,0.05
"Tmem131l",-0.219593313732544,0.05,0.05
"Mnd1",0.870801486232503,0.05,0.05
"Trim2",0.227934084652797,0.05,0.05
"Fhdc1",0.0848113874493132,0.05,0.05
"Arfip1",-0.084882187314097,0.05,0.05
"Gm37240",0.561745029597306,0.05,0.05
"Tmem154",0.010913475319863,0.05,0.05
"Fbxw7",0.0492837899212715,0.05,0.05
"Gatb",-0.391888671787684,0.05,0.05
"Fam160a1",0.981028210608171,0.05,0.05
"Glt28d2",1.35945099825247,0.05,0.05
"Sh3d19",0.151804974107871,0.05,0.05
"Rps3a1",-0.221599588137241,0.05,0.05
"Gm37933",-0.0229685752682628,0.05,0.05
"Lrba",-0.137839328551943,0.05,0.05
"Gm37876",0.0673612563341241,0.05,0.05
"Dclk2",-0.411539716814873,0.05,0.05
"Cd1d1",-0.700907159989394,0.05,0.05
"Kirrel",-0.0929959584533355,0.05,0.05
"Fcrls",-3.64666199075773,0.05,0.05
"Fcrl1",-0.648841334628016,0.05,0.05
"Fcrl5",0.0404269700733798,0.05,0.05
"Etv3",-0.805449151637014,0.05,0.05
"Arhgef11",-0.276273996246527,0.05,0.05
"Lrrc71",0.0397291169705176,0.05,0.05
"Pear1",-0.0331289734172842,0.05,0.05
"Ntrk1",-0.61454622428965,0.05,0.05
"Sh2d2a",-1.53836352481242,0.05,0.05
"Prcc",-0.248793145731033,0.05,0.05
"Hdgf",-0.0131355461691225,0.05,0.05
"Mrpl24",0.173025451035479,0.05,0.05
"Rrnad1",0.0699234310731165,0.05,0.05
"Isg20l2",-0.0940035636247685,0.05,0.05
"Crabp2",0.174955016483223,0.05,0.05
"Nes",-1.62413522784598,0.05,0.05
"Gpatch4",0.358430381879755,0.05,0.05
"Naxe",-0.567945631771575,0.05,0.05
"Iqgap3",-0.61990895248822,0.05,0.05
"Mef2d",0.0188723418411536,0.05,0.05
"1700113A16Rik",-0.574827400638453,0.05,0.05
"AI849053",0.141725964345804,0.05,0.05
"AW047730",0.302614379197317,0.05,0.05
"Gm3764",-0.0883798296566254,0.05,0.05
"Tsacc",-0.223565545439117,0.05,0.05
"Cct3",0.31830925412631,0.05,0.05
"Glmp",-0.285988215550792,0.05,0.05
"Tmem79",-0.202612079689892,0.05,0.05
"Smg5",-0.0314013758294687,0.05,0.05
"Paqr6",-0.846041767503096,0.05,0.05
"Bglap2",0.220041890431508,0.05,0.05
"Pmf1",-0.889179194054656,0.05,0.05
"Slc25a44",0.338679350236189,0.05,0.05
"Sema4a",-1.61335220770633,0.05,0.05
"Lmna",0.351902268506571,0.05,0.05
"Gm37584",-0.0896084422884787,0.05,0.05
"Mex3a",0.0823642681437164,0.05,0.05
"Rab25",-0.0225393897758359,0.05,0.05
"Lamtor2",-0.432242602397254,0.05,0.05
"Ubqln4",-0.155718821969521,0.05,0.05
"Ssr2",0.00163495621348897,0.05,0.05
"Arhgef2",-0.0168804164289718,0.05,0.05
"Gm43714",-0.2503943292204,0.05,0.05
"Khdc4",0.361312155555747,0.05,0.05
"Rit1",0.207881057909659,0.05,0.05
"Gm17146",0.362766958401569,0.05,0.05
"Syt11",0.149078387971708,0.05,0.05
"1500004A13Rik",0.0602573412723126,0.05,0.05
"Gon4l",-0.126270337233944,0.05,0.05
"Msto1",-0.0106605352612346,0.05,0.05
"Dap3",0.223831687677905,0.05,0.05
"Ash1l",0.177752171622831,0.05,0.05
"Rusc1",0.221575525804363,0.05,0.05
"Fdps",-0.30808615899076,0.05,0.05
"Clk2",-0.11751760182413,0.05,0.05
"Scamp3",0.169018457924136,0.05,0.05
"Fam189b",-0.4013793703718,0.05,0.05
"Gba",0.408698081775673,0.05,0.05
"Mtx1",-0.179645752355283,0.05,0.05
"Thbs3",0.247546442064792,0.05,0.05
"Muc1",0.575355651568099,0.05,0.05
"Trim46",-0.0667604474555081,0.05,0.05
"Krtcap2",0.156287697360164,0.05,0.05
"Dpm3",-0.331204422596983,0.05,0.05
"Slc50a1",-0.107443993050194,0.05,0.05
"Efna1",-0.164261430321694,0.05,0.05
"Efna3",0.243510508583878,0.05,0.05
"Efna4",0.290115637316316,0.05,0.05
"4731419I09Rik",0.22721087559186,0.05,0.05
"Adam15",0.367714977343603,0.05,0.05
"Dcst1",0.516133124309687,0.05,0.05
"Zbtb7b",0.226003960435442,0.05,0.05
"Gm15417",-0.135709364773154,0.05,0.05
"Flad1",0.203770751230165,0.05,0.05
"Cks1b",-0.509779417368196,0.05,0.05
"Shc1",0.207602557935899,0.05,0.05
"Pygo2",-0.177656627031935,0.05,0.05
"Pbxip1",0.00809662409375456,0.05,0.05
"Pmvk",0.492765026118207,0.05,0.05
"Kcnn3",0.655642937358151,0.05,0.05
"Adar",0.574651903089112,0.05,0.05
"Chrnb2",-0.0403510370525767,0.05,0.05
"4632404H12Rik",-0.615604929283972,0.05,0.05
"Ube2q1",-0.0374831254713319,0.05,0.05
"She",0.141352720885736,0.05,0.05
"Il6ra",-0.112179160239875,0.05,0.05
"Gm42809",-0.229508549665838,0.05,0.05
"Atp8b2",-0.0834529609645553,0.05,0.05
"Hax1",0.4449169706185,0.05,0.05
"Gm19710",-0.0197108590757165,0.05,0.05
"Ubap2l",-0.0653228314206924,0.05,0.05
"4933434E20Rik",0.0661808485560726,0.05,0.05
"1700094D03Rik",-0.215965325693132,0.05,0.05
"Tpm3",-0.237999257824789,0.05,0.05
"Nup210l",-0.213104356255266,0.05,0.05
"Rps27",-0.313523284048776,0.05,0.05
"Rab13",0.480005010513433,0.05,0.05
"Jtb",-0.0819788029724871,0.05,0.05
"Creb3l4",0.15920225944814,0.05,0.05
"Slc39a1",0.366701720153831,0.05,0.05
"Crtc2",-0.285283062007821,0.05,0.05
"Dennd4b",-0.720022670873986,0.05,0.05
"4930537H20Rik",-0.0846501334077836,0.05,0.05
"Gatad2b",0.0786714503112043,0.05,0.05
"Slc27a3",0.555227347195541,0.05,0.05
"Ints3",0.321673226268186,0.05,0.05
"Npr1",0.340305105257993,0.05,0.05
"Ilf2",0.383311603655697,0.05,0.05
"Snapin",-0.323353887376383,0.05,0.05
"Chtop",0.0246695118522435,0.05,0.05
"S100a1",0.174989469431158,0.05,0.05
"S100a13",0.130599815036231,0.05,0.05
"S100a14",0.629762666778543,0.05,0.05
"S100a16",0.0787996045659245,0.05,0.05
"S100a2",0.303219888708736,0.05,0.05
"S100a3",-0.0660974799386319,0.05,0.05
"S100a4",-0.708819009517595,0.05,0.05
"S100a6",0.0410939493031108,0.05,0.05
"S100a7a",-0.103351692331561,0.05,0.05
"S100a8",2.84851158065561,0.05,0.05
"S100a9",2.01922666118694,0.05,0.05
"Lor",0.0553964002334311,0.05,0.05
"Gm35439",0.0214894910432727,0.05,0.05
"Gm9774",0.335316559550275,0.05,0.05
"Tchh",-0.901639204858522,0.05,0.05
"S100a11",-0.11815002989626,0.05,0.05
"S100a10",0.257351556776168,0.05,0.05
"Them4",-0.100420568754759,0.05,0.05
"Rorc",0.196567545212814,0.05,0.05
"Tdrkh",-0.585949366772092,0.05,0.05
"Gm42463",-0.00208725224071032,0.05,0.05
"Oaz3",0.0383915187944613,0.05,0.05
"Mrpl9",-0.0432992353557928,0.05,0.05
"Riiad1",-0.658977769989694,0.05,0.05
"Snx27",-0.289887169873398,0.05,0.05
"Gm43773",0.0513578692274181,0.05,0.05
"Gm43774",0.317500846246885,0.05,0.05
"Gm43768",0.183177842154494,0.05,0.05
"Tuft1",-0.893709962603727,0.05,0.05
"Gm15234",-0.335575071193366,0.05,0.05
"Cgn",-0.067882830360956,0.05,0.05
"Pogz",0.00226879312598305,0.05,0.05
"Psmb4",0.283294993064191,0.05,0.05
"Selenbp1",-0.346949584501637,0.05,0.05
"Rfx5",-0.316313370378496,0.05,0.05
"B230398E01Rik",-0.286009957785577,0.05,0.05
"Pi4kb",-0.246426072007488,0.05,0.05
"A730011C13Rik",0.0749708193156929,0.05,0.05
"Gm15265",-0.0628304504663073,0.05,0.05
"Zfp687",0.0793082139355024,0.05,0.05
"4930481B07Rik",0.143763990065801,0.05,0.05
"Psmd4",0.553577656203258,0.05,0.05
"Pip5k1a",0.410680484971945,0.05,0.05
"Vps72",-0.193417360916918,0.05,0.05
"Tmod4",-0.187175749672122,0.05,0.05
"Scnm1",-0.0311323549071236,0.05,0.05
"Lysmd1",0.246525110982889,0.05,0.05
"Tnfaip8l2",-1.49366020653855,0.05,0.05
"Sema6c",-0.301449589968659,0.05,0.05
"Gabpb2",-0.122163910098164,0.05,0.05
"Gm16740",0.0899673099989533,0.05,0.05
"Mllt11",-0.184946468679353,0.05,0.05
"Cdc42se1",-0.0703351573381044,0.05,0.05
"Gm128",-0.102409503331126,0.05,0.05
"Prune1",0.171094548031225,0.05,0.05
"Mindy1",0.596595933639367,0.05,0.05
"Anxa9",-0.0925936502247123,0.05,0.05
"6330562C20Rik",0.328067262894675,0.05,0.05
"Cers2",0.0747313400352256,0.05,0.05
"Setdb1",-0.38318804175182,0.05,0.05
"Arnt",0.174968385797223,0.05,0.05
"Ctsk",-0.360280428417752,0.05,0.05
"Ctss",-0.869239607194586,0.05,0.05
"Golph3l",0.197673098521329,0.05,0.05
"Ensa",-0.164273707942774,0.05,0.05
"Mcl1",0.127878306347903,0.05,0.05
"Adamtsl4",0.148782092577909,0.05,0.05
"Ecm1",0.112514630124861,0.05,0.05
"Tars2",0.0507809025326988,0.05,0.05
"Rprd2",0.0862942418475869,0.05,0.05
"Prpf3",0.313232329336376,0.05,0.05
"Mrps21",-0.341483240969827,0.05,0.05
"C920021L13Rik",-0.0973613388901489,0.05,0.05
"Ciart",-1.21746100154323,0.05,0.05
"BC028528",-0.98426859913419,0.05,0.05
"Aph1a",-0.208479632951432,0.05,0.05
"Car14",0.00887026521107026,0.05,0.05
"Anp32e",-0.313368474278187,0.05,0.05
"Plekho1",-0.408270343360744,0.05,0.05
"Vps45",-0.421823527590014,0.05,0.05
"Otud7b",0.223905576117571,0.05,0.05
"Mtmr11",0.251529301861217,0.05,0.05
"Gm17690",0.0477005319230441,0.05,0.05
"Sf3b4",0.0249551928671137,0.05,0.05
"Sv2a",0.136387936537709,0.05,0.05
"Bola1",-0.189279188599571,0.05,0.05
"Gm15444",-0.106522242852652,0.05,0.05
"Hist2h2ab",-0.278449196213855,0.05,0.05
"Hist2h2ac",0.232849224911728,0.05,0.05
"Hist2h2be",-0.281379409716142,0.05,0.05
"Hist2h3c2",0.165122163369283,0.05,0.05
"Gm20632",-0.0965812823022421,0.05,0.05
"Gm20633",-0.570862915391227,0.05,0.05
"Hist2h2aa1",-0.0337349118767776,0.05,0.05
"Hist2h3c1",0.308151487339155,0.05,0.05
"Hist2h4",-0.272160987394661,0.05,0.05
"Gm20628",-0.122116220152383,0.05,0.05
"Hist2h3b",-0.781445073265109,0.05,0.05
"Gm42743",0.260213609918659,0.05,0.05
"Hist2h2bb",-0.0192261139118561,0.05,0.05
"Fcgr1",0.229195717865741,0.05,0.05
"Hjv",-0.194204413736217,0.05,0.05
"Gm15441",-0.0717971133760404,0.05,0.05
"Txnip",0.27662403856217,0.05,0.05
"Gm16253",-0.351136073942166,0.05,0.05
"Polr3gl",0.0919249648983138,0.05,0.05
"Ankrd34a",-0.139983221112758,0.05,0.05
"Lix1l",-0.100271026122737,0.05,0.05
"Rbm8a",0.229710269282539,0.05,0.05
"Pex11b",-0.0115796377092976,0.05,0.05
"Itga10",0.0717241841740084,0.05,0.05
"Ankrd35",-0.259595319361583,0.05,0.05
"Pias3",-0.0294431187162418,0.05,0.05
"Nudt17",-0.0405511490662007,0.05,0.05
"Polr3c",0.0747880054429264,0.05,0.05
"Rnf115",0.347590698288025,0.05,0.05
"Cd160",-1.41297958494011,0.05,0.05
"Gpr89",-0.212042600593631,0.05,0.05
"Gja5",-0.581663956759168,0.05,0.05
"Acp6",-0.499109972027332,0.05,0.05
"Bcl9",-0.19784466993124,0.05,0.05
"Chd1l",0.0495424033979162,0.05,0.05
"Fmo5",-0.019410468677012,0.05,0.05
"Prkab2",0.000920769265173593,0.05,0.05
"Pde4dip",-0.103974148044943,0.05,0.05
"Sec22b",0.0533912806449344,0.05,0.05
"Gm5544",-0.292967584813322,0.05,0.05
"Notch2",-0.230309602742545,0.05,0.05
"Adam30",-0.146113487467608,0.05,0.05
"Hmgcs2",1.20681418691759,0.05,0.05
"Phgdh",-0.423921851399906,0.05,0.05
"Zfp697",1.22389893623949,0.05,0.05
"Wars2",-0.0893267504672435,0.05,0.05
"Gm43024",-0.0636119781149189,0.05,0.05
"Gm42717",-0.0660974799386319,0.05,0.05
"Tbx15",-0.0697823526811428,0.05,0.05
"Wdr3",0.0310787496232225,0.05,0.05
"Gdap2",0.453758709052797,0.05,0.05
