"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FC","pvalue","padj"
"Il18",1.22368941801771,1.13993295479542,8.15093687116625,1.3800778055137e-05,1.94350305460277e-05,1.82051483158627,1.22368941801771,1.3800778055137e-05,1.94350305460277e-05
"Raet1d",0.29159244140564,0.165318380028104,8.14924548318998,1.3824874256665e-05,1.94674097616608e-05,1.81861172586465,0.29159244140564,1.3824874256665e-05,1.94674097616608e-05
"Ryr3",0.211390301145045,0.176597146329163,8.14672230057013,1.38609059772343e-05,1.95165893917038e-05,1.81577215456842,0.211390301145045,1.38609059772343e-05,1.95165893917038e-05
"Necab1",0.34075980720036,0.191383462759432,8.14504442618101,1.38849232366073e-05,1.9548845783032e-05,1.81388352105609,0.34075980720036,1.38849232366073e-05,1.9548845783032e-05
"Plaur",1.80360023367744,3.76896424805628,8.14116986852866,1.39405578562584e-05,1.96256081506089e-05,1.80952115992123,1.80360023367744,1.39405578562584e-05,1.96256081506089e-05
"Srgap3",0.272135967367563,0.316436275900981,8.14031865339943,1.3952813006864e-05,1.96412932398484e-05,1.80856256856615,0.272135967367563,1.3952813006864e-05,1.96412932398484e-05
"Ncoa7",1.824855357496,2.55603179407868,8.14003507152246,1.39568984160895e-05,1.96454762461748e-05,1.80824319763393,1.824855357496,1.39568984160895e-05,1.96454762461748e-05
"Lgi3",0.950839430342182,0.627006113630689,8.13807300229557,1.39852006863777e-05,1.9683743077619e-05,1.80603327921585,0.950839430342182,1.39852006863777e-05,1.9683743077619e-05
"Gm6293",2.15669645475836,2.05978389849446,8.13716034666639,1.39983868256549e-05,1.97007300067089e-05,1.80500520027777,2.15669645475836,1.39983868256549e-05,1.97007300067089e-05
"Bub1",0.258964700578344,0.195288647372584,8.13167306077048,1.40779544402646e-05,1.98111292159058e-05,1.79882211276929,0.258964700578344,1.40779544402646e-05,1.98111292159058e-05
"Hoga1",0.430595813229552,1.05027540636059,8.12913745505862,1.41148883499251e-05,1.98615195330804e-05,1.79596392766769,0.430595813229552,1.41148883499251e-05,1.98615195330804e-05
"Gapt",0.286915184035394,0.168638588834851,8.12791804333656,1.41326881012529e-05,1.9884979660295e-05,1.7945891442663,0.286915184035394,1.41326881012529e-05,1.9884979660295e-05
"Lonrf3",0.48304928974262,0.607345161737196,8.12609500927014,1.41593446572841e-05,1.99208967549872e-05,1.79253353908506,0.48304928974262,1.41593446572841e-05,1.99208967549872e-05
"Palb2",0.493816025433254,0.383933741003978,8.12535572565808,1.41701701660379e-05,1.99345370677523e-05,1.79169984373552,0.493816025433254,1.41701701660379e-05,1.99345370677523e-05
"Gng7",0.451868435749981,0.312678367543056,8.12343976761241,1.41982680888564e-05,1.99724720276887e-05,1.78953893938724,0.451868435749981,1.41982680888564e-05,1.99724720276887e-05
"Cdh24",0.362000323784148,0.411158603177643,8.11911183379909,1.42619623271243e-05,2.00604696996164e-05,1.78465629167264,0.362000323784148,1.42619623271243e-05,2.00604696996164e-05
"Foxd3",0.476481648084602,0.347427709267136,8.11109210479855,1.43808150659466e-05,2.02260315245694e-05,1.77560350704123,0.476481648084602,1.43808150659466e-05,2.02260315245694e-05
"Adcy8",0.208082350094119,0.11687635444694,8.1080828525674,1.44256910026279e-05,2.02875298790646e-05,1.77220488876186,0.208082350094119,1.44256910026279e-05,2.02875298790646e-05
"Dusp26",0.423905731853154,0.339623613057497,8.10595253494675,1.44575521230392e-05,2.03307165359626e-05,1.76979835858748,0.423905731853154,1.44575521230392e-05,2.03307165359626e-05
"Lancl3",0.300054624097719,0.584671703669419,8.10563399782305,1.44623227776237e-05,2.03358037813082e-05,1.76943847987328,0.300054624097719,1.44623227776237e-05,2.03358037813082e-05
"Sox5",0.359947996181534,0.538186202179253,8.0982221184218,1.45738154635844e-05,2.04904815762186e-05,1.76106165080803,0.359947996181534,1.45738154635844e-05,2.04904815762186e-05
"Etnk2",0.37493352381944,0.215544951658505,8.09816691337324,1.45746493946625e-05,2.04904815762186e-05,1.76099923709433,0.37493352381944,1.45746493946625e-05,2.04904815762186e-05
"Mlph",0.324943963863605,0.259455085883177,8.09555941332516,1.46140978727458e-05,2.05443044939915e-05,1.75805088716943,0.324943963863605,1.46140978727458e-05,2.05443044939915e-05
"Peg12",0.449525401043676,0.40286852095961,8.09047069232857,1.46914205612576e-05,2.06513576503468e-05,1.75229492516113,0.449525401043676,1.46914205612576e-05,2.06513576503468e-05
"Serpina3n",5.09194082780384,7.27983535388509,8.0859480571079,1.47605166326034e-05,2.07468307179811e-05,1.74717700017177,5.09194082780384,1.47605166326034e-05,2.07468307179811e-05
"Flrt3",0.277852872994216,0.215026992073927,8.0838525874432,1.47926510849777e-05,2.07903408387722e-05,1.7448049891353,0.277852872994216,1.47926510849777e-05,2.07903408387722e-05
"Pcdhga3",0.904491710088958,1.27608760474944,8.07958836363832,1.48582799498152e-05,2.08809150179196e-05,1.73997659043196,0.904491710088958,1.48582799498152e-05,2.08809150179196e-05
"Ifi208",1.62406056374318,2.86911712244454,8.07611764468977,1.49119310057532e-05,2.09546432275093e-05,1.73604527358277,1.62406056374318,1.49119310057532e-05,2.09546432275093e-05
"Fam107a",1.89070959831956,2.84650666964716,8.07581026859037,1.49166926715091e-05,2.09596644875244e-05,1.7356970448186,1.89070959831956,1.49166926715091e-05,2.09596644875244e-05
"Upp1",2.56029548196189,4.27098229269529,8.06643803185288,1.50626811011095e-05,2.11631089444968e-05,1.72507440557211,2.56029548196189,1.50626811011095e-05,2.11631089444968e-05
"Pcbd1",1.18822292128381,1.05765808217466,8.05482395308213,1.52457581499456e-05,2.14186264529704e-05,1.71189802693955,1.18822292128381,1.52457581499456e-05,2.14186264529704e-05
"Mast1",0.318591198795865,0.20631569996199,8.05103963422093,1.53059354144877e-05,2.15014562250354e-05,1.70760158600747,0.318591198795865,1.53059354144877e-05,2.15014562250354e-05
"Cgref1",0.994411277257345,1.31429657145467,8.04055428958373,1.54740295044145e-05,2.17343410237557e-05,1.69568941001362,0.994411277257345,1.54740295044145e-05,2.17343410237557e-05
"Slc29a4",0.296480397022631,0.200440046999954,8.04054493116837,1.54741804295118e-05,2.17343410237557e-05,1.69567877294397,0.296480397022631,1.54741804295118e-05,2.17343410237557e-05
"Ccsap",0.478110327606098,0.546615544169824,8.03892048478873,1.55004025772001e-05,2.17694378288006e-05,1.69383223612925,0.478110327606098,1.55004025772001e-05,2.17694378288006e-05
"Olfr1393",1.02606401745373,1.23318689122947,8.03584376543256,1.55502006597837e-05,2.18376374740509e-05,1.69033411245562,1.02606401745373,1.55502006597837e-05,2.18376374740509e-05
"Gm42346",0.409883583234515,0.27307884664385,8.03102794815834,1.56284978083975e-05,2.19458452107251e-05,1.68485668967116,0.409883583234515,1.56284978083975e-05,2.19458452107251e-05
"Rtkn2",0.158231086714719,0.0890804840871172,8.02514118083464,1.57247919107983e-05,2.20793053841851e-05,1.67815786245958,0.158231086714719,1.57247919107983e-05,2.20793053841851e-05
"Pcdhb11",0.234903493374623,0.179434695968061,8.02331014276113,1.57548754345523e-05,2.21197849099825e-05,1.67607349248527,0.234903493374623,1.57548754345523e-05,2.21197849099825e-05
"Rnd1",1.72489734012616,3.72137014005222,8.02292850060122,1.57611536340787e-05,2.21268380676786e-05,1.67563900389612,1.72489734012616,1.57611536340787e-05,2.21268380676786e-05
"Sfrp4",0.229767189695858,0.114883594847929,8.0188904084916,1.58277497984895e-05,2.22185628140688e-05,1.67104080933558,0.229767189695858,1.58277497984895e-05,2.22185628140688e-05
"Srms",0.395644041603185,0.265860183038895,8.01066530398306,1.59643501613062e-05,2.24085351209676e-05,1.6616695102518,0.395644041603185,1.59643501613062e-05,2.24085351209676e-05
"Lrfn3",0.482116084727423,0.519123995779745,8.00590190765357,1.6044047455996e-05,2.2518610932787e-05,1.65623904519156,0.482116084727423,1.6044047455996e-05,2.2518610932787e-05
"Cda",1.14419523201112,0.949061010335393,8.00058778853881,1.61334718645766e-05,2.26423206235011e-05,1.65017789723022,1.14419523201112,1.61334718645766e-05,2.26423206235011e-05
"Zdhhc23",0.297740840491791,0.347864004930343,7.9973297966546,1.61885653084833e-05,2.27178330956174e-05,1.6464604350444,0.297740840491791,1.61885653084833e-05,2.27178330956174e-05
"Slc22a1",1.00454819637803,0.873211308214059,7.99473200023967,1.62326418440681e-05,2.27778744692361e-05,1.64349546813956,1.00454819637803,1.62326418440681e-05,2.27778744692361e-05
"Fcrls",2.71328740857732,1.65925459226543,7.99416543628813,1.62422720636319e-05,2.27895745732916e-05,1.64284873138745,2.71328740857732,1.62422720636319e-05,2.27895745732916e-05
"Cdca8",0.860600970175736,0.721386656644048,7.99300470658493,1.62620211479557e-05,2.28154694922039e-05,1.64152364386046,0.860600970175736,1.62620211479557e-05,2.28154694922039e-05
"Slc16a5",0.371690140246846,0.261831525481475,7.98835779529017,1.63413483348366e-05,2.29249411852938e-05,1.63621730365705,0.371690140246846,1.63413483348366e-05,2.29249411852938e-05
"Fut4",0.62764861127652,0.72510842107666,7.98827679248942,1.63427348696307e-05,2.29250628247575e-05,1.63612478566682,0.62764861127652,1.63427348696307e-05,2.29250628247575e-05
"Lox",2.20140242523434,3.36789222708243,7.98649497262618,1.63732669991646e-05,2.29660656962197e-05,1.63408948974197,2.20140242523434,1.63732669991646e-05,2.29660656962197e-05
"Nr4a3",0.528991854627715,0.58662357387121,7.98465369947928,1.64048833064012e-05,2.30085826540754e-05,1.6319859285798,0.528991854627715,1.64048833064012e-05,2.30085826540754e-05
"Emb",1.04973752041553,1.32134400807142,7.98250232888775,1.6441908704455e-05,2.30586787389052e-05,1.62952764047797,1.04973752041553,1.6441908704455e-05,2.30586787389052e-05
"Aff2",0.372880992952123,0.294634302970517,7.97639429451225,1.6547526861016e-05,2.32049559710375e-05,1.62254554399853,0.372880992952123,1.6547526861016e-05,2.32049559710375e-05
"4930486L24Rik",1.31929924339481,2.12080312906394,7.9737371177007,1.65937048552405e-05,2.32678623415389e-05,1.61950688556032,1.31929924339481,1.65937048552405e-05,2.32678623415389e-05
"Shcbp1",0.547862703371829,0.455384963084795,7.97138844138632,1.66346386644171e-05,2.33234058450055e-05,1.61682039239652,0.547862703371829,1.66346386644171e-05,2.33234058450055e-05
"Hs3st3b1",0.711412927058572,0.970632793837947,7.9710924135026,1.66398057903455e-05,2.33287960830145e-05,1.61648174430663,0.711412927058572,1.66398057903455e-05,2.33287960830145e-05
"Hoxb4",1.15632685511088,0.928675147840699,7.95825298674037,1.68656107370766e-05,2.36434922955106e-05,1.60178479648324,1.15632685511088,1.68656107370766e-05,2.36434922955106e-05
"Kank4",0.564692603285795,0.494396546862112,7.95096653523868,1.69952423048778e-05,2.38233260635138e-05,1.59343637284104,0.564692603285795,1.69952423048778e-05,2.38233260635138e-05
"Cage1",0.363523759608416,0.296459467100147,7.94194292393298,1.71572886180428e-05,2.40485654737678e-05,1.58308974824001,0.363523759608416,1.71572886180428e-05,2.40485654737678e-05
"Spata17",0.550122133355939,0.360870559441841,7.94147441025037,1.71657481272043e-05,2.40585107850845e-05,1.58255230496943,0.550122133355939,1.71657481272043e-05,2.40585107850845e-05
"Irx5",1.65300314431227,1.726913882303,7.9412500428209,1.71698009298621e-05,2.4062278823995e-05,1.58229491940597,1.65300314431227,1.71698009298621e-05,2.4062278823995e-05
"Mdga1",1.20501650358607,0.789837321381796,7.93842184997217,1.7220976897218e-05,2.41320808466736e-05,1.57905006535777,1.20501650358607,1.7220976897218e-05,2.41320808466736e-05
"Neto2",0.308987706636829,0.32787089174253,7.93582147833763,1.72681773724035e-05,2.41963012883991e-05,1.57606584124786,0.308987706636829,1.72681773724035e-05,2.41963012883991e-05
"Opcml",0.410534584834578,0.240293239552103,7.93476454438497,1.72874025791165e-05,2.42213154820366e-05,1.5748526817848,0.410534584834578,1.72874025791165e-05,2.42213154820366e-05
"Aspg",0.433574748087506,0.41973416322952,7.92573181973214,1.74526603251009e-05,2.44509150968151e-05,1.5644799513859,0.433574748087506,1.74526603251009e-05,2.44509150968151e-05
"Negr1",0.799963715741783,0.500442638926574,7.92519236317478,1.74625843350948e-05,2.44628752913477e-05,1.5638601898724,0.799963715741783,1.74625843350948e-05,2.44628752913477e-05
"Mroh6",0.291129292352374,0.206134365186752,7.9242778347745,1.74794223549908e-05,2.44845184715252e-05,1.5628094510718,0.291129292352374,1.74794223549908e-05,2.44845184715252e-05
"Id4",0.45816371428946,0.339220620107416,7.92418190359006,1.74811896373991e-05,2.44850493674402e-05,1.56269922664641,0.45816371428946,1.74811896373991e-05,2.44850493674402e-05
"Kcnj14",0.622464407413057,0.38686977988138,7.92127531406675,1.75348285513985e-05,2.45582284730418e-05,1.55935910292575,0.622464407413057,1.75348285513985e-05,2.45582284730418e-05
"Serinc2",0.470901084278444,0.460398981538566,7.91229323443844,1.77017243388152e-05,2.47900041419473e-05,1.5490315698239,0.470901084278444,1.77017243388152e-05,2.47900041419473e-05
"Gm19410",0.302176094001877,0.188899879206324,7.88786053846806,1.81645427492353e-05,2.54361286596476e-05,1.5208951747604,0.302176094001877,1.81645427492353e-05,2.54361286596476e-05
"Has3",0.902820139105176,0.538361348880349,7.88771799339957,1.81672813625632e-05,2.54379439021537e-05,1.52073083314692,0.902820139105176,1.81672813625632e-05,2.54379439021537e-05
"Fcgr1",2.25927560585003,2.7390196859213,7.88741898846591,1.81730273877581e-05,2.54439695195594e-05,1.52038610030318,2.25927560585003,1.81730273877581e-05,2.54439695195594e-05
"Ms4a14",0.537825165082458,0.336518960249397,7.88650292857053,1.81906438038706e-05,2.54666125392019e-05,1.51932988409046,0.537825165082458,1.81906438038706e-05,2.54666125392019e-05
"Tpsb2",1.85593030483042,1.49148933953745,7.88506432049845,1.82183467750366e-05,2.550337186057e-05,1.51767098783772,1.85593030483042,1.82183467750366e-05,2.550337186057e-05
"Fgf7",0.846491616653761,0.699332236488866,7.87704410711875,1.83736364784445e-05,2.57187163944703e-05,1.50841858340937,0.846491616653761,1.83736364784445e-05,2.57187163944703e-05
"Ntm",0.598356253010857,0.4703416579847,7.8757917005714,1.83980160474261e-05,2.57507982722366e-05,1.50697313631927,0.598356253010857,1.83980160474261e-05,2.57507982722366e-05
"Ism1",0.864762878010422,1.11064988170059,7.87368782806128,1.84390498908879e-05,2.58054022902381e-05,1.50454460102428,0.864762878010422,1.84390498908879e-05,2.58054022902381e-05
"Gramd1c",0.469956952683572,0.399649251066091,7.87364148292284,1.84399549279283e-05,2.58054022902381e-05,1.50449109867722,0.469956952683572,1.84399549279283e-05,2.58054022902381e-05
"Hapln3",0.437637600460134,0.293991550644285,7.87106701113128,1.84903059323427e-05,2.5873811942933e-05,1.50151867989589,0.437637600460134,1.84903059323427e-05,2.5873811942933e-05
"Ccdc170",0.242481895652647,0.186914783975542,7.8700070222907,1.85110805624838e-05,2.59008272812794e-05,1.50029463614149,0.242481895652647,1.85110805624838e-05,2.59008272812794e-05
"Olfr1034",0.88992512063104,0.740904710771397,7.85325600685131,1.88427861395929e-05,2.63628604746945e-05,1.48093493865639,0.88992512063104,1.88427861395929e-05,2.63628604746945e-05
"Inhbb",1.18466760199051,3.20973867450557,7.85243539153877,1.88592018535764e-05,2.63837346784745e-05,1.47998574685889,1.18466760199051,1.88592018535764e-05,2.63837346784745e-05
"LOC115489981",1.06365451496906,2.2291999676429,7.84179617295451,1.90734488381267e-05,2.66813465385501e-05,1.46767294122244,1.06365451496906,1.90734488381267e-05,2.66813465385501e-05
"Fam71e1",1.42173114773133,1.32278016681663,7.82726730489954,1.93703240487548e-05,2.7094488480283e-05,1.45083880564278,1.42173114773133,1.93703240487548e-05,2.7094488480283e-05
"Slc9a9",1.32793448269704,0.717615069361631,7.81839764733528,1.9554037696541e-05,2.7349291265178e-05,1.44055054693224,1.32793448269704,1.9554037696541e-05,2.7349291265178e-05
"BC055324",0.368320170247056,0.347258286612866,7.81597024132807,1.96046462566566e-05,2.74159454447253e-05,1.43773341396806,0.368320170247056,1.96046462566566e-05,2.74159454447253e-05
"Ltbp2",0.790291209031063,0.655940154748624,7.81596275168108,1.96048026279342e-05,2.74159454447253e-05,1.4377247208449,0.790291209031063,1.96048026279342e-05,2.74159454447253e-05
"Hpgds",1.40484342727827,0.840695188322204,7.80511938785404,1.98326273686673e-05,2.77323435266142e-05,1.4251325836574,1.40484342727827,1.98326273686673e-05,2.77323435266142e-05
"Lsamp",0.443969822856461,0.303190079926151,7.80355682454202,1.98656950437132e-05,2.77763804888195e-05,1.42331696079377,0.443969822856461,1.98656950437132e-05,2.77763804888195e-05
"Traf1",1.11841141993277,1.55570100258808,7.79337557694677,2.00826334510926e-05,2.80774796810876e-05,1.4114803257676,1.11841141993277,2.00826334510926e-05,2.80774796810876e-05
"Entpd7",0.437781357747899,0.522870531310013,7.79199809217853,2.01121823381676e-05,2.8116563086419e-05,1.40987800469103,0.437781357747899,2.01121823381676e-05,2.8116563086419e-05
"Mt3",1.04352842283675,1.88771947482881,7.79070728389045,2.01399149466676e-05,2.81531013643796e-05,1.40837631963123,1.04352842283675,2.01399149466676e-05,2.81531013643796e-05
"Mxd3",0.579456421486795,0.450337749746935,7.78787193145477,2.02009781565514e-05,2.82362222021793e-05,1.40507712257845,0.579456421486795,2.02009781565514e-05,2.82362222021793e-05
"Esco2",0.361929491007319,0.254781553099647,7.78473369946041,2.02687998530794e-05,2.83287758941882e-05,1.40142447303105,0.361929491007319,2.02687998530794e-05,2.83287758941882e-05
"Zkscan4",0.726486291954543,0.47546666866032,7.78260457659543,2.03149546534165e-05,2.83910344867121e-05,1.39894573256976,0.726486291954543,2.03149546534165e-05,2.83910344867121e-05
"Ifi209",1.55110380941416,2.41029000585866,7.78233057305099,2.03209027818561e-05,2.83970970892635e-05,1.39862669964679,1.55110380941416,2.03209027818561e-05,2.83970970892635e-05
"Helt",1.08762903694342,0.594596681415828,7.77437489420722,2.04944374139955e-05,2.86373310624813e-05,1.38936001520555,1.08762903694342,2.04944374139955e-05,2.86373310624813e-05
"Cdh23",1.3282297835426,0.770609455137179,7.7742347802699,2.04975081221738e-05,2.86393528282325e-05,1.3891967500343,1.3282297835426,2.04975081221738e-05,2.86393528282325e-05
"Ackr4",2.2837696394404,1.35178707654722,7.77085052134893,2.05718295014397e-05,2.87409186404382e-05,1.38525265222119,2.2837696394404,2.05718295014397e-05,2.87409186404382e-05
"Shox2",0.394045730131609,0.343689761412149,7.74966244510937,2.10438721506567e-05,2.93980810392976e-05,1.36053102541869,0.394045730131609,2.10438721506567e-05,2.93980810392976e-05
"Kif15",0.206244461062683,0.197191609077433,7.74890827130921,2.1060890464916e-05,2.94195251963982e-05,1.35965016975367,0.206244461062683,2.1060890464916e-05,2.94195251963982e-05
"Duxbl1",0.440809676268568,0.262308524305983,7.73657057762731,2.13414387561753e-05,2.98090564142444e-05,1.34523118528318,0.440809676268568,2.13414387561753e-05,2.98090564142444e-05
"Cdh20",0.56957802705526,0.339795585381131,7.7347706005403,2.13827082352788e-05,2.98643352190064e-05,1.34312616434333,0.56957802705526,2.13827082352788e-05,2.98643352190064e-05
"Hoxb5",0.502873167792304,0.322050955813068,7.73467907361708,2.13848090685904e-05,2.98649043901123e-05,1.34301911673947,0.502873167792304,2.13848090685904e-05,2.98649043901123e-05
"Zc3h12b",0.193674364500002,0.156047990909739,7.73381100182779,2.14047452664154e-05,2.98903794349778e-05,1.34200379581651,0.193674364500002,2.14047452664154e-05,2.98903794349778e-05
"Pdzd9",0.414167086180748,0.380644185913056,7.73055441636542,2.1479717092926e-05,2.99926981527936e-05,1.33819406358896,0.414167086180748,2.1479717092926e-05,2.99926981527936e-05
"Ppp2r2b",0.153101065223308,0.145207535772553,7.72957729946463,2.15022677120075e-05,3.00218093442587e-05,1.33705075094257,0.153101065223308,2.15022677120075e-05,3.00218093442587e-05
"Dcdc2c",0.563430897192665,0.626534767710044,7.72116893723824,2.16973925837159e-05,3.02918477795454e-05,1.32720788147848,0.563430897192665,2.16973925837159e-05,3.02918477795454e-05
"9930111J21Rik1",0.81927515079831,0.827383786157075,7.71146811213959,2.19249127880398e-05,3.06070671871662e-05,1.31584236410085,0.81927515079831,2.19249127880398e-05,3.06070671871662e-05
"Calml4",0.875847251222295,0.580281754643053,7.70185709150095,2.21528948353822e-05,3.0922881378048e-05,1.30457181661075,0.875847251222295,2.21528948353822e-05,3.0922881378048e-05
"E2f7",0.664185351775188,0.728724084974911,7.69865751278175,2.22293642598402e-05,3.1027168205983e-05,1.30081750444576,0.664185351775188,2.22293642598402e-05,3.1027168205983e-05
"Irx1",1.78159719169959,1.4072038565881,7.68569812562483,2.25420487350688e-05,3.14611152599833e-05,1.285599672247,1.78159719169959,2.25420487350688e-05,3.14611152599833e-05
"Sprn",0.445049355730623,0.297483853845131,7.68546536425179,2.25477084716399e-05,3.14665243166889e-05,1.28532617732061,0.445049355730623,2.25477084716399e-05,3.14665243166889e-05
"Nsun7",0.251133914944909,0.192894278372008,7.68482297527391,2.25633365974772e-05,3.14858428332705e-05,1.28457133826284,0.251133914944909,2.25633365974772e-05,3.14858428332705e-05
"Rgn",0.45700128821083,0.37660116216392,7.68272920604794,2.26143561419131e-05,3.15545410818767e-05,1.28211073767537,0.45700128821083,2.26143561419131e-05,3.15545410818767e-05
"Slc17a9",0.577033468872057,0.515266916693528,7.67710404659977,2.27520502329886e-05,3.1744158686751e-05,1.27549763554825,0.577033468872057,2.27520502329886e-05,3.1744158686751e-05
"Cdc6",0.343208535482043,0.286504039730222,7.67343195334437,2.28424297069562e-05,3.18677371255803e-05,1.27117872188338,0.343208535482043,2.28424297069562e-05,3.18677371255803e-05
"Kbtbd11",0.930282878854746,1.48361387232216,7.67018694330295,2.29226234668864e-05,3.19770869323322e-05,1.26736087443639,0.930282878854746,2.29226234668864e-05,3.19770869323322e-05
"LOC118568644",1.2157369045429,1.99740777934658,7.66895602539778,2.29531233410975e-05,3.20171018955186e-05,1.26591235836041,1.2157369045429,2.29531233410975e-05,3.20171018955186e-05
"Muc16",0.293492125551069,0.170386919467841,7.66649202187266,2.3014309829262e-05,3.20999116218817e-05,1.2630122697497,0.293492125551069,2.3014309829262e-05,3.20999116218817e-05
"Amz1",0.334087526004219,0.277258661148421,7.662429937138,2.31155687202453e-05,3.22385960397727e-05,1.25822979525312,0.334087526004219,2.31155687202453e-05,3.22385960397727e-05
"Efcab5",0.1555495864716,0.143843343403618,7.66029886467897,2.31688858886421e-05,3.23104009186353e-05,1.25572005468015,0.1555495864716,2.31688858886421e-05,3.23104009186353e-05
"Psd",0.526102315112799,0.586882488938205,7.6582143362846,2.32211683253968e-05,3.23807515619088e-05,1.25326464003306,0.526102315112799,2.32211683253968e-05,3.23807515619088e-05
"Moxd1",0.481804781084109,0.392926507888728,7.65635020018938,2.32680320292424e-05,3.24435355284803e-05,1.25106842130894,0.481804781084109,2.32680320292424e-05,3.24435355284803e-05
"Ada",0.984178065721208,1.53122749214416,7.64414398291498,2.35774518557899e-05,3.28723729945111e-05,1.23667819572086,0.984178065721208,2.35774518557899e-05,3.28723729945111e-05
"Chrm3",0.29977308924745,0.222342382885828,7.63914577127996,2.3705445508534e-05,3.30482129818997e-05,1.23078088520439,0.29977308924745,2.3705445508534e-05,3.30482129818997e-05
"Morc2b",0.235425070339464,0.204002440326103,7.62963066232368,2.3951206201793e-05,3.33866404646136e-05,1.21954645842039,0.235425070339464,2.3951206201793e-05,3.33866404646136e-05
"4931422A03Rik",0.444650471497786,0.397939276583721,7.62960067393059,2.39519851334556e-05,3.33866404646136e-05,1.21951103534837,0.444650471497786,2.39519851334556e-05,3.33866404646136e-05
"Apba2",0.57399713104134,0.339562447968083,7.62044617689949,2.41910641160608e-05,3.37172275813944e-05,1.20869280890566,0.57399713104134,2.41910641160608e-05,3.37172275813944e-05
"Col8a2",0.328962540518889,0.193860749217275,7.61587219718213,2.43114918816092e-05,3.38824008151672e-05,1.20328404933205,0.328962540518889,2.43114918816092e-05,3.38824008151672e-05
"Ttk",0.354706062197854,0.27705828308032,7.61312561419538,2.43841202904821e-05,3.39809362802807e-05,1.20003507330464,0.354706062197854,2.43841202904821e-05,3.39809362802807e-05
"Tafa4",0.734451794139793,1.01396979394932,7.61086777474653,2.44440019148419e-05,3.40616940643175e-05,1.19736360745638,0.734451794139793,2.44440019148419e-05,3.40616940643175e-05
"Ear2",1.45218852228134,1.22690820559156,7.60868929957066,2.45019306542319e-05,3.4139718039871e-05,1.19478550415696,1.45218852228134,2.45019306542319e-05,3.4139718039871e-05
"Gm3239",0.403742391018991,0.461457836148537,7.60676735099759,2.45531622612071e-05,3.42083989889335e-05,1.19251054450199,0.403742391018991,2.45531622612071e-05,3.42083989889335e-05
"Kifc1",0.707261586450207,0.642764930430829,7.60419494243538,2.46219154101079e-05,3.43014788379205e-05,1.18946500510379,0.707261586450207,2.46219154101079e-05,3.43014788379205e-05
"Dlgap5",0.390657864073034,0.379000637038396,7.60342389641578,2.46425641320798e-05,3.43275336543316e-05,1.18855199985932,0.390657864073034,2.46425641320798e-05,3.43275336543316e-05
"Gm11127",0.76510223500474,0.725121389054314,7.5888815005714,2.50355682388753e-05,3.48722411174414e-05,1.17131968211401,0.76510223500474,2.50355682388753e-05,3.48722411174414e-05
"Ctxn1",0.928474401258054,0.713939529999082,7.58813877623919,2.50558227137915e-05,3.48976976390382e-05,1.17043893837656,0.928474401258054,2.50558227137915e-05,3.48976976390382e-05
"Mss51",0.546219194218373,0.621301943133037,7.58149807110533,2.52377140417288e-05,3.51482598352788e-05,1.16256144688903,0.546219194218373,2.52377140417288e-05,3.51482598352788e-05
"Kiss1r",0.357364072233644,0.300251532508184,7.57979717923342,2.52845332881083e-05,3.52106840586156e-05,1.1605429782946,0.357364072233644,2.52845332881083e-05,3.52106840586156e-05
"Socs3",2.4426168544221,4.46621333305499,7.57760625585142,2.53449808557652e-05,3.52920754265854e-05,1.15794250420174,2.4426168544221,2.53449808557652e-05,3.52920754265854e-05
"Kcne1",1.25540561739571,0.959086854469183,7.57724292477925,2.53550203771439e-05,3.53032678922939e-05,1.15751120324448,1.25540561739571,2.53550203771439e-05,3.53032678922939e-05
"Cdh8",0.155407763412378,0.0777038817061889,7.56410919214112,2.57208566382285e-05,3.58098159558286e-05,1.14191051432645,0.155407763412378,2.57208566382285e-05,3.58098159558286e-05
"Tube1",0.389662257974979,0.274577377582628,7.56052473722134,2.58216971503143e-05,3.59473733238687e-05,1.13764940424529,0.389662257974979,2.58216971503143e-05,3.59473733238687e-05
"Fgl1",0.748754921650008,0.67383936584933,7.55577601642935,2.59559558014027e-05,3.61314279770592e-05,1.13200201384458,0.748754921650008,2.59559558014027e-05,3.61314279770592e-05
"Mtmr7",0.291368289410534,0.51931809096019,7.55550980289163,2.59635048379022e-05,3.6139084115388e-05,1.13168534556926,0.291368289410534,2.59635048379022e-05,3.6139084115388e-05
"Slfn8",1.69800140082991,2.46735208148722,7.55062965474664,2.61023164226428e-05,3.63294314035789e-05,1.12587885937603,1.69800140082991,2.61023164226428e-05,3.63294314035789e-05
"Plcxd1",0.436867797516582,0.613631141896356,7.54888179466543,2.61522293489229e-05,3.63941452379886e-05,1.12379857100429,0.436867797516582,2.61522293489229e-05,3.63941452379886e-05
"Kcnk13",0.507865121865701,0.529890731498599,7.54885694718029,2.61529396578935e-05,3.63941452379886e-05,1.12376899525029,0.507865121865701,2.61529396578935e-05,3.63941452379886e-05
"Chst4",1.68946896569955,1.20738140944274,7.54869801696004,2.61574834545622e-05,3.63975965039932e-05,1.12357982028811,1.68946896569955,2.61574834545622e-05,3.63975965039932e-05
"Bco2",0.479739064735941,0.364968941252556,7.54008711462785,2.64049590334166e-05,3.6739055101954e-05,1.11332598151006,0.479739064735941,2.64049590334166e-05,3.6739055101954e-05
