"gene","sample_id","expr","time","group"
"Osbpl5","fpkm_WT_LPS_2",2.57773093149008,"Group_B","LPS"
"Osbpl5","fpkm_WT_LPS_3",3.15218341905505,"Group_B","LPS"
"Osbpl5","fpkm_WT_LPS_4",2.87970576628229,"Group_B","LPS"
"Osbpl5","fpkm_WT_LPS_5",3.03210084316702,"Group_B","LPS"
"Osbpl5","fpkm_WT_PBS_1",2.89336221076387,"Group_A","PBS"
"Osbpl5","fpkm_WT_PBS_2",3.12928301694497,"Group_A","PBS"
"Osbpl5","fpkm_WT_PBS_3",3.06522762277562,"Group_A","PBS"
"Osbpl5","fpkm_WT_PBS_4",2.88752527074159,"Group_A","PBS"
"Osbpl5","fpkm_WT_PBS_5",2.87578006306849,"Group_A","PBS"
"Pla2g6","fpkm_WT_LPS_1",2.39231742277876,"Group_B","LPS"
"Pla2g6","fpkm_WT_LPS_2",1.79493566280354,"Group_B","LPS"
"Pla2g6","fpkm_WT_LPS_3",2.30742852519225,"Group_B","LPS"
"Pla2g6","fpkm_WT_LPS_4",2.36737106564853,"Group_B","LPS"
"Pla2g6","fpkm_WT_LPS_5",2.34482849699744,"Group_B","LPS"
"Pla2g6","fpkm_WT_PBS_1",1.98550043030488,"Group_A","PBS"
"Pla2g6","fpkm_WT_PBS_2",2.20789285164133,"Group_A","PBS"
"Pla2g6","fpkm_WT_PBS_3",2.49825086752783,"Group_A","PBS"
"Pla2g6","fpkm_WT_PBS_4",1.8073549220576,"Group_A","PBS"
"Pla2g6","fpkm_WT_PBS_5",1.98185265328974,"Group_A","PBS"
"Dnm1l","fpkm_WT_LPS_1",4.94579495674006,"Group_B","LPS"
"Dnm1l","fpkm_WT_LPS_2",5.15906400881055,"Group_B","LPS"
"Dnm1l","fpkm_WT_LPS_3",4.89044669267991,"Group_B","LPS"
"Dnm1l","fpkm_WT_LPS_4",5.06307144984268,"Group_B","LPS"
"Dnm1l","fpkm_WT_LPS_5",5.02192383855476,"Group_B","LPS"
"Dnm1l","fpkm_WT_PBS_1",5.61500424163503,"Group_A","PBS"
"Dnm1l","fpkm_WT_PBS_2",5.43362716708478,"Group_A","PBS"
"Dnm1l","fpkm_WT_PBS_3",5.15137177625395,"Group_A","PBS"
"Dnm1l","fpkm_WT_PBS_4",5.44393811501318,"Group_A","PBS"
"Dnm1l","fpkm_WT_PBS_5",5.83769100042856,"Group_A","PBS"
"Opa1","fpkm_WT_LPS_1",4.85947266685194,"Group_B","LPS"
"Opa1","fpkm_WT_LPS_2",4.72410451986685,"Group_B","LPS"
"Opa1","fpkm_WT_LPS_3",4.55336050333533,"Group_B","LPS"
"Opa1","fpkm_WT_LPS_4",4.85249829878989,"Group_B","LPS"
"Opa1","fpkm_WT_LPS_5",4.73226919950145,"Group_B","LPS"
"Opa1","fpkm_WT_PBS_1",5.27015513876653,"Group_A","PBS"
"Opa1","fpkm_WT_PBS_2",5.44028782084042,"Group_A","PBS"
"Opa1","fpkm_WT_PBS_3",5.15340002773506,"Group_A","PBS"
"Opa1","fpkm_WT_PBS_4",5.13298804262744,"Group_A","PBS"
"Opa1","fpkm_WT_PBS_5",5.26716121802226,"Group_A","PBS"
"Mff","fpkm_WT_LPS_1",6.17712050284652,"Group_B","LPS"
"Mff","fpkm_WT_LPS_2",6.33073765020695,"Group_B","LPS"
"Mff","fpkm_WT_LPS_3",6.12060077384517,"Group_B","LPS"
"Mff","fpkm_WT_LPS_4",6.06177619758669,"Group_B","LPS"
"Mff","fpkm_WT_LPS_5",6.10433665981474,"Group_B","LPS"
"Mff","fpkm_WT_PBS_1",6.52919626799939,"Group_A","PBS"
"Mff","fpkm_WT_PBS_2",6.37382218722165,"Group_A","PBS"
"Mff","fpkm_WT_PBS_3",6.19140472885276,"Group_A","PBS"
"Mff","fpkm_WT_PBS_4",6.60629416069771,"Group_A","PBS"
"Mff","fpkm_WT_PBS_5",6.58240546354078,"Group_A","PBS"
"Pink1","fpkm_WT_LPS_1",8.4293230439424,"Group_B","LPS"
"Pink1","fpkm_WT_LPS_2",8.39038394689291,"Group_B","LPS"
"Pink1","fpkm_WT_LPS_3",8.42550965856273,"Group_B","LPS"
"Pink1","fpkm_WT_LPS_4",8.26847182291237,"Group_B","LPS"
"Pink1","fpkm_WT_LPS_5",8.28618808861894,"Group_B","LPS"
"Pink1","fpkm_WT_PBS_1",8.44567705027084,"Group_A","PBS"
"Pink1","fpkm_WT_PBS_2",8.46854258994595,"Group_A","PBS"
"Pink1","fpkm_WT_PBS_3",8.56090597665826,"Group_A","PBS"
"Pink1","fpkm_WT_PBS_4",8.47913353307985,"Group_A","PBS"
"Pink1","fpkm_WT_PBS_5",8.27034205268023,"Group_A","PBS"
"Prkn","fpkm_WT_LPS_1",2.18269229751619,"Group_B","LPS"
"Prkn","fpkm_WT_LPS_2",1.88362081628567,"Group_B","LPS"
"Prkn","fpkm_WT_LPS_3",1.59931779369823,"Group_B","LPS"
"Prkn","fpkm_WT_LPS_4",1.99638874644762,"Group_B","LPS"
"Prkn","fpkm_WT_LPS_5",1.91838623444635,"Group_B","LPS"
"Prkn","fpkm_WT_PBS_1",2.01077983875324,"Group_A","PBS"
"Prkn","fpkm_WT_PBS_2",2.21723071622067,"Group_A","PBS"
"Prkn","fpkm_WT_PBS_3",1.97452931248388,"Group_A","PBS"
"Prkn","fpkm_WT_PBS_4",1.67355642399014,"Group_A","PBS"
"Prkn","fpkm_WT_PBS_5",1.79493566280354,"Group_A","PBS"
"Bnip3","fpkm_WT_LPS_1",8.02059109477325,"Group_B","LPS"
"Bnip3","fpkm_WT_LPS_2",8.29503420095922,"Group_B","LPS"
"Bnip3","fpkm_WT_LPS_3",8.23983716874035,"Group_B","LPS"
"Bnip3","fpkm_WT_LPS_4",7.94122371299238,"Group_B","LPS"
"Bnip3","fpkm_WT_LPS_5",8.10145048163113,"Group_B","LPS"
"Bnip3","fpkm_WT_PBS_1",7.1149916133336,"Group_A","PBS"
"Bnip3","fpkm_WT_PBS_2",7.3710360522997,"Group_A","PBS"
"Bnip3","fpkm_WT_PBS_3",8.45779126025604,"Group_A","PBS"
"Bnip3","fpkm_WT_PBS_4",7.6191928918373,"Group_A","PBS"
"Bnip3","fpkm_WT_PBS_5",7.4988890869768,"Group_A","PBS"
"Fundc1","fpkm_WT_LPS_1",3.66448284036468,"Group_B","LPS"
"Fundc1","fpkm_WT_LPS_2",3.85598969730848,"Group_B","LPS"
"Fundc1","fpkm_WT_LPS_3",3.55704241526372,"Group_B","LPS"
"Fundc1","fpkm_WT_LPS_4",3.63575439127776,"Group_B","LPS"
"Fundc1","fpkm_WT_LPS_5",3.7279204545632,"Group_B","LPS"
"Fundc1","fpkm_WT_PBS_1",4.02147972741045,"Group_A","PBS"
"Fundc1","fpkm_WT_PBS_2",4.05398016818765,"Group_A","PBS"
"Fundc1","fpkm_WT_PBS_3",3.73660487531425,"Group_A","PBS"
"Fundc1","fpkm_WT_PBS_4",4.22032995487956,"Group_A","PBS"
"Fundc1","fpkm_WT_PBS_5",4.45285896471381,"Group_A","PBS"
"Slc25a4","fpkm_WT_LPS_1",12.095265143361,"Group_B","LPS"
"Slc25a4","fpkm_WT_LPS_2",12.2009445695263,"Group_B","LPS"
"Slc25a4","fpkm_WT_LPS_3",11.9048641401798,"Group_B","LPS"
"Slc25a4","fpkm_WT_LPS_4",12.0793714438125,"Group_B","LPS"
"Slc25a4","fpkm_WT_LPS_5",11.9377967819734,"Group_B","LPS"
"Slc25a4","fpkm_WT_PBS_1",12.3120065240934,"Group_A","PBS"
"Slc25a4","fpkm_WT_PBS_2",12.140206683332,"Group_A","PBS"
"Slc25a4","fpkm_WT_PBS_3",12.0304602339772,"Group_A","PBS"
"Slc25a4","fpkm_WT_PBS_4",12.4715329698406,"Group_A","PBS"
"Slc25a4","fpkm_WT_PBS_5",12.3990322020963,"Group_A","PBS"
