"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"212270_x_at",13.42238073,12.47668921,12.79569241,12.95358163,11.50200973,12.92564559,12.59945447,12.78928713,12.81462766,12.16803582,12.30625593,12.3338814,12.43926889,13.14881711,12.78228775,12.75444396,12.78256341,12.73112579,13.00754537,12.68697339,12.41317378,12.78836488,12.81237265,13.01962276
"206989_s_at",7.838483457,8.26861782,8.245276271,8.25773772,8.121333972,8.70044635,8.798183515,8.152537763,8.787789734,8.14659895,8.136936999,8.625155206,8.307962509,7.703350044,8.602440282,9.001917266,7.630418646,8.520349895,8.58103405,8.409960129,8.405016318,8.967825968,8.793893052,8.852508257
"202343_x_at",11.74185623,11.19527244,10.68850459,10.89539189,10.66905584,10.63902203,11.68057851,10.78334255,10.70092765,11.20811953,10.92873927,11.14012827,10.02465489,10.38927483,10.58402793,10.63291928,10.54612541,10.97840289,10.86888693,10.68914926,10.66011508,10.47641929,10.92512304,10.6277048
"208956_x_at",10.15024053,10.24957586,10.77926627,10.70694832,9.093570755,10.07753438,10.2819204,10.46843135,9.870923905,10.32866918,9.861821724,10.76936854,10.2154814,10.39929888,10.47021862,10.39984633,10.5433223,10.63087817,10.69794396,10.49809515,10.54794342,10.78313422,10.6218246,10.57093881
"212519_at",10.30492074,10.82812535,11.07185809,10.34238418,10.24419067,10.63315238,10.34201012,9.796243295,10.60535433,10.27761199,9.755990701,9.686839664,9.977126311,10.05786677,10.10952738,10.47449314,9.802964449,10.18544242,10.51426518,9.857589159,9.976062033,10.81591671,10.74619151,10.26308258
"53991_at",7.282052584,6.843616834,6.911314438,6.907525542,7.122428017,7.170939884,6.871065654,7.036848264,6.986476491,7.464630697,7.506750298,7.201551886,7.991126871,7.542865383,7.55333786,8.146053271,7.637246369,8.131945718,7.691028732,7.588590081,7.517171258,7.450847151,7.511356508,7.598924724
"215498_s_at",9.688677839,9.156887725,9.087341988,9.262796892,9.233806593,9.330270446,9.493680363,9.333968982,8.68798575,9.758825951,8.867384093,8.682244257,9.86469468,9.572034496,9.565243459,9.745013255,10.27684753,9.337708407,9.161627782,9.272993086,9.386013676,9.333968982,9.95784811,9.298592258
"213244_at",7.388327478,8.71171332,7.219685897,7.333077427,7.780359794,7.175024554,7.8977414,7.453279486,7.761636134,7.352590749,8.479946026,7.578534847,7.566412407,7.238900451,7.764948735,7.909893765,7.615691973,7.584593128,7.565257294,7.845485925,7.625862783,7.105251166,7.61890759,7.897215789
"211874_s_at",7.852414186,7.859064443,7.864332479,7.631552669,7.944191344,8.38420481,8.17958604,7.87597359,8.444993024,8.090127332,8.199866715,7.535716166,8.551624382,8.423959567,8.142032631,8.192394478,8.28363011,8.252994603,8.626188569,8.766859995,8.099194525,8.836762186,7.664552654,8.908754794
"201991_s_at",10.33036252,10.27624156,11.0424971,10.83982074,9.641433593,10.96972845,10.6461611,10.03948608,10.55148506,11.06188843,9.91336287,10.91614222,10.4316768,10.20409316,10.29460911,10.66205842,10.45474258,10.66938043,10.51750169,10.53740982,10.4315434,11.23860387,10.68585316,10.67975667
"217002_s_at",6.641683408,7.952689076,6.412810559,6.941412158,7.369068961,6.573023291,6.469632642,7.164411926,6.495967987,6.542888571,7.074279869,6.845714409,6.726269353,6.632367874,6.631776226,6.288638401,6.664210304,6.547904236,6.332090091,6.825967616,6.490188824,6.425989635,6.343864255,6.611317349
"201922_at",10.80601096,10.3756804,10.62401156,10.49135651,10.2197735,10.36719427,10.10991421,9.979481925,11.26116872,9.461233688,10.90834906,10.22031246,9.991039179,10.77849525,10.3478315,10.71096177,10.06485324,10.42174584,10.34717626,10.19755969,10.54604584,10.87879291,10.39001801,10.55289504
"204656_at",7.691004137,7.86068141,8.173355382,7.263776357,8.941092556,7.818563415,8.150435708,7.939940434,7.813669579,8.473983653,7.472760664,7.211691764,7.807447532,7.740260889,7.610641746,8.023292163,8.404698633,7.736676461,7.732555396,7.942077022,7.736323577,8.09627056,7.616025613,7.968405178
"203833_s_at",8.570810127,8.651234778,8.601372765,8.195789354,8.191149278,8.245908334,8.581233992,9.353361604,8.563519024,8.928670135,8.823120902,8.507381378,8.540403554,8.974769576,8.428947403,8.088395702,9.23588446,8.353241722,8.6287696,9.288978362,8.89558628,8.853197877,7.891631523,8.835381728
"209711_at",7.754065636,8.399770615,8.260419001,8.142990577,8.082511922,8.338025858,8.807221384,8.941025423,8.55480037,9.240801428,8.381286279,8.963964408,8.038902085,8.304329152,8.256675604,8.058685955,8.168240159,7.582375912,8.209589381,8.376063624,8.190906753,7.998635457,8.46253424,8.206345404
"214285_at",4.955161175,5.070015673,4.720961267,4.935585245,5.015503852,5.133436287,4.648718347,4.818414658,4.69504988,4.596643503,6.320796214,5.001215018,5.150232873,4.924915351,4.709155743,4.750748834,4.700775653,5.031670816,4.944964015,5.035173012,5.825817019,5.016510061,5.001455214,4.818060457
"207262_at",6.05188966,4.517318416,4.736796625,4.424489808,4.460910563,4.507341116,4.484813019,4.351071597,4.392703108,4.4752466,4.472589529,5.391289355,4.408694101,4.673150764,4.545861425,4.504042095,4.787956837,4.41720723,4.480701043,4.551429071,4.513116053,4.43707021,4.356557667,4.436113781
"204729_s_at",8.421402654,9.20852006,8.40366658,8.680710938,8.577208992,8.470260039,8.98711808,8.961215745,8.344281983,8.444470154,8.539875467,8.232745943,8.095795982,8.109290166,8.044510681,7.836305664,7.991324486,7.997644048,7.901477311,8.221596921,8.014010421,7.890973482,7.93291506,8.105403617
"219709_x_at",7.303002285,7.381329447,6.90710898,7.148582223,6.40346887,7.485585747,7.214219614,7.314774574,7.927431196,7.134951207,8.282061999,7.479571954,6.787683443,7.132390183,7.142823382,7.00170687,6.897756673,7.287058523,7.218576275,6.92777753,7.304882752,7.235402721,7.540289175,6.92493815
"202903_at",6.047489728,6.694508277,6.12318639,6.559448773,6.595764593,6.474167269,7.317513571,6.414406099,6.978733027,7.003184079,7.221873245,6.073574197,6.881383379,6.148799195,6.862788611,7.159470545,6.444271952,6.765770215,6.214826755,6.263140018,6.698387576,6.776707575,6.95964929,6.461883772
"215091_s_at",11.2052885,11.15474773,10.6518062,11.16655078,10.12178389,10.41403777,11.07296672,10.37058301,10.60763414,11.05260797,10.4794893,10.33963969,10.1846086,10.34338918,10.36527424,10.21215722,10.20972813,10.73255958,10.42808609,10.18516414,10.3209068,10.92009197,11.05611099,10.1412532
"208977_x_at",11.37507902,11.10983528,11.63049151,11.79120076,11.63435072,10.32433343,11.67785781,11.23131434,10.94671873,11.30081032,11.29240229,10.86053167,10.83208534,10.81837003,11.32944995,11.61844799,11.28475964,10.89837482,10.98885552,11.31633302,10.44833887,10.94563273,11.2955031,11.27436615
"202495_at",8.039964466,8.577511577,8.424193465,8.463613128,8.131877474,8.270847519,8.897703055,7.710918385,8.041173157,8.325859554,8.112058715,7.715526049,8.189291177,7.689854237,8.480519956,8.362135445,7.248166055,8.718701388,8.345817231,7.84460959,8.05677515,8.454013137,8.529770931,8.035136328
"221809_at",7.086909221,7.308504858,7.504265013,7.362030419,7.224184593,7.394517606,7.973322205,7.390155293,8.880096751,7.107571277,7.289869119,7.258054287,7.438504644,7.86702349,7.644285036,7.7656721,7.323554775,7.743648582,7.755556417,7.558931726,7.637085931,7.733004923,7.389146163,7.845184715
"218171_at",9.629791633,9.937612099,10.17921836,9.72314844,9.519936297,10.09288195,9.389615003,9.757126306,9.978765271,9.701654199,9.276487736,9.581292726,9.985487037,9.898296262,10.37715532,10.64323618,9.431974302,10.33703064,10.26316778,9.991635013,10.08880122,10.54657016,10.30799684,10.2633221
"205426_s_at",7.570045731,7.680673861,7.790351711,7.610304949,8.119844507,8.26366368,7.383166665,7.744639507,8.091089699,8.860409682,8.512614313,8.526671432,8.293727138,7.453751968,7.848734155,7.699954626,7.525670775,7.95627357,7.939552076,8.205631531,8.083506141,7.820104462,7.832184011,8.302778735
"204027_s_at",8.55654842,8.604503574,7.978037803,8.584887889,8.337317193,8.396066126,8.717598149,8.886456905,8.551634896,8.762647599,8.778124814,8.406345892,7.977835565,8.142923245,8.151001886,7.971401506,8.226962755,7.931322207,7.683980046,7.713664244,8.227059521,7.790505231,8.502279356,7.670777613
"215928_at",5.646794751,4.575342347,4.930360497,4.715282232,4.577626331,4.572684275,4.645382923,4.635905488,4.583963567,4.777425287,4.579734394,6.015711716,4.498412807,4.687509681,4.661280837,4.478721545,4.87678619,4.408698108,4.490656807,4.750456974,4.626508548,4.375380807,4.477463276,4.562559571
"202047_s_at",9.514476418,9.897458287,10.00512713,9.280551684,9.998614232,9.859322649,10.90944439,10.07405384,9.35007624,10.11395791,10.02054187,9.025398291,9.846080125,9.884130688,10.17067021,10.11259222,9.915039643,10.19308321,10.13228846,10.19288536,9.976834602,10.15272752,10.20319,10.03836456
"204645_at",6.251934049,6.301604996,6.264200029,6.028424471,6.171032701,6.134713658,5.9096369,5.668429054,7.024090105,5.838429811,6.181803084,6.026267553,6.603748593,5.899130273,6.215730698,6.911951943,5.939092534,6.146251813,6.427039791,6.058166375,6.134713658,7.053548829,6.781010017,6.467295017
"200996_at",10.03079238,10.36281757,10.13385826,9.931883736,10.34101212,10.1716147,10.08238484,9.780514119,10.17532191,9.608107314,9.271165665,9.481931546,9.772732542,9.435880383,9.563475946,9.731650508,9.250402513,9.873420868,9.91752413,9.272455561,9.933857144,10.52966595,10.31217654,9.509001225
"207181_s_at",8.198562762,8.256983671,7.910695815,7.738877744,7.853748775,7.958061914,8.50731372,7.832054548,7.942133725,7.502531163,7.188058417,7.545217944,8.379318395,8.293101768,8.154355806,8.257489813,8.107045323,8.226307883,8.204887569,7.778543444,8.259748136,8.729029715,8.782995927,8.052798639
"202676_x_at",9.275000106,9.315566222,9.524709998,9.290423894,9.900341976,8.662531468,9.686123569,9.36669661,9.232050624,9.969983212,9.653431145,9.067001198,8.650508174,9.237761342,9.005360891,8.963822421,9.287796623,8.986158562,9.145726316,9.277487832,8.795805624,8.458871421,9.080179711,9.266111704
"214248_s_at",6.97603972,7.094044197,7.74076752,7.103090177,7.694630923,7.409924426,8.213123764,6.927505916,7.103532472,6.931265,7.258097821,6.981442349,6.879580626,6.969045464,6.927408101,6.904422337,6.711113426,6.791915751,6.638307934,6.715912636,6.937895163,6.857267114,6.8412499,6.759945478
"213065_at",9.203558911,9.163959262,8.185971424,9.49173126,8.7832726,9.023686512,8.395511743,9.196529976,9.573040503,8.498780278,8.380094587,8.870014491,9.200364085,9.1780765,8.569926174,8.772290397,9.112349549,8.753214705,9.440271514,9.263797218,8.909509352,9.059803507,9.244710066,9.249600456
"214204_at",5.766959157,5.300398331,5.708799747,5.862861742,5.598296068,5.387591583,5.044118275,5.356079126,5.33458404,5.382555227,5.576968444,5.138242294,5.669375804,5.358394963,6.296686569,6.515914786,5.785490199,5.585848697,5.963434787,5.893820339,5.80991087,6.239692472,5.508668912,6.111109199
"200093_s_at",9.610095618,9.722050404,9.447738942,10.31402287,9.743044433,9.22283336,9.896247239,9.666705547,10.81238039,9.438083351,9.834344687,10.52068682,9.417073232,9.927654613,9.922348734,9.804079134,9.790455126,10.00741209,10.0858506,9.877690392,9.819499829,10.29828494,10.38405957,9.927099174
"204736_s_at",6.053078897,5.479591542,5.395012636,5.462478714,5.303318605,5.233856112,5.098283496,5.26795012,5.318729287,5.54685095,5.789438516,5.310390844,6.237229618,5.966147814,5.623110547,5.89617867,6.394591795,5.819489741,5.630757025,6.422723009,5.812028823,5.510956257,5.687864078,6.045098953
"220495_s_at",9.143120652,9.042767267,8.570406222,8.321511992,8.765023542,9.681430811,9.074797555,9.316129598,9.45553112,8.961789978,9.372663652,9.240039052,9.259636215,9.174220132,9.374301719,9.430080947,9.018091189,9.595999915,9.511271379,9.135786656,9.222556182,9.893410073,9.93065727,9.249312745
"208929_x_at",13.02577432,12.03754273,11.88962102,12.20238476,11.02604056,12.75111967,12.42586012,12.33521725,12.1519767,12.42283425,12.52173393,11.95278879,11.8298846,12.39221917,12.31458987,12.26129432,12.10535049,12.33624788,12.34494985,12.50241402,12.00111855,12.31087129,12.39136644,12.27378258
"215936_s_at",7.254504459,7.32795827,7.844893669,7.653257152,7.828932851,7.7829227,7.544562138,7.831109882,7.797419351,7.784664032,7.231562493,8.454101877,7.873944142,7.176530913,7.700655937,7.191087752,7.484833124,7.585197251,8.003564788,7.757116379,7.878743209,8.775324705,7.687879553,7.86415021
"204839_at",8.343643209,9.673654827,8.721521298,9.513035537,9.924908876,8.634841384,9.411376089,9.441804016,8.810521151,9.355088438,9.476015084,9.399460352,8.895747357,9.119891913,9.233089624,9.451764991,9.06028836,9.404493831,9.315669573,9.084821217,9.301942388,9.380383861,9.76375736,9.013454843
"201813_s_at",8.462736388,9.408420299,9.49118467,9.165239431,9.315039459,8.824950508,9.547362174,9.317975861,8.577915803,9.375073451,9.576301828,8.474848967,9.1824256,9.2786099,9.216496456,8.831449954,9.317182192,8.662288673,9.291772855,9.44881252,9.384873609,9.821528782,9.547257948,9.37903559
"212043_at",10.05582726,10.45412057,9.996887284,9.858606109,9.986426767,10.41154162,10.01613829,10.49945239,9.949150427,10.34642799,10.35108791,10.07237987,10.57135189,10.41909232,10.88310802,10.75745566,10.49867258,11.03958261,10.74100378,10.42311116,10.82186389,11.20516771,10.49409376,10.83428176
"204792_s_at",5.64068471,4.681930018,4.826450454,4.912962655,4.80026632,5.071397796,4.917924446,4.897120997,4.960268489,4.917003738,6.228012369,4.869340876,4.981302329,5.011174178,5.560499728,5.791272859,5.232437125,5.223985671,5.260091635,5.474006952,5.207937402,4.92560399,5.25638886,5.484391032
"220494_s_at",7.136435913,7.007285272,7.99139843,7.112457945,7.895025586,7.720616443,7.538428735,6.846920131,7.067633528,7.667830385,7.238734104,7.885018294,7.742974095,7.356868476,7.340567928,8.350691602,7.005711434,7.447095501,7.347122474,7.453490561,7.06703065,7.438832313,7.177635858,7.52426435
"210692_s_at",7.26247775,7.769281376,7.98001701,7.406797034,7.663058407,8.174917066,7.477431908,7.848251634,8.311268674,7.47726881,8.063086421,7.418562061,7.781902598,7.341571228,7.803756342,7.809815363,6.96715151,7.767989319,7.018191798,7.062405954,8.162853707,7.766830592,7.943300258,7.632828842
"203136_at",9.663422436,9.898624347,10.61045317,10.38900698,10.0484743,9.949999891,10.2875489,10.8819874,9.357559946,10.52134693,10.86726446,10.25247018,9.957087822,10.18455968,10.19176657,10.09763659,9.918854829,10.58755625,10.62559863,10.45936932,10.17794719,9.975326779,10.47938471,10.48075059
"203748_x_at",10.05477296,10.00817851,10.70410997,10.42911283,9.380163622,10.62927608,10.61271262,10.09106281,10.02307613,10.57387614,10.39442359,10.74253066,10.55002526,10.53389543,10.44791935,10.6935285,10.40898116,10.73697289,10.83845109,10.83702956,10.49190999,10.99148438,10.66045979,10.99711188
"205140_at",7.19733864,6.964072395,7.786976945,6.712068036,7.510410187,7.513364372,6.657256169,6.845003679,7.290030003,7.368483778,6.984272033,8.060821973,7.134576043,6.734982199,7.120525773,7.197239834,7.010998348,6.880146627,7.334405172,6.785671901,7.112068354,7.58669422,7.365690699,6.638259374
"212343_at",8.622675893,9.438167043,8.635960447,8.756515832,8.819047316,9.139427679,8.334565208,8.668792024,8.884736402,8.799583116,8.949505849,8.59918249,9.460122372,8.925966509,9.297992093,9.593021485,9.182286355,9.377458769,9.500009752,9.087236314,9.544596797,9.397503618,9.174745956,9.536501516
"207391_s_at",9.637438606,9.400369874,9.542715215,10.2090603,10.0322179,9.604867278,9.423883882,9.652620735,9.819727361,9.777384385,9.419703376,9.537057671,9.551476114,9.546656211,8.866741301,8.662021464,9.632335429,9.032957507,9.379919025,9.45962354,8.959939521,9.000300581,9.053291786,9.560314205
"215847_at",5.648907953,5.655728623,5.854801349,5.991506221,6.267220403,6.986379586,5.799871464,5.824864988,5.973456972,6.113351921,5.934048991,5.593361451,6.815135989,6.174518306,6.22248351,6.356225591,6.234755996,6.277529345,5.937547434,5.588288876,6.494410281,6.247821488,6.553666086,6.23084559
"212181_s_at",8.928372304,8.617279706,8.06035744,8.915113387,8.784989865,8.941513826,9.628788485,8.981434757,8.889730699,9.02769991,8.963364213,7.868352322,9.333686349,9.097918144,9.089358174,9.234037537,9.276741961,8.907029633,9.031495888,8.900101326,9.064751326,9.11553562,9.210210513,8.878954399
"218684_at",8.233876216,8.774744542,8.779844043,8.744318369,8.969707409,8.90831295,9.272065586,8.609445201,8.9026798,9.101195875,8.858297695,8.311049778,8.293984473,8.239889935,8.682019347,8.322945737,7.817945498,8.337458042,8.283866859,7.984087537,8.611537789,8.716507885,8.78058472,8.181658723
"208152_s_at",9.734866485,9.951095311,9.917788941,10.76204919,9.554784819,10.06454877,10.35110633,9.769619207,10.50382358,10.14259924,9.535117817,9.414527121,9.813059442,9.596567566,9.764785176,10.32359613,10.27061078,9.553737592,9.691582967,9.538693086,9.635119884,10.34839873,10.29996083,9.969166035
"218568_at",7.929716266,7.926308081,7.963178653,8.286720041,8.582575526,7.932145468,8.360483723,7.842673392,7.90545717,8.857718347,7.775986811,7.791646251,7.866347134,7.667883511,7.659112265,7.815592907,7.48207074,7.354045888,7.437170505,7.424524189,7.673159014,7.772521887,7.893507004,7.435598476
"207857_at",5.671546454,5.461330678,5.447969005,5.284004874,5.195985439,5.438094072,5.140762693,5.799679044,5.18034788,5.329550728,5.794855815,5.44229626,5.340915217,5.523489813,5.48520631,5.556768929,5.810580412,6.113965939,6.262866916,5.744941307,5.950794036,6.134202628,5.315982559,6.50840234
"221504_s_at",8.947657645,9.449443959,8.911362763,9.023941016,9.46725639,8.964767385,9.575462988,8.738175802,9.40704688,9.212789281,9.598852337,8.690150144,9.042641217,9.357051709,9.55517151,9.39135136,8.883381695,9.924517803,9.763067993,9.242087999,9.713742188,9.893245331,9.663944941,9.610350142
"213044_at",9.98947513,10.29092417,10.49820129,9.619582133,9.856389298,10.35545085,9.50159527,9.624888878,9.924377787,9.866125619,9.222230346,9.633746451,10.0245766,9.928025458,10.19291524,10.50314535,10.07631183,10.25677924,10.45307372,10.05503636,10.04896812,10.52870035,10.48734154,10.49263452
"200033_at",11.64987826,12.08843223,11.32009909,11.56298981,11.56834723,11.74826358,11.46980418,11.37630274,12.34497673,10.65704793,11.49279088,11.62779845,11.8573749,11.89334861,12.00179249,12.05938804,12.03108972,11.71939154,11.87606457,11.88441675,11.71147972,12.2515141,12.24176451,11.8264992
"202234_s_at",6.856601753,5.544258051,5.616909578,6.086879492,6.271476932,5.996830539,6.019328694,6.639331925,5.775593689,5.911538745,5.518596551,6.256260414,6.125447466,5.850216363,5.861822366,5.718155028,5.803642236,5.585420506,5.52518586,6.010632884,5.770410564,5.709955645,6.029378399,5.233361385
"205194_at",5.449614896,4.975678051,4.879972476,4.858298348,5.086452535,4.687248199,6.164341369,4.988240666,4.366994366,4.767130515,5.040153125,5.197569746,4.591446228,4.66155505,4.876325875,4.690228275,4.931229356,4.657554295,4.551941497,4.675275927,4.783791185,4.658996001,4.823455478,4.567987055
"207604_s_at",7.60637702,8.15152478,8.04251099,8.202923372,8.039285772,7.918394664,8.028770456,8.54452032,8.265960466,8.045954873,7.86358828,7.409793134,8.205679069,8.576564121,7.86769107,7.523218705,8.737072698,7.209103576,7.87249086,8.040066511,7.929017095,7.747085966,7.916284145,7.584200711
"201840_at",10.36400597,10.59054709,10.60058418,10.57291959,11.22668139,9.992917867,11.24087915,10.38083566,10.42603707,9.887945864,10.14330606,10.24698704,10.06593508,9.988670582,9.998491383,10.2634728,10.02271964,10.35387591,10.6406652,10.11291633,10.1123869,10.01253295,10.65603649,10.23886552
"208264_s_at",7.195875839,6.867827021,6.439342956,7.333701514,6.435710684,7.443316908,6.7310089,6.84987033,7.264902095,6.726480914,6.349468527,7.369363321,6.944729816,6.715264057,6.954408118,7.618071268,6.800553912,6.795155781,7.060212745,6.892607432,7.035474631,7.547226743,7.576510273,7.055849953
"216473_x_at",7.037937444,6.698930505,6.533480039,7.047572836,6.422297688,6.335337601,6.456029129,6.991259022,6.177323181,6.443928387,6.93786143,6.214271256,6.460377689,7.205540963,6.223572669,6.42904585,7.197942664,6.590586375,6.841758131,7.100189865,6.279057237,6.002418377,6.349413671,6.936384015
"221601_s_at",8.17123637,8.408455533,8.564187997,7.869340639,8.876849679,9.23116582,8.766977905,8.633226439,8.807206303,8.39016061,8.203034873,8.199187065,8.311376067,8.290550952,8.615885747,8.159009488,7.587313159,8.308987913,8.214372984,8.215147357,8.533933809,7.83284097,8.637695481,8.254013454
"219541_at",7.566569423,6.830178494,6.824519666,7.026852402,6.872350661,6.778053249,6.692326732,7.211054864,6.689609798,6.779571845,6.713614548,6.541012747,6.218472906,6.496069736,6.384049026,6.044541769,6.667210112,6.387331236,6.630219895,6.765090473,6.309052243,5.867699788,6.4063553,6.667110469
"213038_at",8.288490878,8.710014786,8.979863257,8.054800708,8.687441116,9.144275262,9.088420697,8.499405518,9.036630993,9.355315142,9.139525055,8.690329914,8.596596684,8.378686904,8.672037899,8.532498544,8.794578363,8.330728101,8.480138096,8.058666122,8.275214745,8.530611367,8.294732111,8.229179437
"202845_s_at",9.331608123,9.912076016,10.12706422,9.692050726,9.745748158,9.384742983,9.241673519,9.580762224,9.296801414,10.03863453,9.598382823,8.884190554,9.675249643,9.100732035,9.679101344,9.951874496,9.286332243,10.042363,9.873646148,9.568218054,9.845360847,10.39891983,9.602496532,9.994300074
"204197_s_at",7.120247909,7.779682798,6.936198353,7.551879557,7.507807709,8.049266492,7.685525203,8.092783853,7.790785109,7.473507055,7.536136928,8.147299035,8.16613617,7.885290974,8.437578333,7.800806657,7.634958508,7.985934521,7.904870848,8.260201254,8.104474872,7.737840567,8.20706476,8.082005802
"210510_s_at",7.323842901,7.793614172,7.711780977,8.20587794,7.421613207,8.068438253,8.526380156,8.070984825,7.591082838,7.774464968,8.515334841,7.796241179,7.60878949,7.268144795,7.269232723,7.582955019,7.392133573,8.039559482,7.64641592,7.317963487,7.676396565,7.543618179,7.519824638,7.522263621
"213526_s_at",5.493039834,6.702119564,5.655881007,5.235851622,5.380267505,5.210432022,5.565239809,5.685000009,5.290649502,5.389657263,5.337854477,5.194884311,4.98423595,5.030720791,5.290254796,5.250737077,5.531283093,5.369409534,5.166823008,5.359778447,5.146405388,4.7358915,5.217490176,5.129004205
"204639_at",8.728527467,8.062032002,7.461670961,8.280553039,8.219423187,7.859618158,8.193498536,8.548305882,7.643289157,7.547180393,7.436947415,8.633484484,8.033277047,8.289568932,8.041585508,7.650450547,8.073384525,7.867620397,7.818444437,7.905919971,7.74618994,7.849734054,8.346676856,7.659565838
"214006_s_at",6.950326318,8.183723736,7.923714322,7.629579679,7.51213563,8.435920554,7.834810723,7.390510232,7.955896286,8.213209759,7.693258618,7.26735612,7.382967384,7.520545309,7.350614466,7.443149321,7.539260323,7.654738952,7.184580134,7.125344473,7.449151588,7.396490839,7.701640873,7.409844486
"214349_at",8.135275119,7.206926724,7.590375634,7.414731994,7.765903134,7.599237754,7.389099125,7.459900434,8.151299297,7.865081753,7.416781837,7.801798516,8.575116164,8.07532718,7.90428079,7.310630953,7.882224315,7.723565267,8.32487069,8.041960658,7.616988348,7.418032482,7.450282558,7.310179332
"220168_at",4.45910871,4.702275657,4.437795069,5.038233435,4.506480247,4.620804354,4.373566567,4.586581139,4.510949869,4.714939624,5.101952744,4.242476898,4.505381909,4.557497696,5.338465981,5.447830525,4.402243017,4.494536293,5.023891851,4.882076357,4.83278268,5.40642412,4.595632294,5.307868483
"212371_at",9.124794924,9.698077823,9.270253736,9.954458703,9.183109812,9.593090715,9.237097211,9.717885447,10.00879249,10.37238475,9.833910279,10.27033876,9.918204659,9.597348187,9.640657661,10.27810197,10.12764201,9.73267669,10.0329116,9.674783044,9.887147312,10.02077944,10.18358542,10.15527825
"200854_at",8.332234336,8.726743701,8.483223248,8.720371942,8.533042842,9.065358121,8.960972565,8.420687167,7.945983186,8.897371369,8.134915227,8.546845823,9.024520229,8.667474229,8.84800647,9.413223589,8.83186118,9.104760094,9.112022709,8.526778644,9.188130648,9.184942425,8.769415123,9.012415
"217773_s_at",10.71993166,10.97223804,10.1651439,10.63510311,10.79816042,10.39631582,10.64014604,9.984973154,10.70763857,10.64943141,10.76644254,11.49869649,10.04287894,10.00648466,10.39671313,10.44260461,10.1998512,10.72169779,10.71904117,10.29806834,10.64452173,11.05397699,10.81524434,10.70640033
"204180_s_at",6.568163409,7.287038871,8.009984325,7.583430644,7.672130842,7.639661506,7.179547868,7.690982206,7.844338534,7.743115903,7.507793702,7.526183603,7.799820354,8.391471552,7.40751058,7.103481907,7.777103125,7.152696642,7.644526193,7.579370038,7.620932781,7.617487021,7.18166752,7.666238931
"209300_s_at",7.603121962,8.428679438,8.452535891,8.324020077,8.668997477,8.595670165,7.8022875,7.875476985,9.020650973,7.993471054,8.781799918,8.468800941,8.686683593,8.050080138,8.432226243,8.73452726,8.042098833,8.328950727,8.406820143,8.153380261,8.796615922,8.666626036,8.684421886,8.282658826
"208729_x_at",12.66674973,13.58699164,13.54023617,12.38900208,13.65275152,12.42928891,12.87707491,12.86498083,12.73965743,12.91147769,12.80722118,13.41058528,13.28954194,13.07725259,13.14222841,12.98315484,12.63570806,13.24503196,13.42967341,13.39417028,12.77975577,12.89407093,13.27008867,13.05918569
"208697_s_at",12.18313969,11.59660309,11.70065825,11.57010152,11.06364755,11.96477688,10.9992487,11.55244814,11.7239969,10.53628046,11.65860587,11.21488364,11.0187233,11.7113638,11.4558332,11.77837151,11.56014207,11.55751234,11.75965578,11.52944835,11.48875681,11.82254135,11.61581833,11.86872325
"209197_at",6.369244394,6.386359992,6.174487928,5.93028731,6.259528502,6.523689153,6.180836859,6.717184517,6.137179865,6.543992587,6.265225319,6.256707429,6.760541407,6.604714738,6.82443319,6.855593872,6.56211624,6.939656363,7.121039895,7.29649364,6.951124998,7.04424161,6.448085322,6.867444439
"214259_s_at",9.394922929,8.830869233,9.351213267,9.01684068,8.943423351,9.145366526,10.25327337,9.135711821,8.618328181,9.339559765,9.864621983,8.945529104,8.713148445,9.013974312,9.193133383,9.006991539,9.130656927,9.481469565,9.267405038,9.060736795,9.149518718,9.496521283,9.040538343,8.867446934
"208468_at",7.773451532,6.957678117,7.809356228,6.942481712,7.489967157,7.368916523,7.015836709,6.984925653,6.984992296,7.421600367,7.142834148,6.806542239,7.138723608,7.076408544,6.963386662,6.993048439,7.167029881,6.917910959,6.528301601,6.887312709,7.106867845,7.086732997,6.16934568,6.666060658
"222316_at",7.277736562,6.926469274,7.204534225,7.119858159,7.186075579,8.304869502,6.856504187,7.339999056,7.80418038,7.095163214,7.202232219,8.028449119,7.1610092,7.017992624,7.433303948,7.502560369,6.985222515,7.092483299,7.164633683,6.93641781,7.444641476,7.208938423,7.43651157,6.880513616
"218769_s_at",7.123449792,7.818559156,8.264166592,7.647612285,6.993665482,7.680032111,7.497253705,7.473498096,7.595127379,7.102909932,7.790364505,7.943359626,7.466955844,7.19188328,7.768866002,7.853302963,6.899601838,7.576760413,7.690201199,7.251815141,7.702026297,8.282456977,7.704316449,7.526566931
"201068_s_at",10.11467014,10.6187728,10.34474852,10.08044555,10.23766973,10.00471014,10.9579457,11.06664785,10.3615145,10.65985722,10.02257131,10.08243574,9.937807134,9.624854898,9.932309547,10.34381452,9.872728107,10.25528684,10.21626916,9.955601496,9.943242243,10.33183323,10.59646675,9.835636655
