"logFC","AveExpr","t","P.Value","adj.P.Val","B","pathway"
0.184427891025734,-0.00337429126177124,2.06244054110796,0.0457308671640407,0.115972951549005,-4.86312433764553,"hsa00603|Glycosphingolipid biosynthesis - globo and isoglobo series"
-0.164547471871026,0.0107334894983792,-2.05076477194307,0.0469104073681368,0.115972951549005,-4.88513809086372,"hsa00790|Folate biosynthesis"
-0.172129427468222,0.0130424922815221,-1.9920582046237,0.0532521004416111,0.128092890251443,-4.99428830904859,"hsa00770|Pantothenate and CoA biosynthesis"
-0.121675779678419,0.0137914980272389,-1.96413845035496,0.0565205097589172,0.132376983382727,-5.04528987638404,"hsa00760|Nicotinate and nicotinamide metabolism"
-0.170398290256847,0.0182129395907118,-1.82452972394969,0.0755808905710815,0.170100610707296,-5.2913369915343,"hsa00982|Drug metabolism - cytochrome P450"
-0.170097030776454,0.0112129507481515,-1.8189156122058,0.0764497126774365,0.170100610707296,-5.30091317549678,"hsa00120|Primary bile acid biosynthesis"
-0.141080024575109,0.00851054495209218,-1.69638746434272,0.0976172707360936,0.211900904768593,-5.50363577733113,"hsa00340|Histidine metabolism"
-0.147685493709593,0.0127772462895024,-1.67672739156479,0.101429878188303,0.214934741875214,-5.53503107623677,"hsa00410|beta-Alanine metabolism"
-0.0957350849026116,-0.000845063092541131,-1.65539151087111,0.105705885618673,0.215886373232033,-5.56874323572284,"hsa01524|Platinum drug resistance"
0.114507192157509,-0.0122409575430744,1.65038566287305,0.106730341822578,0.215886373232033,-5.57659845388577,"hsa00983|Drug metabolism - other enzymes"
0.155872386073233,0.0134292822124586,1.61458485797206,0.11429727405854,0.225737120927039,-5.63217196108996,"hsa00052|Galactose metabolism"
0.0941103409150445,-0.00550335055982855,1.59459283796332,0.118710111529099,0.225737120927039,-5.66274100224516,"hsa01521|EGFR tyrosine kinase inhibitor resistance"
-0.13663554631129,0.00502900566434695,-1.58817830151948,0.120155030898205,0.225737120927039,-5.67247833073634,"hsa00670|One carbon pool by folate"
0.161909185816201,0.0025183310828994,1.58118810341131,0.121745862971886,0.225737120927039,-5.68305019595693,"hsa00511|Other glycan degradation"
0.14441012155114,0.00624398951078945,1.56495323392697,0.125506583337483,0.227960937082368,-5.7074449482338,"hsa00051|Fructose and mannose metabolism"
-0.099683054088582,-0.00255883190544397,-1.55025553100535,0.128991752118326,0.22960531877062,-5.72933811889101,"hsa00562|Inositol phosphate metabolism"
0.137923125363397,0.0147126047502963,1.5226966813534,0.135736650821315,0.236873763197981,-5.76989523137196,"hsa00500|Starch and sucrose metabolism"
0.118627245688147,-0.0103863959786933,1.39239340526809,0.171529881803516,0.293579990009864,-5.95282426670365,"hsa00601|Glycosphingolipid biosynthesis - lacto and neolacto series"
0.108256129314075,-0.00693888315605767,1.36141952074309,0.181034670712421,0.304001616856707,-5.9941329596293,"hsa00040|Pentose and glucuronate interconversions"
0.109050745151834,0.00285032800760805,1.33507339261164,0.189434480050388,0.312216087490455,-6.02860366155735,"hsa00140|Steroid hormone biosynthesis"
0.0969803644487546,0.000469201817483306,1.28090699254458,0.207635872941478,0.335992594396209,-6.0975356562807,"hsa00600|Sphingolipid metabolism"
-0.0790695715668671,-0.00566774072382503,-1.20987130576297,0.233461293136694,0.371036698020817,-6.18394369350257,"hsa00565|Ether lipid metabolism"
-0.0814549021933855,0.00921231097211546,-1.16382138044709,0.251421992630344,0.392571181475449,-6.23751293070847,"hsa01240|Biosynthesis of cofactors"
0.104388834341921,0.006520670592011,1.13670842551518,0.262454104226155,0.402731297864273,-6.26814531059132,"hsa00220|Arginine biosynthesis"
0.0979409236644175,-0.00872187898296962,1.09745940695842,0.279032294595046,0.418442423914972,-6.31128939803286,"hsa00513|Various types of N-glycan biosynthesis"
-0.0879398838660962,0.00278781604121771,-1.0903882608336,0.282096016122453,0.418442423914972,-6.31891079562615,"hsa00980|Metabolism of xenobiotics by cytochrome P450"
