"gene","log2FC","AveExpr","t","pvalue","padj","B","method","contrast"
"Azi2",0.478195683180039,5.80856883391691,3.10623996100513,0.0139972188671062,0.0353612294086495,-3.69076781992933,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rab12",0.501096522205891,5.78117986079732,3.10523779660954,0.0140188224172843,0.0354078461458808,-3.68869123309872,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Siglece",0.85978643641108,5.62741924326432,3.10414918893296,0.0140423288242301,0.0354487652450844,-3.65716338344025,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Timm50",0.604329636705155,4.79179742458792,3.10414463661063,0.0140424272092122,0.0354487652450844,-3.54104549225884,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cdk2ap1",0.404316069027248,6.02708436195879,3.10398331791518,0.0140459140998076,0.0354487652450844,-3.71311222792361,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Astl",2.5932068874749,0.990107713487316,3.10383572280749,0.0140491051471712,0.0354487652450844,-2.67955216013567,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gm42743",-2.64661254982676,0.178733075998492,-3.10375750651642,0.0140507965116673,0.0354487652450844,-2.71111137263457,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zc3h18",0.40861241534523,5.41695995285459,3.1035297887774,0.0140557219341394,0.0354532317337653,-3.65359449393893,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Pex5",0.531351653234588,4.46191175716535,3.10265206772978,0.0140747234594915,0.0354931928892068,-3.48803296107567,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zbtb38",-0.597508327400337,4.80040828649478,-3.10191852842992,0.0140906241847243,0.035525318367455,-3.60395289426108,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Fam71a",-1.26443174558768,2.55793629063832,-3.10156519553485,0.0140982899661944,0.0355349082094994,-3.14833821245335,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mad1l1",-0.994753859189242,2.75223577220568,-3.10145173495499,0.0141007524878667,0.0355349082094994,-3.1922360801481,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zfp28",-1.92387200427223,0.783706275501924,-3.10004033657169,0.0141314226648583,0.0356042144585229,-2.78341957883492,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Vps26b",-0.910418739464766,3.25458148052489,-3.09879102377681,0.0141586287018945,0.035664763668054,-3.31300918088105,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Lin54",0.613734508616099,4.31896106450604,3.09863331843981,0.0141620668998314,0.0356654293485893,-3.46233315791541,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cwc27",0.648963974822099,4.28741021468672,3.09847349889122,0.0141655520786722,0.0356662130199506,-3.45290980099759,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sting1",-1.05074180168108,4.91313969257142,-3.09786844390149,0.0141787545933045,0.0356914572950184,-3.63255837773051,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Acot13",-0.723358209490406,4.55961361628231,-3.09743749743689,0.0141881658206612,0.0357071487853909,-3.57455665504908,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Hopx",2.09550599380559,5.66941724816364,3.09721221884519,0.0141930881607454,0.0357072340397625,-3.57691444493473,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnf187",-0.564730669912362,6.21285477633911,-3.09714510272961,0.0141945549929358,0.0357072340397625,-3.7371191294869,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Cby1",-1.21012156746006,2.27242187206898,-3.09605029911771,0.0142185044097225,0.0357535819093921,-3.08712819496558,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ift46",-0.62454991688474,3.31325620211067,-3.09601199828363,0.0142193430233223,0.0357535819093921,-3.32276893332412,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rrm2",1.47194032061237,2.1718895397215,3.09519752841413,0.0142371884118065,0.0357904443363467,-2.88257756966204,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Dnajc3",0.394271424450987,6.65773163987208,3.09355025263589,0.0142733523399227,0.0358733304056612,-3.75264701023773,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Clec2i",-1.72483582767689,2.92067439922542,-3.09285140849982,0.014288723527528,0.0359039325310448,-3.24793670386453,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Med9",0.515027813817487,4.50333840963325,3.09254150005247,0.0142955455347973,0.0359130438574819,-3.51455226652194,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Vhl",0.613644870154294,3.74268568505778,3.09194298479327,0.014308730248791,0.0359381318296076,-3.34711766199427,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Vps51",0.845427039582459,3.6001185478909,3.09074143057115,0.0143352376097666,0.0359966625745134,-3.30009641867277,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
