"herb_zh","herb_en","herb_code","compound_name","compound_id","target_gene","in_disease_overlap","compound_id_mapped"
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","PTGS1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","DRD1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","CHRM3",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","SCNN1A",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","CHRM5",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","RXRA",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","PDE3A",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","ADRA1B",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","SLC6A3",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","ADRA1D",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","TOP2A",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","SLC6A4",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","1,2,5,6-tetrahydrotanshinone","DS1","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","Poriferasterol","DS2","NR3C2",TRUE,TRUE
"丹参","Danshen","DS","poriferast-5-en-3beta-ol","DS3","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","isoimperatorin","DS4","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","CHRM3",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","SCNN1A",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","CHRM5",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","ACHE",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","ADRA1B",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","ADRA1D",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","DRD4",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","sugiol","DS5","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","ACHE",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","CTSC",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","Dehydrotanshinone II A","DS6","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","Baicalin","DS7","F10",TRUE,TRUE
"丹参","Danshen","DS","Baicalin","DS7","PTPN22",TRUE,TRUE
"丹参","Danshen","DS","digallate","DS8","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","digallate","DS8","AKR1B1",TRUE,TRUE
"丹参","Danshen","DS","digallate","DS8","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PTGS1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","INSR",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","AR",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MMP2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","TNF",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","EGF",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CTSC",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","HGF",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","IL36A",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MMP1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MAP3K7",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","IFNG",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","JUN",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PIK3CG",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","XDH",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CDK2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","TP53",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","APP",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PRKACA",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","TOP1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","HMOX1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","RBL1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CASP7",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","IL2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","NAIP",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","BAK1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CASP3",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CASP9",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CD40LG",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CDKN1C",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","TOP2A",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MDM2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CCND3",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","CCNB1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MCL1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","ICAM2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","IL10",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","IL4",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","NUF2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","MMP9",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","NFKBIE",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PPARG",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PCNA",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","PTGES2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","AKT1",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","ERBB2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","SLC2A2",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","RELA",TRUE,TRUE
"丹参","Danshen","DS","luteolin","DS9","TYR",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","PTGS1",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","CHRM3",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","SCNN1A",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","RXRA",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","ACHE",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","ADRA1B",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","TOP2A",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","5,6-dihydroxy-7-isopropyl-1,1-dimethyl-2,3-dihydrophenanthren-4-one","DS10","CALML5",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","NOS3",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","RXRA",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","ADRA1B",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","SLC6A3",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","ADRA1D",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","SLC6A4",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CDK1",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","PIK3CG",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","PRKACA",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","PIM1",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CCNA2",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","2-isopropyl-8-methylphenanthrene-3,4-dione","DS11","CALML5",TRUE,TRUE
"丹参","Danshen","DS","3α-hydroxytanshinoneⅡa","DS12","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","3α-hydroxytanshinoneⅡa","DS12","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","3α-hydroxytanshinoneⅡa","DS12","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","(E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-benzofuran-4-yl]acrylic acid","DS13","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","(E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-benzofuran-4-yl]acrylic acid","DS13","PTPN22",TRUE,TRUE
"丹参","Danshen","DS","(E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-benzofuran-4-yl]acrylic acid","DS13","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","PTGS1",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","DRD1",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","CHRM3",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","AR",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","SCNN1A",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","PPARG",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","CHRM5",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","NOS3",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","ADRA2A",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","RXRA",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","ADRA1B",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","SLC6A3",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","ADRA1D",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","TOP2A",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","SLC6A4",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","DRD4",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","PRKACA",TRUE,TRUE
"丹参","Danshen","DS","4-methylenemiltirone","DS14","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","2-(4-hydroxy-3-methoxyphenyl)-5-(3-hydroxypropyl)-7-methoxy-3-benzofurancarboxaldehyde","DS15","PIM1",TRUE,TRUE
"丹参","Danshen","DS","2-(4-hydroxy-3-methoxyphenyl)-5-(3-hydroxypropyl)-7-methoxy-3-benzofurancarboxaldehyde","DS15","CCNA2",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","F2",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","AR",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","RXRA",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","CTSC",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","PIK3CG",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","PRKACA",TRUE,TRUE
"丹参","Danshen","DS","formyltanshinone","DS16","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","DRD1",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","F2",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","RXRA",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","ACHE",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","CTSC",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","3-beta-Hydroxymethyllenetanshiquinone","DS17","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","ACHE",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","SLC6A4",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","CTSC",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","Methylenetanshinquinone","DS18","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","przewalskin a","DS19","NR3C2",TRUE,TRUE
"丹参","Danshen","DS","przewalskin a","DS19","NR3C1",TRUE,TRUE
"丹参","Danshen","DS","przewalskin b","DS20","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","przewalskin b","DS20","NR3C2",TRUE,TRUE
"丹参","Danshen","DS","przewalskin b","DS20","NR3C1",TRUE,TRUE
"丹参","Danshen","DS","przewalskin b","DS20","PNRC2",TRUE,TRUE
"丹参","Danshen","DS","przewalskin b","DS20","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","F2",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","RXRA",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","CTSC",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","PIK3CG",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","IGHG1",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","Przewaquinone B","DS21","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","PTGS1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","DRD1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CHRM3",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","F2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","SCNN1A",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CHRM5",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CHRM4",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","ACHE",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","ADRA1A",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CHRM2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","GABRA1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CTSC",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","PIK3CG",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone c","DS22","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","F2",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","ACHE",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","CTSC",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","HSP90AA2P",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","(6S,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[8,7-g]benzofuran-10,11-dione","DS23","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone f","DS24","F2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone f","DS24","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone f","DS24","CTSC",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone f","DS24","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","przewaquinone f","DS24","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","sclareol","DS25","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","DRD1",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","F2",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","OPRD1",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","ACHE",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","HTR2A",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","ADRB2",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","OPRM1",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","CTSC",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","CHRNA7",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","PRSS1",TRUE,TRUE
"丹参","Danshen","DS","tanshinaldehyde","DS26","NCOA7",TRUE,TRUE
"丹参","Danshen","DS","Danshenol B","DS27","PTGS2",TRUE,TRUE
"丹参","Danshen","DS","Danshenol B","DS27","TOP2A",TRUE,TRUE
