rmsd_nm,rg_nm,dg_kjmol
5.324150677966100337e-02,1.678651186440679899e+00,8.120297494602729316e+00
5.488936949152539713e-02,1.678651186440679899e+00,7.105113468473759575e+00
5.653723220338979782e-02,1.678651186440679899e+00,6.243427863194379590e+00
5.818509491525419852e-02,1.678651186440679899e+00,5.516135508703899681e+00
5.983295762711859922e-02,1.678651186440679899e+00,4.900150028536650382e+00
6.148082033898299992e-02,1.678651186440679899e+00,4.371178498632930065e+00
6.312868305084749776e-02,1.678651186440679899e+00,3.908774396159880204e+00
6.477654576271189846e-02,1.678651186440679899e+00,3.501994332332610149e+00
6.642440847457629916e-02,1.678651186440679899e+00,3.152432225205879845e+00
6.807227118644069985e-02,1.678651186440679899e+00,2.872436492550650033e+00
6.972013389830510055e-02,1.678651186440679899e+00,2.679550648217340125e+00
7.136799661016950125e-02,1.678651186440679899e+00,2.590206143900120050e+00
7.301585932203390195e-02,1.678651186440679899e+00,2.614694702018060202e+00
7.466372203389830264e-02,1.678651186440679899e+00,2.753230918095030066e+00
7.631158474576270334e-02,1.678651186440679899e+00,2.991581174081990202e+00
7.795944745762710404e-02,1.678651186440679899e+00,3.295105728506960041e+00
7.960731016949150474e-02,1.678651186440679899e+00,3.603308453745699858e+00
8.125517288135590543e-02,1.678651186440679899e+00,3.834563417046810141e+00
8.290303559322030613e-02,1.678651186440679899e+00,3.914842576413330111e+00
8.455089830508470683e-02,1.678651186440679899e+00,3.821327622141120095e+00
8.619876101694909365e-02,1.678651186440679899e+00,3.596119565006259844e+00
8.784662372881349435e-02,1.678651186440679899e+00,3.313024369088819920e+00
8.949448644067800607e-02,1.678651186440679899e+00,3.038697046402010216e+00
9.114234915254240676e-02,1.678651186440679899e+00,2.818510569822310075e+00
9.279021186440679358e-02,1.678651186440679899e+00,2.680283837343329978e+00
9.443807457627119428e-02,1.678651186440679899e+00,2.641986449637669931e+00
9.608593728813559498e-02,1.678651186440679899e+00,2.717372087025760052e+00
9.773379999999999568e-02,1.678651186440679899e+00,2.918791030396350017e+00
5.098999999999999800e-04,1.679225254237290077e+00,4.187396381136169765e+01
2.157762711864400027e-03,1.679225254237290077e+00,4.197386134164680271e+01
3.805625423728799857e-03,1.679225254237290077e+00,4.227355393250220317e+01
5.453488135593200122e-03,1.679225254237290077e+00,4.277304158392770006e+01
7.101350847457599952e-03,1.679225254237290077e+00,4.347232429592269654e+01
8.749213559322000650e-03,1.679225254237290077e+00,4.437140206847490020e+01
1.039707627118639961e-02,1.679225254237290077e+00,4.547027490134299654e+01
1.204493898305080031e-02,1.679225254237290077e+00,4.676894278983419895e+01
1.369280169491529989e-02,1.679225254237290077e+00,4.826740564266079758e+01
1.534066440677970058e-02,1.679225254237290077e+00,4.996566168342140202e+01
1.698852711864410128e-02,1.679225254237290077e+00,5.186367633450490189e+01
1.863638983050849851e-02,1.679225254237290077e+00,5.396077645995369920e+01
2.028425254237289921e-02,1.679225254237290077e+00,5.624389619960780351e+01
2.193211525423729991e-02,1.679225254237290077e+00,5.847406888342530351e+01
2.357997796610170060e-02,1.679225254237290077e+00,5.844771056559569899e+01
2.522784067796610130e-02,1.679225254237290077e+00,5.477086660982269706e+01
2.687570338983049853e-02,1.679225254237290077e+00,5.051032238095660176e+01
2.852356610169489923e-02,1.679225254237290077e+00,4.640024593631480343e+01
3.017142881355929993e-02,1.679225254237290077e+00,4.248679562381259700e+01
3.181929152542369715e-02,1.679225254237290077e+00,3.877235099098589899e+01
3.346715423728809785e-02,1.679225254237290077e+00,3.525699880419529819e+01
3.511501694915249855e-02,1.679225254237290077e+00,3.194068011160279852e+01
3.676287966101689925e-02,1.679225254237290077e+00,2.882328611494460091e+01
3.841074237288139709e-02,1.679225254237290077e+00,2.590464131076790011e+01
4.005860508474579779e-02,1.679225254237290077e+00,2.318446947708419970e+01
4.170646779661019848e-02,1.679225254237290077e+00,2.066234146863790144e+01
4.335433050847459918e-02,1.679225254237290077e+00,1.833759582636099950e+01
4.500219322033899988e-02,1.679225254237290077e+00,1.620921846818700018e+01
4.665005593220340058e-02,1.679225254237290077e+00,1.427566156323399937e+01
4.829791864406780127e-02,1.679225254237290077e+00,1.253457409207999973e+01
4.994578135593220197e-02,1.679225254237290077e+00,1.098240935082169933e+01
5.159364406779660267e-02,1.679225254237290077e+00,9.613873572812080326e+00
5.324150677966100337e-02,1.679225254237290077e+00,8.421199277132320304e+00
5.488936949152539713e-02,1.679225254237290077e+00,7.393295743125359643e+00
5.653723220338979782e-02,1.679225254237290077e+00,6.514989921527480021e+00
5.818509491525419852e-02,1.679225254237290077e+00,5.766847799096719740e+00
5.983295762711859922e-02,1.679225254237290077e+00,5.126355769052720390e+00
6.148082033898299992e-02,1.679225254237290077e+00,4.571163206656610356e+00
6.312868305084749776e-02,1.679225254237290077e+00,4.084105427036310410e+00
6.477654576271189846e-02,1.679225254237290077e+00,3.657992329552739896e+00
6.642440847457629916e-02,1.679225254237290077e+00,3.297292685890110153e+00
6.807227118644069985e-02,1.679225254237290077e+00,3.015461526248309987e+00
6.972013389830510055e-02,1.679225254237290077e+00,2.829495463950200129e+00
7.136799661016950125e-02,1.679225254237290077e+00,2.754382320916870075e+00
7.301585932203390195e-02,1.679225254237290077e+00,2.798769265476229950e+00
7.466372203389830264e-02,1.679225254237290077e+00,2.961222438832260107e+00
7.631158474576270334e-02,1.679225254237290077e+00,3.225375914929410115e+00
7.795944745762710404e-02,1.679225254237290077e+00,3.552732453562879922e+00
7.960731016949150474e-02,1.679225254237290077e+00,3.875702203480360097e+00
8.125517288135590543e-02,1.679225254237290077e+00,4.103103752552719641e+00
8.290303559322030613e-02,1.679225254237290077e+00,4.155512680166130401e+00
8.455089830508470683e-02,1.679225254237290077e+00,4.016422646916110395e+00
8.619876101694909365e-02,1.679225254237290077e+00,3.741848170867339896e+00
8.784662372881349435e-02,1.679225254237290077e+00,3.415932759683519837e+00
8.949448644067800607e-02,1.679225254237290077e+00,3.108417055551579988e+00
9.114234915254240676e-02,1.679225254237290077e+00,2.863568248329610100e+00
9.279021186440679358e-02,1.679225254237290077e+00,2.707031940973569917e+00
9.443807457627119428e-02,1.679225254237290077e+00,2.654885204039899804e+00
9.608593728813559498e-02,1.679225254237290077e+00,2.719557376479980082e+00
9.773379999999999568e-02,1.679225254237290077e+00,2.912556743011959881e+00
5.098999999999999800e-04,1.679799322033900033e+00,4.344189382779789810e+01
2.157762711864400027e-03,1.679799322033900033e+00,4.354179135808300316e+01
3.805625423728799857e-03,1.679799322033900033e+00,4.384148394893839651e+01
5.453488135593200122e-03,1.679799322033900033e+00,4.434097160036390051e+01
7.101350847457599952e-03,1.679799322033900033e+00,4.504025431235849908e+01
8.749213559322000650e-03,1.679799322033900033e+00,4.593933208490250308e+01
1.039707627118639961e-02,1.679799322033900033e+00,4.703820491761130285e+01
1.204493898305080031e-02,1.679799322033900033e+00,4.833687280299449895e+01
1.369280169491529989e-02,1.679799322033900033e+00,4.983533559518119915e+01
1.534066440677970058e-02,1.679799322033900033e+00,5.153359045254909887e+01
1.698852711864410128e-02,1.679799322033900033e+00,5.343158200536399960e+01
1.863638983050849851e-02,1.679799322033900033e+00,5.552823136973790241e+01
2.028425254237289921e-02,1.679799322033900033e+00,5.780261905872580286e+01
2.193211525423729991e-02,1.679799322033900033e+00,5.988518851125510167e+01
2.357997796610170060e-02,1.679799322033900033e+00,5.913165637325840152e+01
2.522784067796610130e-02,1.679799322033900033e+00,5.517324845444669990e+01
2.687570338983049853e-02,1.679799322033900033e+00,5.089125447577170291e+01
2.852356610169489923e-02,1.679799322033900033e+00,4.677807712187979661e+01
3.017142881355929993e-02,1.679799322033900033e+00,4.286254241261160303e+01
3.181929152542369715e-02,1.679799322033900033e+00,3.914611409542870035e+01
3.346715423728809785e-02,1.679799322033900033e+00,3.562882072443500192e+01
3.511501694915249855e-02,1.679799322033900033e+00,3.231058453553139742e+01
3.676287966101689925e-02,1.679799322033900033e+00,2.919127296629989843e+01
3.841074237288139709e-02,1.679799322033900033e+00,2.627067612672610153e+01
4.005860508474579779e-02,1.679799322033900033e+00,2.354846749173249876e+01
4.170646779661019848e-02,1.679799322033900033e+00,2.102414411316220111e+01
4.335433050847459918e-02,1.679799322033900033e+00,1.869693629947990132e+01
4.500219322033899988e-02,1.679799322033900033e+00,1.656567187711059930e+01
4.665005593220340058e-02,1.679799322033900033e+00,1.462857404123709948e+01
4.829791864406780127e-02,1.679799322033900033e+00,1.288296499530460082e+01
4.994578135593220197e-02,1.679799322033900033e+00,1.132484291608050064e+01
5.159364406779660267e-02,1.679799322033900033e+00,9.948305041682589334e+00
5.324150677966100337e-02,1.679799322033900033e+00,8.744822077703409136e+00
5.488936949152539713e-02,1.679799322033900033e+00,7.702459181755520135e+00
5.653723220338979782e-02,1.679799322033900033e+00,6.805322038032800336e+00
5.818509491525419852e-02,1.679799322033900033e+00,6.033774326563490220e+00
5.983295762711859922e-02,1.679799322033900033e+00,5.366157235132529735e+00
6.148082033898299992e-02,1.679799322033900033e+00,4.782429464563540122e+00
6.312868305084749776e-02,1.679799322033900033e+00,4.268979092998899993e+00
6.477654576271189846e-02,1.679799322033900033e+00,3.822386892153330162e+00
6.642440847457629916e-02,1.679799322033900033e+00,3.449795983742040217e+00
6.807227118644069985e-02,1.679799322033900033e+00,3.165539078238599924e+00
6.972013389830510055e-02,1.679799322033900033e+00,2.985950767533569916e+00
7.136799661016950125e-02,1.679799322033900033e+00,2.924577189043190195e+00
7.301585932203390195e-02,1.679799322033900033e+00,2.988474568911839935e+00
7.466372203389830264e-02,1.679799322033900033e+00,3.174610237750259856e+00
7.631158474576270334e-02,1.679799322033900033e+00,3.464486023298099848e+00
7.795944745762710404e-02,1.679799322033900033e+00,3.815602887529430109e+00
7.960731016949150474e-02,1.679799322033900033e+00,4.152852859080280012e+00
8.125517288135590543e-02,1.679799322033900033e+00,4.375028110402669590e+00
8.290303559322030613e-02,1.679799322033900033e+00,4.397833331221019826e+00
8.455089830508470683e-02,1.679799322033900033e+00,4.212728293046509975e+00
8.619876101694909365e-02,1.679799322033900033e+00,3.890315527854579791e+00
8.784662372881349435e-02,1.679799322033900033e+00,3.524081299637260134e+00
8.949448644067800607e-02,1.679799322033900033e+00,3.185680369543970158e+00
9.114234915254240676e-02,1.679799322033900033e+00,2.917771388739189842e+00
9.279021186440679358e-02,1.679799322033900033e+00,2.743846765473529903e+00
9.443807457627119428e-02,1.679799322033900033e+00,2.678314130846870089e+00
9.608593728813559498e-02,1.679799322033900033e+00,2.732513091253339965e+00
9.773379999999999568e-02,1.679799322033900033e+00,2.917280314750000159e+00
5.098999999999999800e-04,1.680373389830509989e+00,4.504215229818129984e+01
2.157762711864400027e-03,1.680373389830509989e+00,4.514204982846639780e+01
3.805625423728799857e-03,1.680373389830509989e+00,4.544174241932169878e+01
5.453488135593200122e-03,1.680373389830509989e+00,4.594123007074720277e+01
7.101350847457599952e-03,1.680373389830509989e+00,4.664051278274119738e+01
8.749213559322000650e-03,1.680373389830509989e+00,4.753959055527199951e+01
1.039707627118639961e-02,1.680373389830509989e+00,4.863846338772390254e+01
1.204493898305080031e-02,1.680373389830509989e+00,4.993713126809269909e+01
1.369280169491529989e-02,1.680373389830509989e+00,5.143559396236820191e+01
1.534066440677970058e-02,1.680373389830509989e+00,5.313384690759689732e+01
1.698852711864410128e-02,1.680373389830509989e+00,5.503180111221340098e+01
1.863638983050849851e-02,1.680373389830509989e+00,5.712772131677169796e+01
2.028425254237289921e-02,1.680373389830509989e+00,5.938804243318440257e+01
2.193211525423729991e-02,1.680373389830509989e+00,6.125063260654510344e+01
2.357997796610170060e-02,1.680373389830509989e+00,5.974775740177290118e+01
2.522784067796610130e-02,1.680373389830509989e+00,5.559262549855080238e+01
2.687570338983049853e-02,1.680373389830509989e+00,5.129660562483760344e+01
2.852356610169489923e-02,1.680373389830509989e+00,4.718096857678529688e+01
3.017142881355929993e-02,1.680373389830509989e+00,4.326362198883580135e+01
3.181929152542369715e-02,1.680373389830509989e+00,3.954545324379790117e+01
3.346715423728809785e-02,1.680373389830509989e+00,3.602644829055530096e+01
3.511501694915249855e-02,1.680373389830509989e+00,3.270650858050500176e+01
3.676287966101689925e-02,1.680373389830509989e+00,2.958547357356030005e+01
3.841074237288139709e-02,1.680373389830509989e+00,2.666309267624039947e+01
4.005860508474579779e-02,1.680373389830509989e+00,2.393897970445059897e+01
4.170646779661019848e-02,1.680373389830509989e+00,2.141254412259549866e+01
4.335433050847459918e-02,1.680373389830509989e+00,1.908288786732959963e+01
4.500219322033899988e-02,1.680373389830509989e+00,1.694865163872200142e+01
4.665005593220340058e-02,1.680373389830509989e+00,1.500778866133819989e+01
4.829791864406780127e-02,1.680373389830509989e+00,1.325723835552060059e+01
4.994578135593220197e-02,1.680373389830509989e+00,1.169247129368429938e+01
5.159364406779660267e-02,1.680373389830509989e+00,1.030689031781940024e+01
5.324150677966100337e-02,1.680373389830509989e+00,9.091120773685370082e+00
5.488936949152539713e-02,1.680373389830509989e+00,8.032335890588669258e+00
5.653723220338979782e-02,1.680373389830509989e+00,7.113963698041260386e+00
5.818509491525419852e-02,1.680373389830509989e+00,6.316358636773649948e+00
5.983295762711859922e-02,1.680373389830509989e+00,5.619062223469989625e+00
6.148082033898299992e-02,1.680373389830509989e+00,5.004722555125240113e+00
6.312868305084749776e-02,1.680373389830509989e+00,4.463485334573539909e+00
6.477654576271189846e-02,1.680373389830509989e+00,3.995606798006170024e+00
6.642440847457629916e-02,1.680373389830509989e+00,3.610610337982589790e+00
6.807227118644069985e-02,1.680373389830509989e+00,3.323437441965679806e+00
6.972013389830510055e-02,1.680373389830509989e+00,3.149648870095110187e+00
7.136799661016950125e-02,1.680373389830509989e+00,3.101376496503259972e+00
7.301585932203390195e-02,1.680373389830509989e+00,3.184174544398099993e+00
7.466372203389830264e-02,1.680373389830509989e+00,3.393502852300899875e+00
7.631158474576270334e-02,1.680373389830509989e+00,3.708782756879950071e+00
7.795944745762710404e-02,1.680373389830509989e+00,4.083438423377860005e+00
7.960731016949150474e-02,1.680373389830509989e+00,4.434506012162989563e+00
8.125517288135590543e-02,1.680373389830509989e+00,4.650379207654419922e+00
8.290303559322030613e-02,1.680373389830509989e+00,4.642487573655330380e+00
8.455089830508470683e-02,1.680373389830509989e+00,4.411717691554089882e+00
8.619876101694909365e-02,1.680373389830509989e+00,4.043493357336699567e+00
8.784662372881349435e-02,1.680373389830509989e+00,3.639476134768099946e+00
8.949448644067800607e-02,1.680373389830509989e+00,3.272224816348550114e+00
9.114234915254240676e-02,1.680373389830509989e+00,2.982487901441780220e+00
9.279021186440679358e-02,1.680373389830509989e+00,2.791735582535680216e+00
9.443807457627119428e-02,1.680373389830509989e+00,2.712965935251970162e+00
9.608593728813559498e-02,1.680373389830509989e+00,2.756665054136440141e+00
9.773379999999999568e-02,1.680373389830509989e+00,2.933158981999730130e+00
5.098999999999999800e-04,1.680947457627119945e+00,4.667473922251180340e+01
2.157762711864400027e-03,1.680947457627119945e+00,4.677463675279690136e+01
3.805625423728799857e-03,1.680947457627119945e+00,4.707432934365220234e+01
5.453488135593200122e-03,1.680947457627119945e+00,4.757381699507759976e+01
7.101350847457599952e-03,1.680947457627119945e+00,4.827309970707050013e+01
8.749213559322000650e-03,1.680947457627119945e+00,4.917217747958009966e+01
1.039707627118639961e-02,1.680947457627119945e+00,5.027105031161669757e+01
1.204493898305080031e-02,1.680947457627119945e+00,5.156971818387300033e+01
1.369280169491529989e-02,1.680947457627119945e+00,5.306818071964109862e+01
1.534066440677970058e-02,1.680947457627119945e+00,5.476643056737390225e+01
1.698852711864410128e-02,1.680947457627119945e+00,5.666432423568380017e+01
1.863638983050849851e-02,1.680947457627119945e+00,5.875906235644539777e+01
2.028425254237289921e-02,1.680947457627119945e+00,6.099674245847410248e+01
2.193211525423729991e-02,1.680947457627119945e+00,6.254358042026090203e+01
2.357997796610170060e-02,1.680947457627119945e+00,6.032022790321200034e+01
2.522784067796610130e-02,1.680947457627119945e+00,5.603276290901889922e+01
2.687570338983049853e-02,1.680947457627119945e+00,5.172751128481839800e+01
2.852356610169489923e-02,1.680947457627119945e+00,4.760988802182030355e+01
3.017142881355929993e-02,1.680947457627119945e+00,4.369096728003449925e+01
3.181929152542369715e-02,1.680947457627119945e+00,3.997127276137869956e+01
3.346715423728809785e-02,1.680947457627119945e+00,3.645075660247230331e+01
3.511501694915249855e-02,1.680947457627119945e+00,3.312929671703830081e+01
3.676287966101689925e-02,1.680947457627119945e+00,3.000669966111020059e+01
3.841074237288139709e-02,1.680947457627119945e+00,2.708266676124630123e+01
4.005860508474579779e-02,1.680947457627119945e+00,2.435674124135179852e+01
4.170646779661019848e-02,1.680947457627119945e+00,2.182822889383439957e+01
4.335433050847459918e-02,1.680947457627119945e+00,1.949607987408359833e+01
4.500219322033899988e-02,1.680947457627119945e+00,1.735871423734860031e+01
4.665005593220340058e-02,1.680947457627119945e+00,1.541376844045450056e+01
4.829791864406780127e-02,1.680947457627119945e+00,1.365773635477330039e+01
4.994578135593220197e-02,1.680947457627119945e+00,1.208548219969160087e+01
5.159364406779660267e-02,1.680947457627119945e+00,1.068962683636300071e+01
5.324150677966100337e-02,1.680947457627119945e+00,9.459875382859980419e+00
5.488936949152539713e-02,1.680947457627119945e+00,8.382490377488819533e+00
5.653723220338979782e-02,1.680947457627119945e+00,7.440321939047610300e+00
5.818509491525419852e-02,1.680947457627119945e+00,6.613982388476629559e+00
5.983295762711859922e-02,1.680947457627119945e+00,5.884613997536749963e+00
6.148082033898299992e-02,1.680947457627119945e+00,5.237920414941990011e+00
6.312868305084749776e-02,1.680947457627119945e+00,4.667916100345069985e+00
6.477654576271189846e-02,1.680947457627119945e+00,4.178318004922769724e+00
6.642440847457629916e-02,1.680947457627119945e+00,3.780656751608459931e+00
6.807227118644069985e-02,1.680947457627119945e+00,3.490190791593600128e+00
6.972013389830510055e-02,1.680947457627119945e+00,3.321605238700399809e+00
7.136799661016950125e-02,1.680947457627119945e+00,3.285667083678060152e+00
7.301585932203390195e-02,1.680947457627119945e+00,3.386545052945519885e+00
7.466372203389830264e-02,1.680947457627119945e+00,3.618318301840150131e+00
7.631158474576270334e-02,1.680947457627119945e+00,3.958431546903820042e+00
7.795944745762710404e-02,1.680947457627119945e+00,4.356239360916659642e+00
7.960731016949150474e-02,1.680947457627119945e+00,4.720697295808159666e+00
8.125517288135590543e-02,1.680947457627119945e+00,4.929538197988800441e+00
8.290303559322030613e-02,1.680947457627119945e+00,4.890517451551500194e+00
8.455089830508470683e-02,1.680947457627119945e+00,4.615114460001540131e+00
8.619876101694909365e-02,1.680947457627119945e+00,4.203403245038510150e+00
8.784662372881349435e-02,1.680947457627119945e+00,3.764007646088260106e+00
8.949448644067800607e-02,1.680947457627119945e+00,3.369592666628849820e+00
9.114234915254240676e-02,1.680947457627119945e+00,3.058877320326359950e+00
9.279021186440679358e-02,1.680947457627119945e+00,2.851521662450149819e+00
9.443807457627119428e-02,1.680947457627119945e+00,2.759390742251199846e+00
9.608593728813559498e-02,1.680947457627119945e+00,2.792343542284029922e+00
9.773379999999999568e-02,1.680947457627119945e+00,2.960340668441490131e+00
5.098999999999999800e-04,1.681521525423729901e+00,4.833965460078950116e+01
2.157762711864400027e-03,1.681521525423729901e+00,4.843955213107459912e+01
3.805625423728799857e-03,1.681521525423729901e+00,4.873924472192990009e+01
5.453488135593200122e-03,1.681521525423729901e+00,4.923873237335519804e+01
7.101350847457599952e-03,1.681521525423729901e+00,4.993801508534630074e+01
8.749213559322000650e-03,1.681521525423729901e+00,5.083709285782150289e+01
1.039707627118639961e-02,1.681521525423729901e+00,5.193596568918499656e+01
1.204493898305080031e-02,1.681521525423729901e+00,5.323463354828550109e+01
1.369280169491529989e-02,1.681521525423729901e+00,5.473309582686299990e+01
1.534066440677970058e-02,1.681521525423729901e+00,5.643134064594099897e+01
1.698852711864410128e-02,1.681521525423729901e+00,5.832913598790909759e+01
1.863638983050849851e-02,1.681521525423729901e+00,6.042195439192460071e+01
2.028425254237289921e-02,1.681521525423729901e+00,6.262330249351020228e+01
2.193211525423729991e-02,1.681521525423729901e+00,6.373906792733490079e+01
2.357997796610170060e-02,1.681521525423729901e+00,6.087042808563359841e+01
2.522784067796610130e-02,1.681521525423729901e+00,5.649634854427669950e+01
2.687570338983049853e-02,1.681521525423729901e+00,5.218495072132920143e+01
2.852356610169489923e-02,1.681521525423729901e+00,4.806569842377619750e+01
3.017142881355929993e-02,1.681521525423729901e+00,4.414540914940649685e+01
3.181929152542369715e-02,1.681521525423729901e+00,4.042437517478570186e+01
3.346715423728809785e-02,1.681521525423729901e+00,3.690251912599440232e+01
3.511501694915249855e-02,1.681521525423729901e+00,3.357969185490959774e+01
3.676287966101689925e-02,1.681521525423729901e+00,3.045566122468660097e+01
3.841074237288139709e-02,1.681521525423729901e+00,2.753007183042630146e+01
4.005860508474579779e-02,1.681521525423729901e+00,2.480238349813459919e+01
4.170646779661019848e-02,1.681521525423729901e+00,2.227177956695210170e+01
4.335433050847459918e-02,1.681521525423729901e+00,1.993703122537279881e+01
4.500219322033899988e-02,1.681521525423729901e+00,1.779629929915769893e+01
4.665005593220340058e-02,1.681521525423729901e+00,1.584685035760839966e+01
4.829791864406780127e-02,1.681521525423729901e+00,1.408466309244600012e+01
4.994578135593220197e-02,1.681521525423729901e+00,1.250391141720169941e+01
5.159364406779660267e-02,1.681521525423729901e+00,1.109634793172799938e+01
5.324150677966100337e-02,1.681521525423729901e+00,9.850698754263900625e+00
5.488936949152539713e-02,1.681521525423729901e+00,8.752337664824120012e+00
5.653723220338979782e-02,1.681521525423729901e+00,7.783704735550980303e+00
5.818509491525419852e-02,1.681521525423729901e+00,6.926013498791539824e+00
5.983295762711859922e-02,1.681521525423729901e+00,6.162444267822739796e+00
6.148082033898299992e-02,1.681521525423729901e+00,5.482075414640820377e+00
6.312868305084749776e-02,1.681521525423729901e+00,4.882784118000589757e+00
6.477654576271189846e-02,1.681521525423729901e+00,4.371418367880569811e+00
6.642440847457629916e-02,1.681521525423729901e+00,3.961086488878359901e+00
6.807227118644069985e-02,1.681521525423729901e+00,3.667068444413709827e+00
6.972013389830510055e-02,1.681521525423729901e+00,3.503088234416949831e+00
7.136799661016950125e-02,1.681521525423729901e+00,3.478615034240089887e+00
7.301585932203390195e-02,1.681521525423729901e+00,3.596566944561479851e+00
7.466372203389830264e-02,1.681521525423729901e+00,3.849795467770940061e+00
7.631158474576270334e-02,1.681521525423729901e+00,4.213919761783110118e+00
7.795944745762710404e-02,1.681521525423729901e+00,4.634319771677949618e+00
7.960731016949150474e-02,1.681521525423729901e+00,5.011777289066089658e+00
8.125517288135590543e-02,1.681521525423729901e+00,5.213214498580230227e+00
8.290303559322030613e-02,1.681521525423729901e+00,5.143253046643620152e+00
8.455089830508470683e-02,1.681521525423729901e+00,4.824772984629429828e+00
8.619876101694909365e-02,1.681521525423729901e+00,4.372001602467699755e+00
8.784662372881349435e-02,1.681521525423729901e+00,3.899375280328800208e+00
8.949448644067800607e-02,1.681521525423729901e+00,3.479096523086250059e+00
9.114234915254240676e-02,1.681521525423729901e+00,3.147886800608420188e+00
9.279021186440679358e-02,1.681521525423729901e+00,2.923860610913130209e+00
9.443807457627119428e-02,1.681521525423729901e+00,2.818026352754860131e+00
9.608593728813559498e-02,1.681521525423729901e+00,2.839823349239780192e+00
9.773379999999999568e-02,1.681521525423729901e+00,2.998971063420030170e+00
5.098999999999999800e-04,1.682095593220340080e+00,5.003689843301420126e+01
2.157762711864400027e-03,1.682095593220340080e+00,5.013679596329929922e+01
3.805625423728799857e-03,1.682095593220340080e+00,5.043648855415460019e+01
5.453488135593200122e-03,1.682095593220340080e+00,5.093597620557979866e+01
7.101350847457599952e-03,1.682095593220340080e+00,5.163525891756810182e+01
8.749213559322000650e-03,1.682095593220340080e+00,5.253433668998739847e+01
1.039707627118639961e-02,1.682095593220340080e+00,5.363320952025780031e+01
1.204493898305080031e-02,1.682095593220340080e+00,5.493187735798060345e+01
1.369280169491529989e-02,1.682095593220340080e+00,5.643033921842889811e+01
1.534066440677970058e-02,1.682095593220340080e+00,5.812857585834049701e+01
1.698852711864410128e-02,1.682095593220340080e+00,6.002621120817880040e+01
1.863638983050849851e-02,1.682095593220340080e+00,6.211590790476510193e+01
2.028425254237289921e-02,1.682095593220340080e+00,6.425931664481960581e+01
2.193211525423729991e-02,1.682095593220340080e+00,6.482154299429809896e+01
2.357997796610170060e-02,1.682095593220340080e+00,6.141505447779849902e+01
2.522784067796610130e-02,1.682095593220340080e+00,5.698532569224769873e+01
2.687570338983049853e-02,1.682095593220340080e+00,5.266976853869370245e+01
2.852356610169489923e-02,1.682095593220340080e+00,4.854916182250960333e+01
3.017142881355929993e-02,1.682095593220340080e+00,4.462768003470200284e+01
3.181929152542369715e-02,1.682095593220340080e+00,4.090546547857680082e+01
3.346715423728809785e-02,1.682095593220340080e+00,3.738241252302500328e+01
3.511501694915249855e-02,1.682095593220340080e+00,3.405834061492039666e+01
3.676287966101689925e-02,1.682095593220340080e+00,3.093297210086980087e+01
3.841074237288139709e-02,1.682095593220340080e+00,2.800588467443829899e+01
4.005860508474579779e-02,1.682095593220340080e+00,2.527643975161669943e+01
4.170646779661019848e-02,1.682095593220340080e+00,2.274367629956750037e+01
4.335433050847459918e-02,1.682095593220340080e+00,2.040615503355860127e+01
4.500219322033899988e-02,1.682095593220340080e+00,1.826173331674040057e+01
4.665005593220340058e-02,1.682095593220340080e+00,1.630724797988370156e+01
4.829791864406780127e-02,1.682095593220340080e+00,1.453808630354999920e+01
4.994578135593220197e-02,1.682095593220340080e+00,1.294764463800589915e+01
5.159364406779660267e-02,1.682095593220340080e+00,1.152672733751469991e+01
5.324150677966100337e-02,1.682095593220340080e+00,1.026304823344239914e+01
5.488936949152539713e-02,1.682095593220340080e+00,9.141167784951740316e+00
5.653723220338979782e-02,1.682095593220340080e+00,8.143361643962110819e+00
5.818509491525419852e-02,1.682095593220340080e+00,7.251858406482879715e+00
5.983295762711859922e-02,1.682095593220340080e+00,6.452322741791880034e+00
6.148082033898299992e-02,1.682095593220340080e+00,5.737444406429220045e+00
6.312868305084749776e-02,1.682095593220340080e+00,5.108825384517309942e+00
6.477654576271189846e-02,1.682095593220340080e+00,4.576015899644160001e+00
6.642440847457629916e-02,1.682095593220340080e+00,4.153243517057179979e+00
6.807227118644069985e-02,1.682095593220340080e+00,3.855529449615230142e+00
6.972013389830510055e-02,1.682095593220340080e+00,3.695572540041680121e+00
7.136799661016950125e-02,1.682095593220340080e+00,3.681624399661380220e+00
7.301585932203390195e-02,1.682095593220340080e+00,3.815496461791080041e+00
7.466372203389830264e-02,1.682095593220340080e+00,4.088981040321679750e+00
7.631158474576270334e-02,1.682095593220340080e+00,4.476060596043780038e+00
7.795944745762710404e-02,1.682095593220340080e+00,4.918320373253050271e+00
7.960731016949150474e-02,1.682095593220340080e+00,5.308414625110190244e+00
8.125517288135590543e-02,1.682095593220340080e+00,5.502412391671129832e+00
8.290303559322030613e-02,1.682095593220340080e+00,5.402226055314569564e+00
8.455089830508470683e-02,1.682095593220340080e+00,5.042566549939190068e+00
8.619876101694909365e-02,1.682095593220340080e+00,4.551092153097489934e+00
8.784662372881349435e-02,1.682095593220340080e+00,4.047043629434339707e+00
8.949448644067800607e-02,1.682095593220340080e+00,3.601811262950179948e+00
9.114234915254240676e-02,1.682095593220340080e+00,3.250266483290389807e+00
9.279021186440679358e-02,1.682095593220340080e+00,3.009270190110299836e+00
9.443807457627119428e-02,1.682095593220340080e+00,2.889236914177299997e+00
9.608593728813559498e-02,1.682095593220340080e+00,2.899367738964199859e+00
9.773379999999999568e-02,1.682095593220340080e+00,3.049240574858159913e+00
