"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Dnajc25",-0.534178952032548,0.00260002704969727,1,0.166,0.197
"Zfp282",-0.610653779627249,0.00260564561147353,1,0.103,0.136
"Exosc7",-0.0502933390152711,0.00261506149362751,1,0.23,0.206
"Spata13",-0.742788523598447,0.00261660900264733,1,0.079,0.105
"Drg2",-0.0871754762525878,0.00263477392403201,1,0.158,0.145
"Tomm5",0.136839814588094,0.00264474899882775,1,0.522,0.466
"Phf20",0.122016698048184,0.0026465800778166,1,0.39,0.341
"Dmxl2",0.137925311094576,0.00266009450835881,1,0.125,0.113
"Rps23-ps1",0.0465026388871439,0.00267271700560854,1,0.183,0.165
"Arhgef3",-0.403579185957934,0.00267851485712177,1,0.356,0.379
"Commd2",0.0404412343048803,0.00268179897486688,1,0.312,0.279
"Rnf168",-0.411805218840089,0.00270509143901098,1,0.224,0.252
"Phf10",-0.0301457435985841,0.00273843356361953,1,0.308,0.29
"Prep",0.0774321082581451,0.00274311179896444,1,0.139,0.128
"Wdr44",-0.350175861600632,0.00275331804282544,1,0.27,0.298
"Pum3",0.0267555065691509,0.00275587558778104,1,0.242,0.219
"Akap13",-0.137182972285526,0.00275812444511441,1,0.784,0.753
"Prcp",0.022454325432256,0.00276413702650219,1,0.572,0.487
"Sppl2b",-0.0456081449129031,0.00280837063406016,1,0.1,0.088
"Polr2e",0.0147009242744412,0.00281074743601593,1,0.533,0.491
"5730455P16Rik",-0.47630908205111,0.00281335769736355,1,0.127,0.148
"Lmbr1l",-0.380577014755111,0.00282668986557698,1,0.094,0.11
"Oxct1",-0.0378122845417402,0.00284890134166065,1,0.434,0.411
"Cdk19",-0.520507258506278,0.00285940989512387,1,0.251,0.281
"Ifngr1",0.115194787919599,0.0028598824002546,1,0.84,0.791
"Scrib",-0.572609543063712,0.00286960597243032,1,0.106,0.139
"Dusp23",0.242476466259062,0.00289538042913288,1,0.182,0.147
"Naa20",0.0179357112109705,0.00289860374302681,1,0.377,0.325
"2310061I04Rik",0.0317766575844796,0.00290042164207045,1,0.117,0.1
"Sart1",-0.354252994964809,0.00292724944247606,1,0.279,0.306
"Pdk3",0.220505135576158,0.00293316238965488,1,0.117,0.098
"Clcn4",-0.361112708691907,0.00293326174400305,1,0.329,0.355
"Brip1os",-0.345890440056468,0.00294590271276347,1,0.213,0.243
"Trim30a",0.0138578647162894,0.00294831769118526,1,0.521,0.454
"Pigp",-0.333891802611909,0.00294918527141346,1,0.314,0.341
"Odr4",0.035740080036748,0.00295173985725755,1,0.334,0.307
"Cd99l2",-0.664387500120857,0.00296115045329706,1,0.15,0.195
"Coro7",0.126228987574629,0.00297778674474199,1,0.282,0.257
"Ddx1",0.06888511021594,0.00300944734540147,1,0.303,0.269
"Cog5",-0.552744882162843,0.00302672609665185,1,0.144,0.181
"Rbm18",-0.627738119626973,0.00303746154515835,1,0.211,0.247
"H2-T24",-0.828124792303788,0.00306050423120301,1,0.096,0.125
"Sumo1",0.0790989134482962,0.00307408707094879,1,0.607,0.547
"2510039O18Rik",0.0757838288546369,0.00308563913218379,1,0.299,0.266
"Myo5a",-0.0761137524141571,0.00309071660258118,1,0.579,0.467
"Nsun6",-0.36039906420752,0.00310473660889648,1,0.177,0.197
"Xaf1",-0.50523071688634,0.00310868572174211,1,0.335,0.354
"Traf3ip3",-0.163374019147403,0.00311437180959981,1,0.115,0.102
"Platr25",-0.508439891831888,0.00312075600769511,1,0.093,0.115
"Uhmk1",-0.401550819712237,0.00313485828713735,1,0.229,0.26
"Zmpste24",-0.497351319390548,0.0031367826799555,1,0.265,0.302
"Fam241a",-0.0901178085452452,0.00314898265646425,1,0.143,0.118
"Mxi1",-0.234019330139829,0.00316484578858919,1,0.306,0.331
"Ppm1k",-0.327398985000191,0.00320183601690509,1,0.118,0.134
"Parp8",-0.226892957779513,0.00320994002728962,1,0.209,0.245
"Cog1",-0.314594439619833,0.00322763505277117,1,0.117,0.131
"Eps15l1",-0.479531927408317,0.00322962519971849,1,0.223,0.253
"Ctla2b",0.371626946820668,0.00323113442903454,1,0.132,0.099
"Wdr83",-0.0993622309679258,0.00323148751773444,1,0.136,0.122
"Fbxl18",-0.45983187513012,0.00325585800770583,1,0.088,0.111
"Fam53a",-0.195868579407552,0.00326045816267209,1,0.155,0.141
"Anxa4",0.178129558111987,0.00326320798073299,1,0.363,0.312
"Eprs",-0.280547046337235,0.00329233419592332,1,0.472,0.482
"Rnmt",-0.416052691187398,0.00330448077163872,1,0.175,0.195
"Wdr11",-0.381440468661969,0.00331379683515355,1,0.17,0.199
"Ccdc32",0.0508886158393853,0.00332102953335213,1,0.208,0.179
"G6pc3",0.108767535607364,0.00332705334831698,1,0.14,0.124
"Pole4",0.0856896256828203,0.00333836205744529,1,0.327,0.297
"Psmd5",-0.499675556352363,0.0033521358609706,1,0.153,0.174
"Zfand6",0.0645396168907016,0.00335536855782415,1,0.579,0.525
"Commd10",0.137655202115909,0.00335662826029715,1,0.201,0.17
"Pld2",-0.331013913004617,0.00336350735374723,1,0.166,0.19
"B930036N10Rik",0.520510513910503,0.00338735458494225,1,0.1,0.081
"Ccdc59",-0.0833105254057448,0.00339875980377827,1,0.409,0.378
"Rce1",0.0796327612595562,0.00340413343028604,1,0.222,0.19
"Ankfy1",-0.310623781028622,0.00340998741282796,1,0.376,0.403
"Sp2",-0.411335979406745,0.00341300686971607,1,0.133,0.154
"Pln",0.3819517315835,0.00343680262665627,1,0.179,0.153
"Mzt2",0.0153465098714394,0.00343877842802534,1,0.115,0.1
"Adprm",0.0414596632759876,0.00344441180344624,1,0.115,0.099
"Gm28875",0.30427980644489,0.00345163447609508,1,0.107,0.092
"Usp15",-0.247999222974828,0.00345230847245494,1,0.449,0.455
"Dr1",0.104255040503554,0.00348060107873915,1,0.343,0.302
"Mcm7",0.18393868076733,0.00350158697658588,1,0.137,0.116
"Mterf3",-0.524400921993097,0.00353525108284371,1,0.163,0.187
"Elp1",0.121859812096838,0.00354005356409655,1,0.141,0.127
"Pld1",-0.210491508706511,0.00354324552107738,1,0.158,0.181
"Cnnm3",-0.491529205988209,0.00354510780204712,1,0.157,0.197
"Tor3a",0.00833497533405159,0.00356911359656916,1,0.267,0.239
"Rest",-0.401526951002615,0.00357609522717031,1,0.346,0.376
"Ldlrap1",-0.554917219099462,0.00358980631265921,1,0.123,0.145
"Slc29a1",0.19259386975821,0.00359691464853435,1,0.496,0.439
"Tipin",0.120589137490346,0.00362302186281922,1,0.172,0.148
"Psd4",0.101999521310224,0.00364544465358635,1,0.131,0.123
"Polr3d",-0.661723994325475,0.00364946039356712,1,0.124,0.154
"Stat5b",-0.332868240861914,0.00365034962552197,1,0.216,0.246
"Gtf2a1",-0.274354746907718,0.00365805636966253,1,0.267,0.291
"Dync1i2",0.0574003383545345,0.00369775328361019,1,0.656,0.605
"Fbxo22",-0.518005742074622,0.00370533565897064,1,0.267,0.29
"Abca1",-0.00687616585111372,0.00370773670219593,1,0.566,0.493
"Cep83",-0.365994390318135,0.00371930977197726,1,0.258,0.292
"AI506816",0.162085988273394,0.00372077567325056,1,0.208,0.189
"Gaa",-0.298679583361245,0.00372189256932212,1,0.223,0.244
"Cdk5",-0.0704950915801201,0.0037488773571887,1,0.135,0.118
"Depdc5",-0.545875585082519,0.00374996709673734,1,0.099,0.13
"Pon3",0.348760573868442,0.00377277223353434,1,0.231,0.198
"Ip6k2",-0.573223050958053,0.00377634463950971,1,0.089,0.116
"Tbce",-0.401638924223064,0.00378878969233604,1,0.133,0.15
"Dnttip1",-0.0836389196547291,0.00380897011935276,1,0.241,0.215
"2510009E07Rik",-0.40658235999828,0.00381597553076359,1,0.178,0.203
"Ndufa8",-0.0997571490081324,0.0038228381107477,1,0.626,0.577
"Phkb",-0.485790984522829,0.003834848141719,1,0.138,0.169
"Pisd",0.16595493087482,0.00384025572102041,1,0.391,0.338
"Scnm1",0.0513356196618653,0.00393159367789069,1,0.203,0.173
"Acot9",-0.0526231463843745,0.0039471910852899,1,0.256,0.235
"Ccdc93",-0.504638847792071,0.0039738015900913,1,0.174,0.211
"Plpp6",-0.964363694576039,0.00398071380872244,1,0.077,0.101
"Tgfbr1",-0.290362860615803,0.0040176329738933,1,0.313,0.344
"Vcp",0.0170587906120562,0.00401834590846258,1,0.663,0.631
"Chek2",-1.34373004581658,0.00404015921720093,1,0.106,0.143
"Trappc11",-0.564392318689103,0.00405580651013773,1,0.145,0.17
"Dhx16",-0.524355331769958,0.00408101317291279,1,0.16,0.19
"Ift57",-0.126788391863102,0.00408239969737322,1,0.125,0.118
"Vamp3",-0.0721031268558114,0.00408266507783113,1,0.467,0.411
"Pigv",0.229947213128891,0.00409394962433848,1,0.101,0.083
"Plaa",-0.338165967700099,0.00411407378715044,1,0.193,0.204
"Trmt11",-0.629286147618911,0.00412344064571896,1,0.09,0.107
"Gpatch2l",-0.338756180080362,0.0041377126310069,1,0.114,0.13
"Malsu1",0.119598234415751,0.00415013017724498,1,0.27,0.229
"Zfp281",-0.478582317682111,0.004176433280796,1,0.173,0.203
"Ssb",0.0374001957637423,0.00418265165983482,1,0.678,0.633
"Sec11a",0.0681117653521011,0.00418397002333788,1,0.57,0.522
"Parp11",-0.394476280095797,0.004219313690548,1,0.08,0.101
"Cherp",-0.643116612841424,0.00422790489405942,1,0.174,0.215
"Hnrnpm",-0.209905375904356,0.0042382072391214,1,0.582,0.584
"B4galt7",-0.0684169234295964,0.00427038522691481,1,0.108,0.1
"Dgcr8",-0.652501202051063,0.00427204020525586,1,0.099,0.135
"Mical1",-0.605559346385686,0.00427654928242014,1,0.077,0.117
"Ap1m1",-0.0907158441506437,0.004280743019532,1,0.268,0.242
"Rpl13",0.0487189276386992,0.00428217186073955,1,0.96,0.966
"Tor1b",-0.397034312041341,0.0043132627255495,1,0.257,0.29
"Crnkl1",-0.0382984293281616,0.00434559381223874,1,0.255,0.232
"Sdf4",0.109893373842976,0.00436300841295264,1,0.678,0.613
"Mocs2",-0.0327380210779362,0.00438243941506391,1,0.38,0.346
"Mark4",-0.642848070150027,0.004410473668429,1,0.124,0.157
"Ms4a14",0.438221528144207,0.00446603615477047,1,0.138,0.117
"Eif1a",0.117275689031906,0.00450933470499823,1,0.433,0.386
"Nol12",0.0872852064133536,0.00454976190553298,1,0.225,0.202
"Mettl23",0.0297684445452736,0.00455223585721806,1,0.395,0.354
"Npm3",0.24392470396121,0.00455377281302945,1,0.282,0.242
"Pik3r4",-0.426121430000559,0.00456080206581324,1,0.121,0.141
"Baz1a",-0.336520864871546,0.00457224694319235,1,0.376,0.385
"Epb41l1",-0.208091604902303,0.0045728558939305,1,0.114,0.137
"Mtmr9",-0.430762115887811,0.00457737949172328,1,0.088,0.105
"Zfp322a",-0.609025734393207,0.00460779016055301,1,0.145,0.173
"Trp53i13",-0.488545942674283,0.00462571515033728,1,0.109,0.131
"Fbxo33",-0.251001916841588,0.00463676113958717,1,0.183,0.206
"Tslp",0.534249016343438,0.00464886103058265,1,0.126,0.11
"Nfatc2",0.0320083154232618,0.00467480344145482,1,0.273,0.256
"Tmem164",0.185523673073371,0.00468551759026393,1,0.172,0.156
"Fam160b2",-0.295347584217649,0.00468917651587096,1,0.096,0.114
"D6Wsu163e",0.182997143088266,0.00469054362573289,1,0.144,0.126
"Rap1a",0.129677461370779,0.00469443445440457,1,0.779,0.727
"Terf2ip",-0.547653057579178,0.00470202327587295,1,0.162,0.19
"Casp3",0.0113317128126598,0.00471024876204224,1,0.248,0.234
"Ubqln4",-0.397128440805307,0.00471618080437227,1,0.099,0.125
"Rabgef1",-0.433510847729385,0.00474913197332888,1,0.15,0.18
"Mcrs1",0.0749430840284042,0.00477086588684769,1,0.278,0.236
"Paf1",-0.206970067184999,0.00477922254959514,1,0.255,0.27
"Gnpnat1",-0.591368417198192,0.00478535819000282,1,0.084,0.103
"Dctn1",-0.303517806868136,0.00480536816199372,1,0.436,0.452
"St6galnac4",-0.00460866925862535,0.00482422252769377,1,0.291,0.247
"Jrkl",-0.170377605299282,0.00485489802961576,1,0.142,0.155
"Zxdc",-0.484384735212937,0.00486690926814479,1,0.113,0.138
"Nenf",-0.336787739093011,0.00486692155000428,1,0.538,0.525
"Rrm2b",-0.583105975106846,0.0048716523765138,1,0.207,0.244
"P3h2",-0.208699664378335,0.00488140428163417,1,0.122,0.147
"Hspa4",-0.178277629953431,0.00489619269931189,1,0.574,0.576
"Dcakd",0.249021721082209,0.00492170507868638,1,0.16,0.135
"Ino80e",0.17761431999995,0.00493492885570413,1,0.298,0.253
"Sass6",0.0808549751978438,0.00493674532323923,1,0.196,0.181
"Prcc",-0.487934172566908,0.00493931359938442,1,0.148,0.177
"Plekhm2",-0.370670321827751,0.00494011657847647,1,0.19,0.228
"Ap1g2",0.126009472771297,0.00498283981774005,1,0.115,0.1
"Rabggta",0.155723927858126,0.00498471897559587,1,0.147,0.128
"Fam71a",-0.537139385335814,0.00500622378137905,1,0.111,0.145
"Emg1",0.032725614893191,0.00502573757717437,1,0.47,0.427
"Tmem63a",-0.271212223500072,0.00502726260166491,1,0.19,0.211
"Rsrc1",-0.267433696288435,0.0050301241000655,1,0.321,0.335
"St3gal6",0.136748838879299,0.00503679232365288,1,0.517,0.459
"Trappc5",-0.0595322184140021,0.00504115379062234,1,0.324,0.297
"Csad",-0.374994319927699,0.00504153886112816,1,0.166,0.19
"Dnajc24",0.0990904386389371,0.0050645581158886,1,0.196,0.168
"Rabif",-0.45182380925089,0.00507182329426697,1,0.124,0.139
"Erich1",-0.378207223010102,0.00507190170956348,1,0.167,0.186
"Gm20707",0.142647653449529,0.00508859615349312,1,0.105,0.085
"Ypel5",0.139753884755067,0.00511904752418773,1,0.378,0.321
"Sema4d",0.390998298984905,0.00513595055264435,1,0.132,0.12
"Clptm1",0.0255193546828271,0.00514409167914715,1,0.399,0.358
"Ctr9",-0.344296042492256,0.00514413053018507,1,0.27,0.296
"Impdh1",-0.707925982577486,0.00514699926294968,1,0.146,0.166
"Rasa4",-0.00511805023187284,0.00515643872785272,1,0.229,0.207
"Pip4k2b",-0.439914809108278,0.0051658304439384,1,0.13,0.163
"Gpat4",-0.521606269001156,0.00518678872903498,1,0.19,0.226
"Usp40",-0.669744462608026,0.00519739278296264,1,0.133,0.18
"Agap3",-0.419428017208014,0.00519817653301735,1,0.202,0.239
"Cog8",-0.170444571960011,0.00520064586094509,1,0.205,0.199
"Smu1",0.0568889956108154,0.00520160873551067,1,0.345,0.297
"Suclg1",0.1134354214941,0.00521894091567318,1,0.417,0.361
"Hirip3",-0.483564326352547,0.00522167019238684,1,0.129,0.153
"Tceal8",-0.398870600093668,0.00522288824874615,1,0.24,0.263
"Mtmr10",-0.640594300863766,0.00524850816665322,1,0.155,0.186
"Tspan3",-0.27972900058657,0.00526711797390703,1,0.42,0.429
"Ern1",-0.0941548100009646,0.00527722617013815,1,0.092,0.105
"Pdcd7",-0.40245855058875,0.00529946947926246,1,0.233,0.26
"Fibp",-0.0121797746254555,0.00531172205897835,1,0.367,0.331
"Plekho2",0.0643087899981652,0.00531281073560733,1,0.42,0.381
"Gemin7",-0.340792025458911,0.00535522809927871,1,0.396,0.415
"BC028528",-0.111569344335472,0.00537852719347624,1,0.46,0.413
"Elmo1",-0.332555040535713,0.00539088930835539,1,0.445,0.46
"Trim5",-0.566104060766309,0.00540583423005133,1,0.15,0.178
"Ccng1",0.167781227646798,0.00541011599104408,1,0.327,0.292
"Sc5d",-0.510981613052312,0.0054123556325392,1,0.11,0.137
"Snx21",-0.466420711193014,0.00542419331746337,1,0.137,0.158
"Zfpl1",0.0874645653117296,0.00542583293797177,1,0.196,0.163
"Iqce",-0.430419730299922,0.00545067232953817,1,0.081,0.1
"Slc35a4",-0.010229111094852,0.00547578408373381,1,0.213,0.196
"Maz",-0.356037747174834,0.00548692315015697,1,0.343,0.377
"Vps53",0.0236769143331954,0.00548825847341673,1,0.258,0.228
"Topbp1",-0.458607297987386,0.00549104830390297,1,0.213,0.253
"Nmi",-0.115390176877405,0.00553823696695801,1,0.273,0.24
"Tlr3",-0.650150687106867,0.00553959552043047,1,0.124,0.145
"Fas",-0.464886410161147,0.00557658791100224,1,0.224,0.241
"Slc25a19",0.137314903490539,0.00559400574292038,1,0.124,0.105
"Bcl6",-0.195969722365488,0.00560150200011294,1,0.176,0.202
"Nfkbia",0.240320892950577,0.00561259491942198,1,0.83,0.811
"Iqgap1",0.0846024316675305,0.00563659442866088,1,0.851,0.789
"Eef2k",0.152364514891394,0.00563839734803349,1,0.235,0.215
"Fnbp1",-0.0927273584345452,0.00568191792069292,1,0.576,0.512
"Mink1",-0.308571198807146,0.00572685618936193,1,0.249,0.27
"Tmem97",0.226558084277565,0.00573801051833563,1,0.124,0.1
"Rb1",-0.287276276110156,0.00573873674586282,1,0.374,0.396
"Mrpl44",0.000365957307981279,0.0057911251245637,1,0.147,0.125
"Tyw1",-0.0899975114810139,0.00579756258925355,1,0.143,0.138
"Retreg3",-0.316883089652444,0.00584498200344969,1,0.224,0.25
"Adipor1",-0.184912478601308,0.00587647351735164,1,0.57,0.548
"Gngt2",0.488212792972305,0.00590368146797663,1,0.351,0.326
"Cyb5r1",-0.584982697570766,0.00592459216609144,1,0.233,0.257
"Gm37954",-0.457466781816813,0.00594146730703537,1,0.088,0.111
"Traf7",-0.573058840814469,0.00599190524303335,1,0.208,0.233
"Tceal9",-0.286173806012413,0.00601099938926592,1,0.407,0.434
"Senp2",-0.38070138994435,0.00602569677226594,1,0.328,0.359
"Fbxo42",-0.449610364454013,0.00604253817348454,1,0.106,0.13
"Supt16",-0.20391858495973,0.0060456829980171,1,0.514,0.516
"Nup93",0.0747305095513586,0.0060638918874438,1,0.105,0.082
"Csrp3",0.669719826709443,0.00607704085212944,1,0.1,0.069
"Dip2b",-0.284354339617025,0.00607814773331584,1,0.389,0.395
"Lias",0.00843394606377634,0.00610146154968284,1,0.187,0.161
"Ccl25",-0.446961623726229,0.00612062802433879,1,0.102,0.115
"Thap3",-0.422116433057403,0.00616082306169771,1,0.247,0.278
"Tars",-0.440768715692512,0.00619792061163341,1,0.243,0.271
"Lipo3",-0.10835830076261,0.00621667280644638,1,0.147,0.147
"Slc9a1",-0.4088757610741,0.00622177961169861,1,0.114,0.137
"Pa2g4",0.119347534829164,0.00622265403104319,1,0.437,0.395
"Cog6",-0.549833304965762,0.00622670668440949,1,0.125,0.15
"Praf2",-0.390705398337251,0.0062731892512159,1,0.13,0.142
"Vps41",-0.0111706593586368,0.00627471810276885,1,0.369,0.335
"Nr1d2",-0.558456223842527,0.00629786083652441,1,0.176,0.2
"Gm44860",0.367631618526153,0.00631051821621329,1,0.124,0.109
"Rida",0.154524589657806,0.00631573222027649,1,0.105,0.084
"mt-Atp8",0.552311094129001,0.00631835608817693,1,0.611,0.55
"Anxa5",0.00697972743917896,0.00633299482586074,1,0.833,0.803
"Araf",-0.43107111274051,0.00633763678493281,1,0.259,0.291
"Inafm1",-0.619097972903031,0.00635444077172954,1,0.097,0.12
"Hdgf",0.0188429793819988,0.00635562899140667,1,0.558,0.523
"Lpcat3",-0.101669703194137,0.00635569553601897,1,0.196,0.175
"Rpp25l",0.0162917345475437,0.00637412700685146,1,0.245,0.213
"Chp2",0.131864016520238,0.00637902681222077,1,0.305,0.262
"Msantd4",0.00855203002233962,0.00638838838061016,1,0.193,0.168
"Knop1",-0.145136124065575,0.0063914851001691,1,0.363,0.338
"Mfng",-0.579095455354775,0.0064056614541895,1,0.135,0.155
"Aldh9a1",0.0986311675198794,0.00642980327687801,1,0.315,0.285
"Mettl3",-0.391889706220467,0.00646524782712449,1,0.117,0.13
"Arl1",-0.340896213073873,0.00651507231821074,1,0.51,0.518
"Stk38",-0.136752635615919,0.00651640446157312,1,0.571,0.566
"Dph6",-0.812373101097808,0.00651697065522754,1,0.087,0.112
"Rab5a",-0.251563000464629,0.00653600901068214,1,0.533,0.539
"Pitpnm1",0.250945076622481,0.00658267511239222,1,0.128,0.108
"Hspd1",-0.214692824444671,0.00661822738137801,1,0.529,0.547
"2810006K23Rik",0.115838863303316,0.00662850156969895,1,0.132,0.106
"Ptpn11",-0.509041431529512,0.00663206304772123,1,0.34,0.388
"3110056K07Rik",-0.699772701524256,0.00667100632171124,1,0.11,0.141
"Slc48a1",-0.0182949591002709,0.00674645415334817,1,0.386,0.35
"Frmd8",0.112254505180654,0.00675227694502371,1,0.202,0.179
"Pigz",0.527140941280102,0.00680367099837358,1,0.102,0.081
"Proser1",-0.415921162533501,0.00683213203746165,1,0.165,0.188
"Mgrn1",-0.385581292323318,0.00684994965628884,1,0.223,0.25
"Wrap73",0.0877579431215811,0.00688411339123732,1,0.118,0.1
"Uba5",-0.252565076962706,0.00691528292052887,1,0.307,0.314
"Tspyl1",-0.323982327125998,0.00692698516110089,1,0.279,0.306
"Ednrb",0.243677827689692,0.00695602710995679,1,0.335,0.305
"Tarbp2",0.10360707684174,0.00696014573381214,1,0.145,0.123
"1810043G02Rik",0.141295329506853,0.00696087425753025,1,0.102,0.079
"Ciapin1",-0.0437862267450386,0.00700207903676679,1,0.149,0.127
"Pop4",0.02226214855953,0.00700906113104957,1,0.141,0.12
"Abhd14a",-0.593964416479609,0.00701558060741276,1,0.089,0.118
"Mepce",-0.263245088956439,0.00706430940250429,1,0.25,0.273
"Trim47",-0.224245472684437,0.00709352259148373,1,0.439,0.454
"Virma",-0.44127719841118,0.00713713794465017,1,0.288,0.329
"Adsl",-0.122793342111627,0.00713952602260301,1,0.163,0.154
"Zfp655",-0.586321836238756,0.00715781743935293,1,0.169,0.209
"Nbn",-0.422768634212793,0.00717694134432736,1,0.156,0.178
"Ubr7",-0.541848943864772,0.00717785361661585,1,0.153,0.177
"Plekhm1",-0.305458410180333,0.00720759068442115,1,0.136,0.148
"Iqsec2",-0.390670500925398,0.00726422850024643,1,0.123,0.143
"Ccdc58",0.0450031518617813,0.00731750687673702,1,0.125,0.107
"Pias4",-0.455167060162394,0.00733171866200375,1,0.172,0.201
"Exoc7",0.0287782004098325,0.00738393231333404,1,0.218,0.186
"Eef2",-0.0583586322292922,0.00740407121793391,1,0.903,0.898
"Cdc27",-0.445269252078854,0.00742079494262333,1,0.166,0.19
"Map1lc3b",0.151543992682826,0.00743444559518917,1,0.801,0.768
"Mtf1",-0.474450726558337,0.00743451518963169,1,0.15,0.177
"9330162G02Rik",-0.378228788141972,0.0074374108186007,1,0.093,0.103
"Qsox1",0.0861892195566116,0.00747039638917629,1,0.195,0.201
"Tomm34",0.00615937729374383,0.00748444093851675,1,0.28,0.249
"Fgd3",0.175385273178552,0.00750282275805131,1,0.184,0.167
"Aagab",0.24836045581729,0.00750483367533845,1,0.192,0.165
"Ncoa4",0.147807934587505,0.00750737872606946,1,0.37,0.326
"6430548M08Rik",0.257833005158718,0.00751988804864976,1,0.198,0.172
"Mvp",0.126494471467692,0.00752764375165109,1,0.434,0.376
"Mb",0.183996519160955,0.00753428556547696,1,0.255,0.235
"Adamtsl5",-0.343335207802271,0.00756321596779271,1,0.092,0.116
"Cep250",-0.363981380511539,0.0075693280440051,1,0.245,0.272
"Smpd1",0.0623440089125786,0.00759818251896933,1,0.203,0.173
"Fam98a",-0.68012431086376,0.00760591851277957,1,0.137,0.173
"Dusp6",-0.00896601315834366,0.00761288896456351,1,0.479,0.413
"Mcmbp",-0.24816620303678,0.00767712008027772,1,0.349,0.359
"Ifi35",-0.0582300083594302,0.00769202348547887,1,0.366,0.322
"Rnf169",-0.414721771765942,0.00771138808325822,1,0.289,0.324
"Amfr",-0.30282028142439,0.00771276635784866,1,0.344,0.369
"Dnttip2",-0.0149176427979486,0.00772261176818012,1,0.474,0.432
"Ufm1",-0.0355810800031301,0.00777466859762564,1,0.343,0.314
"Pmf1",0.272028000274982,0.00779791596143353,1,0.188,0.156
"Brpf1",-0.254004420876112,0.00779972935922535,1,0.247,0.262
"Kif3b",0.0680241168620825,0.00780430452414632,1,0.253,0.23
"Erg28",-0.0800113468664783,0.00782907649164619,1,0.236,0.213
"2700049A03Rik",-0.600263078773223,0.00784393603911968,1,0.089,0.115
"Nr4a2",-0.424891752890751,0.00785132006601592,1,0.109,0.137
"Zrsr2",-0.352410793416948,0.00785241591028773,1,0.301,0.325
"Mfsd6",-0.258757063024969,0.00786341968502629,1,0.299,0.311
"Map3k10",-0.546573501050386,0.00787069731997671,1,0.092,0.112
"Tfpt",0.0634156367717216,0.0078889320206618,1,0.125,0.106
"Eif2s3x",-0.283805626540445,0.00795531819579716,1,0.177,0.195
"Il17ra",0.584442762077647,0.00800137719430074,1,0.195,0.168
"Zfp658",-0.216996208444381,0.00801439747459664,1,0.104,0.127
"Zfp110",-0.5130994539568,0.00803519145585936,1,0.181,0.217
"Dohh",-0.0427658683854,0.00803874210944201,1,0.253,0.227
"Glrx5",-0.0310854768388398,0.00804160694289751,1,0.326,0.3
"Cnnm2",-0.274956163157394,0.00805675086551906,1,0.081,0.1
"Cwc27",-0.375261478885168,0.00805951286066934,1,0.182,0.2
"Foxn2",-0.176433592362829,0.00806842912288408,1,0.259,0.27
"Orc2",-0.345121690034057,0.00807128035757465,1,0.146,0.154
"Fbxo6",0.172731746715307,0.00812025487814239,1,0.204,0.164
"Hspa4l",-0.415710437473753,0.00812795202943665,1,0.24,0.272
"Ddx60",0.188986170827984,0.00814074269525602,1,0.283,0.25
"Tm7sf3",-0.585563698843853,0.00814505366539308,1,0.197,0.231
"Zfp120",0.158716621935599,0.00822109198997713,1,0.226,0.198
"Prkaa1",-0.744749699454735,0.00823086632139265,1,0.119,0.155
"Ezr",0.0522579141397153,0.00835284538614194,1,0.332,0.29
"Pam16",0.0315326793164328,0.00840048754906864,1,0.265,0.228
"Coa6",0.0634417284722537,0.00842112016554365,1,0.211,0.18
"Vapb",-0.20737107492007,0.00842150258739203,1,0.482,0.478
"Spata2",-0.463232973026951,0.00842824218726588,1,0.084,0.105
"Ssr1",-0.34622612415033,0.00846535245731274,1,0.452,0.473
"Gpr137b-ps",-0.0950112613577836,0.00849189932071071,1,0.207,0.201
"Ric8a",0.0311778109880099,0.00853109802917833,1,0.298,0.263
"Gde1",-0.113585328648542,0.00857637195760123,1,0.255,0.231
"Abcd1",0.184727511749322,0.00861962449682586,1,0.293,0.258
"Gnai3",-0.165526349009925,0.00862827305936843,1,0.523,0.52
"3830406C13Rik",0.0467556599494547,0.00867079313837184,1,0.285,0.249
"Smarcc1",-0.327149217415973,0.00876079552914014,1,0.324,0.354
"Csnk1d",-0.314553937167063,0.00884356193368574,1,0.292,0.311
"Pdgfc",0.5913457493236,0.00884929035671899,1,0.114,0.089
"Pcbp1",-0.139569544196255,0.00885424626487617,1,0.684,0.671
"Ralgds",-0.477909442924668,0.00886575790134068,1,0.117,0.134
"Fam162a",-0.108013701374833,0.00886796917364483,1,0.316,0.3
"Trafd1",0.020931786945078,0.00887799013231913,1,0.424,0.385
"Hnrnpf",0.00479601356037818,0.0088848870117404,1,0.804,0.777
"Glyr1",-0.346921786662178,0.00889790292655853,1,0.417,0.439
"Mrpl32",-0.03180639821402,0.00890077532518443,1,0.309,0.273
"Vapa",0.0170850686750056,0.00896775761746773,1,0.661,0.619
"Exoc1",-0.368367350547443,0.00901855529157577,1,0.23,0.255
"Tusc2",0.049344890390203,0.00901856958576667,1,0.2,0.179
"Usp14",-0.111052546628045,0.00906413804847531,1,0.359,0.338
"Pccb",-0.379331969355119,0.0090977048820785,1,0.099,0.121
"Socs7",-0.624331109470929,0.00913058015418806,1,0.088,0.127
"Tmem71",0.0459990702642989,0.00913194304874897,1,0.259,0.23
"Lsm14b",-0.576109935026011,0.0091412691349873,1,0.113,0.146
"Sptssa",0.121999936770665,0.0091540369365504,1,0.572,0.518
