"gene","log2FC","pvalue","padj"
"Gm37140",-0.18329877935408,0.05,0.05
"Gm3531",0.13739049967705,0.05,0.05
"B230216N24Rik",-0.0387254631713003,0.05,0.05
"1810006J02Rik",-0.282962612352838,0.05,0.05
"Gm7967",0.207217591087743,0.05,0.05
"Tdpx-ps1",0.0908926756320061,0.05,0.05
"Gm28187",0.951003844550996,0.05,0.05
"Rnf152",-0.359126364117353,0.05,0.05
"Gm3608",0.106539806909054,0.05,0.05
"Pign",0.350019397771066,0.05,0.05
"Gm28404",0.174293685391229,0.05,0.05
"Relch",0.357397251767825,0.05,0.05
"Gm37566",1.02724658002574,0.05,0.05
"Tnfrsf11a",0.647272362891819,0.05,0.05
"Gm7160",-0.217408003979473,0.05,0.05
"Zcchc2",0.282711925891682,0.05,0.05
"Phlpp1",-0.51802487995453,0.05,0.05
"Gm38235",0.746224841624862,0.05,0.05
"Bcl2",0.11176844352455,0.05,0.05
"Kdsr",0.118186082457477,0.05,0.05
"Vps4b",0.216051559258775,0.05,0.05
"Serpinb12",0.192337313973561,0.05,0.05
"Serpinb7",0.0405959123664441,0.05,0.05
"Serpinb10",0.560069319385428,0.05,0.05
"Serpinb8",0.832674206785263,0.05,0.05
"Cdh19",-1.68986410077801,0.05,0.05
"Dsel",-0.189669004912065,0.05,0.05
"Tsn",-0.0384176475241764,0.05,0.05
"Nifk",0.211934840009648,0.05,0.05
"Clasp1",0.352361462657827,0.05,0.05
"2900060B14Rik",0.60245120509959,0.05,0.05
"Gli2",-0.45358781924937,0.05,0.05
"Inhbb",-1.53779096663328,0.05,0.05
"Ralb",-0.255874661478406,0.05,0.05
"Gm27184",-0.0568501278595888,0.05,0.05
"Tmem185b",-0.237621158047062,0.05,0.05
"Epb41l5",-0.332353341532589,0.05,0.05
"Ptpn4",0.190634862860263,0.05,0.05
"Gm37745",0.339976659627428,0.05,0.05
"Tmem177",0.184534994987108,0.05,0.05
"Tmem37",0.446370119319979,0.05,0.05
"Dbi",0.0882190263469464,0.05,0.05
"3110009E18Rik",0.0333879239827457,0.05,0.05
"Steap3",-0.290568638338975,0.05,0.05
"Marco",-2.81463032290938,0.05,0.05
"Insig2",-0.302420590637015,0.05,0.05
"Gm37174",0.0879781674374283,0.05,0.05
"Ccdc93",0.231337788866503,0.05,0.05
"Ddx18",0.161113910734484,0.05,0.05
"Dpp10",0.0710558703736486,0.05,0.05
"Actr3",-0.147892511311083,0.05,0.05
"Slc35f5",-0.263118637252934,0.05,0.05
"Nckap5",-0.352492440916463,0.05,0.05
"Mgat5",0.440033786787343,0.05,0.05
"Gm37772",0.383286431223164,0.05,0.05
"Gm37510",1.11233172956575,0.05,0.05
"Gm8451",0.522616597222953,0.05,0.05
"Tmem163",0.0899882199154812,0.05,0.05
"2900009J06Rik",-0.456787675186276,0.05,0.05
"Ccnt2",-0.144656900667552,0.05,0.05
"Map3k19",-0.0171639121572849,0.05,0.05
"Rab3gap1",0.388782802149721,0.05,0.05
"Zranb3",-0.131691899966007,0.05,0.05
"Gm38248",0.626208178737255,0.05,0.05
"Rpl28-ps1",-0.363491312084508,0.05,0.05
"R3hdm1",0.124705166222509,0.05,0.05
"Gm37588",0.159067154858264,0.05,0.05
"Gm37868",0.216838974438865,0.05,0.05
"Gm37407",0.180960426733294,0.05,0.05
"Ubxn4",-0.280255340996511,0.05,0.05
"Mcm6",-0.221246308631597,0.05,0.05
"Dars",-0.143299813234059,0.05,0.05
"Cxcr4",0.644128957815895,0.05,0.05
"Thsd7b",0.043661891103964,0.05,0.05
"Rpl31-ps9",-0.04120470355512,0.05,0.05
"Gm15675",-0.0289712651839287,0.05,0.05
"Cd55",-0.375098607919206,0.05,0.05
"Gm37109",0.222927272427473,0.05,0.05
"Gm37283",0.0749377710318114,0.05,0.05
"Pfkfb2",-0.174512639839062,0.05,0.05
"Yod1",-0.163075942842339,0.05,0.05
"AA986860",0.0905540266931012,0.05,0.05
"Gm15848",0.0119581561099764,0.05,0.05
"Fcmr",-0.0554415105537154,0.05,0.05
"Il10",0.84777395237784,0.05,0.05
"Mapkapk2",0.438695687676118,0.05,0.05
"Gm37084",2.02153684771152,0.05,0.05
"Dyrk3",-0.187742267547977,0.05,0.05
"Eif2d",-0.346478476436205,0.05,0.05
"Rassf5",0.0303482921743337,0.05,0.05
"Ikbke",-0.115111230653684,0.05,0.05
"Srgap2",0.642514044969995,0.05,0.05
"Gm38262",1.35947580219786,0.05,0.05
"Gm37954",1.0836593570232,0.05,0.05
"Gm29488",1.24398640349815,0.05,0.05
"Gm29487",0.253420531157467,0.05,0.05
"Gm24273",0.0502873307445044,0.05,0.05
"Fam72a",-0.391037311547646,0.05,0.05
"Ctse",0.0783288929425281,0.05,0.05
"Rab7b",0.591783079253532,0.05,0.05
"Slc41a1",0.162037895218959,0.05,0.05
"Rab29",0.404699253940711,0.05,0.05
"Nucks1",0.0761596557437594,0.05,0.05
"Gm38067",0.569079233126434,0.05,0.05
"Gm37676",0.0558665770646649,0.05,0.05
"Slc45a3",-0.496823457622218,0.05,0.05
"Elk4",-0.168711765976509,0.05,0.05
"Mfsd4a",1.14525101538118,0.05,0.05
"Gm37120",-0.033483800943797,0.05,0.05
"Cdk18",0.147238630576093,0.05,0.05
"Klhdc8a",-0.00887176195891221,0.05,0.05
"Nuak2",0.980353704409571,0.05,0.05
"F730311O21Rik",0.103537066934345,0.05,0.05
"Tmcc2",-0.183685706508529,0.05,0.05
"Dstyk",0.278222521065964,0.05,0.05
"6030442K20Rik",0.460493034995132,0.05,0.05
"Rbbp5",0.283128755625543,0.05,0.05
"Tmem81",-0.109443922984671,0.05,0.05
"Lrrn2",-0.797459668915,0.05,0.05
"Mdm4",0.0710498326899494,0.05,0.05
"Gm29257",-0.115249783028911,0.05,0.05
"Pik3c2b",-1.31718606371029,0.05,0.05
"Gm26616",0.596412964525311,0.05,0.05
"Ppp1r15b",-0.0152395420597635,0.05,0.05
"Plekha6",-1.10162760568783,0.05,0.05
"Etnk2",-0.311051893111314,0.05,0.05
"Sox13",-1.43315259629529,0.05,0.05
"Snrpe",-0.128010447956687,0.05,0.05
"Gm26706",0.00360660551121771,0.05,0.05
"Zc3h11a",0.169630820907305,0.05,0.05
"Gm38394",0.352528528206909,0.05,0.05
"Lax1",0.106906587958614,0.05,0.05
"Atp2b4",-0.546385264325239,0.05,0.05
"Gm37368",0.68871259385406,0.05,0.05
"Prelp",-2.0685705520647,0.05,0.05
"Fmod",-0.338480325153019,0.05,0.05
"Btg2",0.650702672704361,0.05,0.05
"Gm38140",0.611357431260239,0.05,0.05
"Chil1",-3.330216112222,0.05,0.05
"Ppfia4",0.66255775536793,0.05,0.05
"Tmem183a",-0.225390494647274,0.05,0.05
"Cyb5r1",-0.364675020134853,0.05,0.05
"Adipor1",-0.150848373517482,0.05,0.05
"Platr1",0.220125992488858,0.05,0.05
"Klhl12",-0.692039191102666,0.05,0.05
"Rabif",-0.522473949990355,0.05,0.05
"Kdm5b",-0.273980150746808,0.05,0.05
"Ppp1r12b",0.173166026220818,0.05,0.05
"Gm37949",0.345853160352223,0.05,0.05
"Gm37677",1.16879800601386,0.05,0.05
"Ube2t",0.134311932134563,0.05,0.05
"Ptprv",0.192385015004586,0.05,0.05
"Ptpn7",0.850363388411454,0.05,0.05
"Arl8a",-0.30740974509072,0.05,0.05
"Gm15445",0.69415695980484,0.05,0.05
"Gm4204",-0.467952932637028,0.05,0.05
"Rnpep",0.191715812294446,0.05,0.05
"Timm17a",-0.563984877648283,0.05,0.05
"Lmod1",-1.20086812526357,0.05,0.05
"Shisa4",-0.258806859110545,0.05,0.05
"Ipo9",0.0596743448311603,0.05,0.05
"Gm28277",0.0279107082875974,0.05,0.05
"Nav1",0.881400960120263,0.05,0.05
"2610012C04Rik",1.29727526906868,0.05,0.05
"Gm37333",1.48827372746317,0.05,0.05
"Gm38399",0.931164166601403,0.05,0.05
"Csrp1",-0.709856854030344,0.05,0.05
"Phlda3",-1.02899110328238,0.05,0.05
"Tnnt2",0.177025485034282,0.05,0.05
"Tmem9",0.0538972661495647,0.05,0.05
"Cacna1s",-0.164772420767682,0.05,0.05
"Kif21b",0.604715327344562,0.05,0.05
"Camsap2",0.0497845372968007,0.05,0.05
"9230116N13Rik",0.548556875127909,0.05,0.05
"Ddx59",0.289273758292655,0.05,0.05
"Kif14",0.621618295411648,0.05,0.05
"Gm29486",0.097602336024279,0.05,0.05
"Platr23",0.0740762148940079,0.05,0.05
"Zfp281",0.0860388175098974,0.05,0.05
"Gm19705",-1.10257687111355,0.05,0.05
"Nr5a2",-0.7140903227749,0.05,0.05
"Gm4258",0.662968703785646,0.05,0.05
"Gm37298",0.733858325487212,0.05,0.05
"Gm37124",0.692200375308532,0.05,0.05
"A130050O07Rik",1.01887039165054,0.05,0.05
"Gm26930",0.842279243277278,0.05,0.05
"D130019J16Rik",1.20821168513429,0.05,0.05
"Gm37534",1.58762415970872,0.05,0.05
"A430106G13Rik",1.23124465934704,0.05,0.05
"Gm37632",0.427489481221922,0.05,0.05
"Ptprc",0.877231039414138,0.05,0.05
"A130071D04Rik",1.39979175938767,0.05,0.05
"Gm28556",0.0981381348444883,0.05,0.05
"Nek7",0.174893455035715,0.05,0.05
"Gm37080",0.493595710354717,0.05,0.05
"Gm37101",0.566871044704613,0.05,0.05
"2310009B15Rik",-0.173687141107985,0.05,0.05
"Gm37045",0.0899723969211885,0.05,0.05
"Dennd1b",0.550217202814518,0.05,0.05
"Gm37423",0.498469594112836,0.05,0.05
"Gm37470",0.999025341589807,0.05,0.05
"Gm43544",0.223759183737482,0.05,0.05
"Gm37718",0.61416268507085,0.05,0.05
"Zbtb41",-0.472507657159621,0.05,0.05
"Aspm",0.813959157157269,0.05,0.05
"Gm4788",0.22217883592141,0.05,0.05
"Cfhr2",0.323765908195299,0.05,0.05
"Gm16332",0.560230041004653,0.05,0.05
"Gm5837",0.816913514037617,0.05,0.05
"Gm5834",0.501262008935293,0.05,0.05
"Gm38266",1.76875812151573,0.05,0.05
"Gm38019",0.553305149309157,0.05,0.05
"Cfh",0.285648237348681,0.05,0.05
"Kcnt2",-1.05550603973556,0.05,0.05
"Gm37777",-0.260114590900082,0.05,0.05
"Gm5835",0.413899795570378,0.05,0.05
"Cdc73",-0.0259542211443549,0.05,0.05
"B3galt2",0.151615221717929,0.05,0.05
"Glrx2",-0.333120786298969,0.05,0.05
"Trove2",-0.160939389654715,0.05,0.05
"Uchl5",0.179312530020231,0.05,0.05
"Gm29170",0.922836614190838,0.05,0.05
"Rgs2",1.24643834851564,0.05,0.05
"Rgs13",0.0341723430174548,0.05,0.05
"Rgs1",1.27429705917738,0.05,0.05
"Gm7266",0.0936451378211453,0.05,0.05
"Rgs18",0.811946807879649,0.05,0.05
"A230059L01Rik",0.201569615307734,0.05,0.05
"Gm38284",-0.0157935977351078,0.05,0.05
"Gm15443",0.0225149977759077,0.05,0.05
"Pla2g4a",0.460316682860947,0.05,0.05
"Ptgs2os",0.125420071184471,0.05,0.05
"Ptgs2",0.684605049619698,0.05,0.05
"Ptgs2os2",0.338915942848893,0.05,0.05
"Rbm3-ps",-0.00283611799154093,0.05,0.05
"Odr4",0.299785907440389,0.05,0.05
"Tpr",0.408190869292222,0.05,0.05
"Prg4",-3.37632126184263,0.05,0.05
"Hmcn1",-1.16552891153728,0.05,0.05
"Gm10138",1.01742931796267,0.05,0.05
"Ivns1abp",0.461408334572752,0.05,0.05
"Swt1",-0.271867864057565,0.05,0.05
"Trmt1l",0.0932638003567927,0.05,0.05
"Gm37893",0.165744511871794,0.05,0.05
"Rnf2",-0.162394110590618,0.05,0.05
"Gm36527",0.555146111260022,0.05,0.05
"Fam129a",0.749317794013246,0.05,0.05
"2810414N06Rik",0.104374325374609,0.05,0.05
"Edem3",-0.087886393456404,0.05,0.05
"1700025G04Rik",-0.602825155548731,0.05,0.05
"Tsen15",-0.23127882630191,0.05,0.05
"Colgalt2",-1.23430098649094,0.05,0.05
"Rgl1",0.48178166106275,0.05,0.05
"Gm7278",0.0708552379082118,0.05,0.05
"Arpc5",-0.237066583627559,0.05,0.05
"Ncf2",0.390079616956744,0.05,0.05
"Smg7",0.12658142095067,0.05,0.05
"Gm28791",0.321412394643914,0.05,0.05
"Lamc2",-0.796294211700349,0.05,0.05
"Lamc1",-1.59089330870614,0.05,0.05
"Gm38009",0.573826402898477,0.05,0.05
"Gm8818",1.19217431766293,0.05,0.05
"E330020D12Rik",1.06164593498521,0.05,0.05
"Shcbp1l",0.258857658449018,0.05,0.05
"Dhx9",0.297586284727884,0.05,0.05
"Npl",0.0508702727055255,0.05,0.05
"Gm6652",0.0439574063621896,0.05,0.05
"Rgs16",-0.641033484860414,0.05,0.05
"Rnasel",0.473953225396482,0.05,0.05
"Rgsl1",0.134504260775365,0.05,0.05
"Teddm2",0.488683927095621,0.05,0.05
"Gm38352",0.281811687247118,0.05,0.05
"Glul",-0.101752348582565,0.05,0.05
"Gm29291",1.11099821903056,0.05,0.05
"Cacna1e",0.541709299630752,0.05,0.05
"Gm9530",0.413112956589689,0.05,0.05
"Ier5",0.70702395682945,0.05,0.05
"Mr1",0.288893743221415,0.05,0.05
"Stx6",0.289675271146484,0.05,0.05
"Gm8850",0.187381819446813,0.05,0.05
"BC034090",-0.680791821679916,0.05,0.05
"Xpr1",0.705113422980057,0.05,0.05
"Gm5532",0.0382296752130031,0.05,0.05
"Acbd6",-0.388158573414167,0.05,0.05
"Qsox1",-1.80007646376129,0.05,0.05
"Cep350",0.161010919822756,0.05,0.05
"Gm37383",0.914531040020112,0.05,0.05
"Gm9694",0.609495786055886,0.05,0.05
"Tor1aip1",0.294064654584808,0.05,0.05
"9430034N14Rik",1.41760253430036,0.05,0.05
"Tor1aip2",-0.0706726323987787,0.05,0.05
"Axdnd1",0.296423239905342,0.05,0.05
"Gm2000",-0.337474472367803,0.05,0.05
"Soat1",0.446362274989512,0.05,0.05
"Gm10031",0.390220721033518,0.05,0.05
"Abl2",0.428030330949206,0.05,0.05
"Gm38043",1.20050392261053,0.05,0.05
"Tor3a",0.0716520626900543,0.05,0.05
"Fam20b",0.303993571864636,0.05,0.05
"Ralgps2",0.798111320400652,0.05,0.05
"Gm28693",1.14872166059367,0.05,0.05
"Angptl1",-1.18553674932876,0.05,0.05
"Gm37802",1.25706276540867,0.05,0.05
"Gm37943",1.0664848747241,0.05,0.05
"Gm10531",0.569192408311189,0.05,0.05
"Rasal2",-0.966709276987006,0.05,0.05
"Gm37788",-0.735531001880993,0.05,0.05
"Gm37578",-0.0372347003422515,0.05,0.05
"Gm6058",-0.0211652971228172,0.05,0.05
"Gm37060",-0.751311320815433,0.05,0.05
"2810025M15Rik",-1.03012497196693,0.05,0.05
"Cryzl2",-0.36203474085077,0.05,0.05
"Sec16b",-0.513363232701454,0.05,0.05
"Cop1",0.0959446566869193,0.05,0.05
"Gm37115",0.392025772878306,0.05,0.05
"Scarna3a",-0.0230701575535013,0.05,0.05
"4930523C07Rik",-1.16302799868099,0.05,0.05
"Mrps14",-0.309760701710172,0.05,0.05
"Cacybp",-0.653253964519186,0.05,0.05
"4933417C20Rik",0.442122723105311,0.05,0.05
"Rabgap1l",0.217115526080867,0.05,0.05
"9430087J23Rik",0.545937209336509,0.05,0.05
"Gm37529",0.886890887345158,0.05,0.05
"Gm37212",0.645299588801668,0.05,0.05
"Gm37215",0.57644623993138,0.05,0.05
"Gm38302",0.346267288526196,0.05,0.05
"6720464F23Rik",0.890940627873337,0.05,0.05
"Gm37873",0.196400259106729,0.05,0.05
"Gm37328",0.0296009513449922,0.05,0.05
"Gm38329",-0.14728625891139,0.05,0.05
"Gm38126",0.464979201254355,0.05,0.05
"Rc3h1",0.275725443619301,0.05,0.05
"Gm37052",0.384543624776709,0.05,0.05
"Gm37809",0.309451311104033,0.05,0.05
"Gm37653",0.756912673254583,0.05,0.05
"Serpinc1",0.845504446064748,0.05,0.05
"Gm37729",0.584112926570427,0.05,0.05
"Gm37072",0.161042869402177,0.05,0.05
"Zbtb37",0.632344673018106,0.05,0.05
"Gas5",-0.233822283214243,0.05,0.05
"Dars2",0.0381026972257734,0.05,0.05
"Gm37634",0.392201008949259,0.05,0.05
"Cenpl",0.266635766514307,0.05,0.05
"Klhl20",0.295197119758635,0.05,0.05
"Prdx6",-0.365093069331627,0.05,0.05
"Tnfsf18",-0.350313191735495,0.05,0.05
"Fasl",0.578311926891417,0.05,0.05
"Gm37357",0.00355774405880829,0.05,0.05
"Suco",-0.156961373672023,0.05,0.05
"Pigc",0.16142591982035,0.05,0.05
"Dnm3",-2.51291325325413,0.05,0.05
"2810442N19Rik",0.230647697500111,0.05,0.05
"Gm37767",-0.38761897894828,0.05,0.05
"Dnm3os",-0.740932101527412,0.05,0.05
"Mettl13",0.40841258849075,0.05,0.05
"Vamp4",-0.369862813160781,0.05,0.05
"Myoc",-1.55617041907507,0.05,0.05
"Prrc2c",0.33734670807771,0.05,0.05
"Fmo1",-2.71941003732151,0.05,0.05
"Fmo2",-4.08660155862249,0.05,0.05
"Prrx1",-1.61809377930049,0.05,0.05
"Gorab",-0.112131062632531,0.05,0.05
"Rpsa-ps1",-0.123679297114826,0.05,0.05
"Kifap3",0.0675232934946761,0.05,0.05
"Scyl3",0.292258491990982,0.05,0.05
"BC055324",0.0302738028016472,0.05,0.05
"Mettl18",-0.238811026801537,0.05,0.05
"Sele",-0.398561552582018,0.05,0.05
"Sell",-0.740039574902212,0.05,0.05
"Selp",-1.45828678708425,0.05,0.05
"F5",-0.847559790288892,0.05,0.05
"Slc19a2",-0.389367557665107,0.05,0.05
"Ccdc181",0.431837542424953,0.05,0.05
"Blzf1",-0.352532187260973,0.05,0.05
"Nme7",-0.0639954077078806,0.05,0.05
"Atp1b1",-1.23497172265726,0.05,0.05
"Dpt",-2.18800090153509,0.05,0.05
"Xcl1",1.59007862778182,0.05,0.05
"Sft2d2",0.609723841711998,0.05,0.05
"Tiprl",-0.26715333624017,0.05,0.05
"Gm38190",0.351966810935406,0.05,0.05
"Dcaf6",-0.242661088088596,0.05,0.05
"Gm37864",0.0672784927783333,0.05,0.05
"Mpc2",-0.34076868403094,0.05,0.05
"Gm37860",0.315244171840125,0.05,0.05
"Mpzl1",-1.38233234917617,0.05,0.05
"Gm18407",1.00871858086022,0.05,0.05
"Rcsd1",0.0699775637589557,0.05,0.05
"Creg1",-0.0167640584062418,0.05,0.05
"Gm16565",-0.266842267302461,0.05,0.05
"Cd247",0.0449790975609259,0.05,0.05
"Pou2f1",0.559386593698594,0.05,0.05
"Dusp27",-0.0248978135430311,0.05,0.05
"Ildr2",0.173919643120686,0.05,0.05
"Gm15853",0.817650380474717,0.05,0.05
"Tada1",0.10796668622794,0.05,0.05
"Pogk",0.542398795881863,0.05,0.05
"Gm16701.1",-0.405643723994235,0.05,0.05
"Fam78b",-1.05511735827019,0.05,0.05
"Uck2",-0.414213022866068,0.05,0.05
"Tmco1",0.307713775754594,0.05,0.05
"Aldh9a1",0.413199419481898,0.05,0.05
"Mgst3",-0.471746639559556,0.05,0.05
"Rxrg",-0.436203740888137,0.05,0.05
"Pbx1",-0.162518585144705,0.05,0.05
"Gm37524",0.989209913216132,0.05,0.05
"Gm38381",0.495915415649756,0.05,0.05
"Nuf2",0.342656624049604,0.05,0.05
"Rgs5",-1.16388495844644,0.05,0.05
"Rgs4",-0.977892738977342,0.05,0.05
"Hsd17b7",0.150900203036094,0.05,0.05
"3110045C21Rik",-0.0958069094055315,0.05,0.05
"Ddr2",-1.94236437180023,0.05,0.05
"Uap1",-0.991735757142907,0.05,0.05
"Gm37748",0.0481396589280404,0.05,0.05
"Uhmk1",0.156728548200967,0.05,0.05
"4930500M09Rik",0.0773383550465829,0.05,0.05
"Gm6345",0.0828666888094649,0.05,0.05
"Sh2d1b1",0.363877981679108,0.05,0.05
"Gm7694",-0.169349379422529,0.05,0.05
"Nos1ap",0.202427975908135,0.05,0.05
"Gm7299",-0.024994522671974,0.05,0.05
"Olfml2b",-2.03163550344113,0.05,0.05
"Atf6",0.635434829437581,0.05,0.05
"Gm9929",0.569800369332753,0.05,0.05
"Dusp12",-0.103055461155722,0.05,0.05
"Gm26620",0.43024924763471,0.05,0.05
"Fcrlb",0.0554252735701256,0.05,0.05
"Fcrla",0.0151946147283608,0.05,0.05
"Gm2962",0.109976742185571,0.05,0.05
"Fcgr2b",0.213828388705455,0.05,0.05
"Gm10522",-0.0156604416125274,0.05,0.05
"Fcgr4",-1.2547922575811,0.05,0.05
"Fcgr3",0.206216960179631,0.05,0.05
"Cfap126",-0.15916139104602,0.05,0.05
"Sdhc",0.124561554180353,0.05,0.05
"Mpz",0.138077190597883,0.05,0.05
"Pcp4l1",-0.973156351644366,0.05,0.05
"Nr1i3",-0.0163690387173725,0.05,0.05
"Tomm40l",0.369997557598093,0.05,0.05
"Apoa2",-0.0690783939856997,0.05,0.05
"Fcer1g",-0.336667440395246,0.05,0.05
"Ndufs2",-0.109226834296806,0.05,0.05
"Adamts4",-0.951684459552459,0.05,0.05
"B4galt3",-0.232156080398631,0.05,0.05
"Ppox",-0.0588767392972889,0.05,0.05
"Usp21",0.427015949399822,0.05,0.05
"Ufc1",-0.0942496016649512,0.05,0.05
"Rpl27-ps1",-0.0398797358295417,0.05,0.05
"Gm20045",0.507842413612618,0.05,0.05
"Dedd",-0.365255429144437,0.05,0.05
"Nit1",0.103806275429929,0.05,0.05
"Pfdn2",-0.193043405069896,0.05,0.05
"Gm37154",0.468551937730068,0.05,0.05
"Nectin4",0.56806579778601,0.05,0.05
"Arhgap30",0.687553983967546,0.05,0.05
"Usf1",-0.603489727769894,0.05,0.05
"Tstd1",-0.217841305078663,0.05,0.05
"Gm26641",-0.319778192221423,0.05,0.05
"F11r",-0.908135450384156,0.05,0.05
"B930036N10Rik",0.881983488856497,0.05,0.05
"Alyref2",-0.301351987385178,0.05,0.05
"Cd244a",-0.703771620250652,0.05,0.05
"Ly9",0.58414984840629,0.05,0.05
"Slamf7",1.15629307504979,0.05,0.05
"A630035G10Rik",0.143541540854124,0.05,0.05
"Cd48",0.451666892444803,0.05,0.05
"Gm37010",0.307882679531825,0.05,0.05
"Slamf1",0.406300161771108,0.05,0.05
"Cd84",0.716194275931555,0.05,0.05
"Gm10521",1.43672651854108,0.05,0.05
"Gm37065",-0.047766059056612,0.05,0.05
"Slamf6",0.542780544886645,0.05,0.05
"Vangl2",-0.715412179652546,0.05,0.05
"Ncstn",-0.0753221565245861,0.05,0.05
"Copa",0.205448635130486,0.05,0.05
"Gm38164",0.317024259421939,0.05,0.05
"Gm37756",0.0456643078388259,0.05,0.05
"Pex19",0.00725363766704401,0.05,0.05
"Dcaf8",0.347369736009689,0.05,0.05
"Pea15a",0.512927146942319,0.05,0.05
"Igsf8",0.0269072560695713,0.05,0.05
"Atp1a2",-1.84683006588202,0.05,0.05
"Kcnj10",0.926748613564483,0.05,0.05
"Pigm",0.147781083723337,0.05,0.05
"Gm37145",-0.00809750956137328,0.05,0.05
"Gm7804",0.120953060255101,0.05,0.05
"Slamf9",-0.0155334384704373,0.05,0.05
"Igsf9",0.382044938895427,0.05,0.05
"Tagln2",-0.371853251644371,0.05,0.05
"Gm37125",1.45237201927869,0.05,0.05
"Cfap45",1.34919294736916,0.05,0.05
"4933439K11Rik",0.07352816420648,0.05,0.05
"Vsig8",0.066123142228519,0.05,0.05
"Slamf8",1.64116109149164,0.05,0.05
"Dusp23",-0.171759895140697,0.05,0.05
"Fcer1a",-0.335420863690946,0.05,0.05
"Cadm3",-0.436034007072637,0.05,0.05
"Aim2",1.0311510898425,0.05,0.05
"Ifi206",0.354232598583998,0.05,0.05
"Ifi214",0.626986912150441,0.05,0.05
"Ifi213",0.00667173652583131,0.05,0.05
"Ifi209",0.265297520236204,0.05,0.05
"Ifi208",0.0734844676515234,0.05,0.05
"Gm18752",0.0313486092238078,0.05,0.05
"Gm7871",0.800794134493349,0.05,0.05
"Ifi207",0.302334186163941,0.05,0.05
"Ifi204",0.427891455506718,0.05,0.05
"Ifi203-ps",-0.75033332716327,0.05,0.05
"Mndal",0.068271138203996,0.05,0.05
"Ifi211",-0.0977719474727632,0.05,0.05
"Ifi203",0.199558130848915,0.05,0.05
"Ifi202b",0.118488133619161,0.05,0.05
"Ifi205",-2.12405951527293,0.05,0.05
"Olfr433",0.515242016169552,0.05,0.05
"Spta1",-0.753057406005107,0.05,0.05
"Fmn2",-0.0786483971614141,0.05,0.05
"Fh1",-0.073773612163138,0.05,0.05
"Kmo",1.75841462289496,0.05,0.05
"Opn3",0.186840641565627,0.05,0.05
"Chml",0.39075241823711,0.05,0.05
"Exo1",0.00610916234134828,0.05,0.05
"Rbm8a2",-0.216385704496524,0.05,0.05
"Cep170",0.617531368888997,0.05,0.05
"3110062G12Rik",0.632435638511795,0.05,0.05
"Gm38104",0.582228814779709,0.05,0.05
"Sdccag8",0.18887110428797,0.05,0.05
"Gm38158",0.0856795145996037,0.05,0.05
"Gm37246",0.576182631851695,0.05,0.05
"Gm37490",0.468529728131745,0.05,0.05
"Gm37519",0.981165403817451,0.05,0.05
"Akt3",-0.563924868012193,0.05,0.05
"Gm37960",0.420385085507805,0.05,0.05
"Gm37106",0.13627468994625,0.05,0.05
"Gm37598",0.261373268032456,0.05,0.05
"Gm38146",0.130803696384361,0.05,0.05
"Gm37706",0.506681186554918,0.05,0.05
"Gm37463",0.611911744832471,0.05,0.05
"Zbtb18",-0.428167663982392,0.05,0.05
"Adss",0.0266271320188398,0.05,0.05
"Gm16585",0.401452772044948,0.05,0.05
"Catspere2",0.0606098506166791,0.05,0.05
"Desi2",-0.0511707594929289,0.05,0.05
"B230369F24Rik",0.700258050218093,0.05,0.05
"Cox20",0.272083689393201,0.05,0.05
"Hnrnpu",0.222407789711617,0.05,0.05
"Gm38300",-0.0433987094964819,0.05,0.05
"Efcab2",-0.174452316437072,0.05,0.05
"Smyd3",0.169573925223074,0.05,0.05
"Gm5561",-0.0396252625203564,0.05,0.05
"Tfb2m",0.0632328618937112,0.05,0.05
"Cnst",-0.188590958536977,0.05,0.05
"Sccpdh",-0.162403711053051,0.05,0.05
"Ahctf1",0.0771427770163555,0.05,0.05
"Gm37070",-0.147900916295752,0.05,0.05
"Cdc42bpa",-1.2844633525516,0.05,0.05
"Gm38169",-0.0520442260647512,0.05,0.05
"Coq8a",0.117543697218633,0.05,0.05
"Psen2",-0.423981065633489,0.05,0.05
"Gm5069",-0.2597713715075,0.05,0.05
"Itpkb",-0.136116918163151,0.05,0.05
"Gm37033",0.281713604670466,0.05,0.05
"Gm37390",0.455304864274677,0.05,0.05
"Gm36933",0.885646517379792,0.05,0.05
"Stum",-0.118525442880034,0.05,0.05
"Parp1",0.639080907666554,0.05,0.05
"Lin9",0.296382482950752,0.05,0.05
"Gm8101",-0.128112038756458,0.05,0.05
"Acbd3",-0.407443339337624,0.05,0.05
"Gm37768",0.139121918441179,0.05,0.05
"H3f3a",-0.24968887749494,0.05,0.05
"Gm17275",-0.0422829316115134,0.05,0.05
"H3f3aos",0.505563777518575,0.05,0.05
"Sde2",-0.424133681485415,0.05,0.05
"Pycr2",-0.0543708651182175,0.05,0.05
"Lefty1",-0.0685808691604359,0.05,0.05
"Tmem63a",0.570501210688394,0.05,0.05
"Ephx1",0.261045148715898,0.05,0.05
"Nvl",0.0436375160886975,0.05,0.05
"Cnih4",-0.331666751188197,0.05,0.05
"Wdr26",-0.0134143764215588,0.05,0.05
"A430110L20Rik",0.330747138221233,0.05,0.05
"Dnah14",-0.13859613879635,0.05,0.05
"Lbr",-0.0561711353806658,0.05,0.05
"Gm5533",-0.0120496381421339,0.05,0.05
"Enah",-1.75281596117429,0.05,0.05
"Gm37018",-0.114347689806837,0.05,0.05
