"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0034612","response to tumor necrosis factor",140,0.411340336055779,1.19563281301153,0.118329466357309,0.391702668750191,0.246613812649084,663,"tags=15%, list=8%, signal=14%","Cyba/Cd14/Laptm5/Pycard/Lcn2/Ccl2/Actr3/Cfl1/Tmsb4x/Gusb/Ccr1/Cxcl16/Casp1/Txndc17/Pid1/Rack1/Tifa/Eif5a/Asah1/Fos/Tnfsf13b",0.197822021315103
"GO:0009112","nucleobase metabolic process",18,0.591982406369951,1.19548206078127,0.233560090702948,0.535287235487,0.337013853970003,1031,"tags=22%, list=12%, signal=20%","Gda/Aprt/Cmpk1/Gmpr2",0.135002033828631
"GO:0045913","positive regulation of carbohydrate metabolic process",51,-0.493521416128216,-1.19478865593181,0.1875,0.482682239226742,0.303894042114938,1120,"tags=20%, list=13%, signal=17%","Sirt1/Kat2b/Pdgfb/App/Ppp4r3a/Myh9/Sorbs1/Foxo1/Cd36/Zbtb20",0.133554954557592
"GO:0048659","smooth muscle cell proliferation",120,-0.431834213478825,-1.19475035704152,0.139405204460967,0.42532319391635,0.267781107528504,1024,"tags=24%, list=12%, signal=22%","Pik3ca/Ndrg2/Tpm1/Pdgfb/Nos3/Igfbp3/Npr1/Jun/Gsk3b/Pde1a/Igf1r/Cdh13/Ddr2/Ptk2/Ptgis/Gja1/Sulf1/Calcrl/Ogn/Ctnnb1/Mmp2/Bmpr2/S1pr1/Rgcc/Klf4/Adamts1/Flt1/Cav1/Timp3",0.160801401070022
"GO:0001756","somitogenesis",32,-0.520873636251946,-1.19469324475858,0.225577264653641,0.5252786432299,0.330712500181301,1360,"tags=41%, list=16%, signal=34%","Ep300/Bmpr1a/Mib1/Nrarp/Notch1/Ppp2r3a/Meox1/Smad4/Plxna2/Meox2/Sfrp1/Tcf15/Nckap1",0.119887845115423
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",45,-0.494644009634083,-1.19415274017437,0.187022900763359,0.482150040974447,0.303558973067534,1241,"tags=18%, list=15%, signal=15%","Copa/Rab6a/Bicd2/Rab6b/Arcn1/Atp9a/Kdelr3/Plpp3",0.13880510939114
"GO:0043954","cellular component maintenance",45,-0.494611851197832,-1.19407510437161,0.187022900763359,0.482150040974447,0.303558973067534,888,"tags=33%, list=10%, signal=30%","Erc1/Fyn/Dlg1/App/Prnp/F2r/Shank3/Nedd9/Igf1r/Cttn/Itgb1/Tanc1/Afdn/Tjp1/Fermt2",0.13880510939114
"GO:0071450","cellular response to oxygen radical",16,-0.596412717377562,-1.19403299999256,0.23448275862069,0.536145176572268,0.337554008885825,955,"tags=38%, list=11%, signal=33%","Sod1/Nos3/Sod3/Cygb/Fbln5/Cd36",0.115240003147781
"GO:0071451","cellular response to superoxide",16,-0.596412717377562,-1.19403299999256,0.23448275862069,0.536145176572268,0.337554008885825,955,"tags=38%, list=11%, signal=33%","Sod1/Nos3/Sod3/Cygb/Fbln5/Cd36",0.115240003147781
"GO:1905274","regulation of modification of postsynaptic actin cytoskeleton",10,-0.664901380743307,-1.19398495329267,0.248201438848921,0.550056734672119,0.34631264817169,375,"tags=20%, list=4%, signal=19%","Ptk2/Myh10",0.114266502484433
"GO:0043583","ear development",89,-0.444911956813411,-1.19331482218254,0.132727272727273,0.417927451858486,0.263124789632896,955,"tags=25%, list=11%, signal=22%","Sod1/Jag1/Dicer1/Notch1/Epha4/Gata2/Jag2/Nipbl/Trip11/Atp8b1/Nfix/Fat4/Prrx1/Hes1/Myo6/Tcf15/Gas1/Clic5/Zeb1/Ece1/Igfbp7/Sparc",0.163180127180689
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle",37,-0.51951830343304,-1.1932584669474,0.202205882352941,0.495743792547578,0.312117523139074,1343,"tags=35%, list=16%, signal=30%","Egfr/Rdx/Ccnd2/Eif4g1/Plcb1/Ddx3x/Crebbp/Ankrd17/Ddr2/Kcna5/Rgcc/Kmt2e/Adamts1",0.130105630751129
"GO:0039702","viral budding via host ESCRT complex",14,0.611136403696697,1.19313478755049,0.238202247191011,0.538762278341492,0.339201721543639,1382,"tags=29%, list=16%, signal=24%","Chmp2a/Chmp6/Chmp1a/Chmp5",0.132846300606183
"GO:0014827","intestine smooth muscle contraction",1,0.886981065506292,1.19285402577393,0.213461538461538,0.508552424094727,0.320181766027024,962,"tags=100%, list=11%, signal=89%","Ptger4",0.129442887745046
