gene,H_CON_1,H_CON_2,H_CON_3,H_CON_4,H_CON_5,H_CLP72H_2,H_CLP72H_3,H_CLP72H_4,H_CLP72H_5,H_CLP72H_6
Gm50112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50114,0.0,1.0,1.0,1.0,3.321928094887362,6.714245517666122,3.169925001442312,5.832890014164741,0.0,6.599912842187128
Gm50115,3.321928094887362,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0
Gm50116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50127,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gm50128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50130,0.0,2.584962500721156,2.584962500721156,3.700439718141092,3.321928094887362,2.584962500721156,3.321928094887362,0.0,2.584962500721156,2.321928094887362
Gm50131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50132,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.321928094887362
Gm50133,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.807354922057604
Gm50134,0.0,2.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
Gm50135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50136,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156
Gm50137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50138,1.584962500721156,2.584962500721156,0.0,0.0,2.0,0.0,0.0,0.0,2.584962500721156,0.0
Gm50139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50143,3.169925001442312,3.169925001442312,0.0,2.584962500721156,0.0,3.169925001442312,0.0,3.169925001442312,2.321928094887362,0.0
Gm50144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50145,3.9068905956085187,0.0,1.584962500721156,0.0,3.700439718141092,0.0,0.0,0.0,0.0,0.0
Gm50146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0
Gm50147,0.0,4.169925001442312,2.0,2.0,2.584962500721156,4.247927513443585,3.807354922057604,4.584962500721156,4.523561956057013,2.584962500721156
Gm50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50149,2.0,3.169925001442312,2.321928094887362,0.0,0.0,2.321928094887362,2.807354922057604,2.321928094887362,0.0,0.0
Gm50150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50152,0.0,0.0,2.321928094887362,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gm50153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50156,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0
Gm50157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0
Gm50164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50166,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Gm50171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50194,6.894817763307944,7.098032082960526,6.9886846867721655,7.6653359171851765,7.312882955284356,4.523561956057013,4.392317422778761,4.807354922057604,5.78135971352466,4.857980995127572
Gm50195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50196,2.0,3.321928094887362,0.0,0.0,2.321928094887362,1.584962500721156,0.0,0.0,0.0,2.0
Gm50197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50203,0.0,0.0,2.321928094887362,2.321928094887362,3.169925001442312,0.0,1.584962500721156,0.0,3.169925001442312,1.584962500721156
Gm50204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50205,0.0,4.392317422778761,2.321928094887362,0.0,4.954196310386875,4.807354922057604,5.087462841250339,4.392317422778761,5.554588851677638,0.0
Gm50206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50209,0.0,0.0,0.0,0.0,0.0,2.807354922057604,3.169925001442312,3.807354922057604,1.584962500721156,3.0
Gm50210,0.0,2.321928094887362,1.584962500721156,0.0,2.0,0.0,3.0,0.0,2.807354922057604,0.0
Gm50211,0.0,2.321928094887362,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Gm50212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50217,0.0,0.0,0.0,2.321928094887362,2.321928094887362,0.0,0.0,1.584962500721156,3.0,2.0
Gm50218,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0
Gm50219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50221,0.0,0.0,3.584962500721156,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0
Gm50222,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50226,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0
Gm50227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50230,6.459431618637297,7.434628227636725,6.022367813028454,6.20945336562895,6.442943495848728,6.339850002884624,7.409390936137702,6.321928094887363,4.954196310386875,6.0
Gm50231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50232,4.584962500721156,3.321928094887362,4.169925001442312,3.700439718141092,4.643856189774724,2.321928094887362,4.643856189774724,4.087462841250339,3.4594316186372973,3.0
Gm50233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50234,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50237,0.0,3.0,0.0,2.0,2.321928094887362,1.584962500721156,2.0,2.807354922057604,2.584962500721156,2.0
Gm50238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50240,7.257387842692652,7.098032082960526,7.651051691178929,7.936637939002571,7.03342300153745,7.826548487290915,7.948367231584678,0.0,8.344295907915816,7.614709844115208
Gm50241,4.087462841250339,6.189824558880018,6.392317422778761,3.807354922057604,3.807354922057604,7.022367813028454,4.321928094887363,2.584962500721156,7.774787059601174,7.022367813028454
Gm50242,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
Gm50243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50245,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Gm50246,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Gm50247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50250,0.0,0.0,1.584962500721156,0.0,1.584962500721156,2.0,2.321928094887362,0.0,0.0,0.0
Gm50251,0.0,0.0,0.0,2.0,1.584962500721156,1.584962500721156,1.584962500721156,0.0,1.0,0.0
Gm50252,0.0,0.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0
Gm50253,8.154818109052105,8.625708843064466,7.768184324776926,8.280770770130603,8.686500527183219,8.758223214726724,8.640244936222345,8.778077129535358,8.442943495848729,8.451211111832329
Gm50254,2.807354922057604,3.0,2.0,0.0,0.0,2.0,3.169925001442312,3.584962500721156,2.321928094887362,1.0
Gm50255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156,1.584962500721156
Gm50257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50268,3.700439718141092,2.321928094887362,1.584962500721156,2.321928094887362,0.0,0.0,0.0,3.4594316186372973,3.321928094887362,4.906890595608519
Gm50269,2.321928094887362,3.321928094887362,0.0,3.9068905956085187,4.392317422778761,3.169925001442312,2.807354922057604,4.321928094887363,5.459431618637297,4.523561956057013
Gm5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50270,0.0,0.0,0.0,0.0,0.0,0.0,2.321928094887362,2.807354922057604,0.0,0.0
Gm50271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50273,0.0,3.4594316186372973,0.0,2.584962500721156,0.0,2.584962500721156,4.392317422778761,3.807354922057604,2.584962500721156,0.0
Gm50274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156
Gm50275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50276,0.0,0.0,1.0,0.0,2.321928094887362,3.0,0.0,1.584962500721156,0.0,0.0
Gm50277,2.584962500721156,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0
Gm50278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0
Gm50283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50287,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50295,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gm50296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50301,0.0,0.0,2.807354922057604,2.584962500721156,0.0,0.0,0.0,0.0,0.0,1.584962500721156
Gm50302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50310,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
Gm50311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50313,0.0,0.0,0.0,2.321928094887362,1.0,0.0,0.0,0.0,0.0,0.0
Gm50314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50315,3.169925001442312,0.0,0.0,0.0,3.700439718141092,1.584962500721156,0.0,2.0,0.0,0.0
Gm50316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50318,0.0,0.0,0.0,2.807354922057604,0.0,3.9068905956085187,0.0,0.0,3.321928094887362,0.0
Gm50319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50321,13.52613240562841,13.542427347526367,13.429275961924452,13.520373136339725,13.220831743981257,13.665669013359564,12.112439506781552,11.72451385311995,12.530650179750014,11.755722153642282
Gm50322,3.0,3.321928094887362,3.807354922057604,0.0,3.321928094887362,3.321928094887362,4.643856189774724,3.169925001442312,3.807354922057604,4.087462841250339
Gm50323,0.0,0.0,2.321928094887362,0.0,0.0,2.321928094887362,0.0,3.584962500721156,0.0,0.0
Gm50324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50334,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,2.0,0.0
Gm50335,2.807354922057604,0.0,2.584962500721156,2.0,0.0,0.0,2.321928094887362,1.584962500721156,4.087462841250339,2.321928094887362
Gm50336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50338,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0
Gm50339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50340,3.0,4.0,3.4594316186372973,4.459431618637297,4.392317422778761,5.20945336562895,2.584962500721156,4.247927513443585,5.0,4.700439718141092
Gm50341,2.584962500721156,0.0,2.321928094887362,1.584962500721156,2.321928094887362,3.700439718141092,2.0,3.0,2.0,1.0
Gm50342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807354922057604,2.321928094887362
Gm50347,0.0,0.0,0.0,0.0,2.807354922057604,1.584962500721156,0.0,0.0,0.0,0.0
Gm50348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50350,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0
Gm50351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50358,0.0,2.0,2.0,0.0,0.0,0.0,2.584962500721156,1.0,2.0,0.0
Gm50359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50364,0.0,3.584962500721156,0.0,0.0,0.0,0.0,4.247927513443585,5.906890595608519,0.0,0.0
Gm50365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50367,3.0,2.321928094887362,0.0,0.0,3.584962500721156,2.807354922057604,1.0,0.0,0.0,0.0
Gm50368,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
Gm50369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5037,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50371,0.0,0.0,0.0,0.0,0.0,3.584962500721156,3.0,2.584962500721156,0.0,2.584962500721156
Gm50372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321928094887362,1.584962500721156
Gm50374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50382,0.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0
Gm50383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
