gene,GSM2109150,GSM2109151,GSM2109152,GSM2109153,GSM2109154,GSM2109155,GSM2109156,GSM2109157,GSM2109158,GSM2109159,GSM2109160,GSM2109161,GSM2109162,GSM2109163,GSM2109164,GSM2109165,GSM2109166,GSM2109167,GSM2109168,GSM2109169,GSM2109170,GSM2109171,GSM2109172,GSM2109173,GSM2109174,GSM2109175,GSM2109176,GSM2109177,GSM2109178,GSM2109179,GSM2109180
SPDEF,1.9521620730458988,1.8081914426138022,1.7930801704354404,1.8718672990538365,1.9104985886664205,1.9129908600763574,1.8388912753256574,1.906509673833837,1.9511849178220289,1.880838307684451,1.9691007458808927,1.8211713994492722,1.8663501732671053,1.8522705657116099,1.925285487549021,1.89284562181191,1.7824127588022103,1.8634944759502756,1.867323224695312,1.8694371508022225,1.7886731835399787,1.8478446140406097,1.8770610162533887,1.8207794071341545,1.9692849750633001,1.9226697875162617,1.9132551716716235,1.966674095333934,1.820007360870632,1.8905478626215626,1.798867568544235
SPDL1,2.154942833505523,2.03200560098637,2.108089491840297,1.9912524422659634,2.0106008332265053,1.9884883760125596,2.1052757834156868,2.1152963143156467,2.0581155780899483,1.9864364211222933,2.0640930150435075,2.024996891791447,1.9202856769674006,2.107751466997908,1.9981882806318396,1.9373519257861285,1.9954591923472766,1.9642951167377678,2.2616240834407497,2.03373309257887,2.0873406313179115,2.0348178866512097,2.024833822528135,2.068939034152101,1.852921706847502,2.030173611519824,1.9761399731676315,1.9227915532000088,2.1246292165388705,2.3027080070076735,1.9174241170109645
SPDYA,1.95879814120415,2.016881367530325,2.0589710154354317,1.9997980085545444,2.007758832008296,1.9952746570630575,1.978598356345514,1.923837553602399,2.0241210644372254,2.1141471054826573,1.955502521364727,2.071175725819924,2.027628264862227,1.9224224193270842,2.095208800792511,2.0485082349845665,1.9725015072219658,1.9922753653017822,1.9693991853429194,2.0033431759085976,2.0097305499531846,2.0521863246026943,2.0706297570296743,1.9689238637300641,1.9718948160494372,1.9908677516515922,1.9438388309112236,1.9652782139075906,1.8974185728890998,1.8946198944195878,1.9731263162463906
SPDYC,1.7725022358014413,1.8336228183450558,1.785483594070453,1.8108338022672614,1.867679055208708,1.853432826478732,1.8008274398743962,1.8318407681031967,1.9074367927238733,1.8012373087725597,1.8832884498775677,1.8983863803486232,1.9958462779167367,1.8566232281081738,1.895422840910968,1.796610212500911,1.7796883672311186,1.8232031520208616,1.8560295502121968,1.824519407200279,1.7337621426230065,1.7950936438120935,1.8181183955137346,1.8657723607087149,1.8630027733594716,1.825423382107296,1.865819860881548,1.8475640331084193,1.7628122747518316,1.778936049636942,1.8687302193376165
SPDYE1,2.764382251728924,2.7992158162877643,2.789948299068583,2.855660868840075,2.938404364685858,2.8434231335461124,2.8185295173519633,2.7729455593175976,2.8030348020826374,2.8131880895980177,2.760840480224721,2.4916940705120285,2.6059494008319986,2.7941142985730183,2.788408001628471,2.7609575443463,2.6704075530837708,2.822163154250311,2.5991654218193436,2.570421641183178,2.7577188163514768,2.698356294588506,2.6046572995109365,2.7971728071380646,2.8077279135549253,2.7630375726426446,2.8371419705647134,2.7997401022381383,2.7947423203980244,2.574261394901365,2.8321365787873543
SPDYE2,2.248906189210817,2.3685830539948887,2.3852055265646275,2.511096058369548,2.5691256731195047,2.5110437540434716,2.3616972520746597,2.3665087324562455,2.3379336866529705,2.453433293337094,2.4069891987638483,2.122891342608976,2.2113590633333975,2.401616814977372,2.3482125862960235,2.233140552157934,2.269267590292169,2.362964495692727,2.182632978438925,2.198579015557339,2.307853013398809,2.3591734798850155,2.207802290019378,2.3998492062194248,2.3926828592357885,2.329439375569718,2.508070258460372,2.4740396749204425,2.4447783652520485,2.1790672391689587,2.4721168688476918
SPDYE3,1.7964274777460338,1.8044294700369694,1.8159852272010442,1.9555136804654747,1.9317095282855914,1.7772955621229554,1.7765925261494677,1.7972496019332047,1.855842231991719,1.9442137730984093,1.8366028298730532,1.891150843945975,1.7641295562004524,1.8237534357122367,1.866579651030114,1.856324427488897,1.7037828940496895,1.9097577460288526,1.791476534789066,1.767506495970782,1.7602337230449825,1.843786916800887,1.6999246950707583,1.89202180418232,1.7307399358374982,1.7648896326026393,1.7642187479116636,1.9557368443562924,1.8404471199082397,1.6423318988442106,1.7462654641732573
SPDYE4,1.7000312666536561,1.6997914695205907,1.750820856673278,1.7292743192113227,1.7037386055011137,1.6881803585869264,1.8301660658078638,1.749821705405753,1.706393514865547,1.8347718829497008,1.7223304922073015,1.710393192170516,1.7354311936593094,1.7111424495443492,1.72200691209542,1.6776705997452757,1.6897017169373938,1.7761082003153097,1.648897956605372,1.7297006758200986,1.7062564641749047,1.6988185501149387,1.7364749944456244,1.7129038746345187,1.783674561336819,1.7263516918668043,1.6709083004414962,1.7453061839413648,1.674898997926938,1.6651880866713136,1.6583897374233199
SPDYE5,2.4565117989048666,2.477363889390004,2.4893361242551006,2.5189253440289687,2.636826438738094,2.5412682568011027,2.496280818849712,2.494735604862796,2.4219988128919994,2.4725657528708807,2.4741141104665787,2.220984591743365,2.339801556015497,2.5200827509273056,2.4920928843768615,2.3963828373722125,2.343083712525183,2.528073665781562,2.293758917721553,2.3168089977701243,2.450543525452379,2.4485983762271766,2.273044363189016,2.528173710338987,2.489197377019353,2.4311147848528387,2.604231482402418,2.5169215909738702,2.525634184418627,2.3294307643243393,2.5657080544047415
SPDYE7P,2.2696316509404393,2.2636323992023506,2.140395849172907,2.228436999080454,2.4531935784545267,2.5812620552446663,2.2895630123534123,2.39323221354457,2.31606752176707,2.3902989863999133,2.320158265640085,1.9952457082100008,1.897678008977237,2.3671194108452824,2.1103799488570387,2.3284659794413907,2.1092167842524914,2.342816409332975,2.072328791992002,1.9540026970289757,1.7567415093171383,2.1997539971021465,1.6246437045023874,2.1778317061665016,2.2783535541451676,2.215718972868611,2.161368541159112,2.3019241386562523,2.2714017704260954,2.1625516528678626,2.1665579930407075
SPDYE8P,2.5975605720888155,2.6589624409669947,2.638209795608051,2.6773188021082617,2.773247363573613,2.7552678960356336,2.7022105563349434,2.645066776119337,2.5840829902098306,2.677478925772202,2.686236802705175,2.508519927362336,2.508037288496238,2.638188166715272,2.63678700521823,2.624505681699695,2.558552552478284,2.6460312875709597,2.462581122775236,2.4635169622407926,2.633745058295281,2.6086531393571617,2.4638604452865285,2.6547456166837415,2.669390417951942,2.652696812860235,2.6805621606074594,2.6881273804495387,2.6705057525397544,2.467164686414229,2.6818427761513144
SPDYE9P,2.643938824980017,2.708913809277848,2.6860894546121212,2.7267837075615753,2.8288801327326665,2.801945817484046,2.7380665273876565,2.694613687371538,2.6420934095040933,2.716841241317416,2.740019142630751,2.5510104628563197,2.5521207768968055,2.683480875984426,2.6837162140410173,2.6778140003231514,2.6083976611240285,2.6993228619393332,2.5111755235713655,2.517927719603856,2.6736749100651442,2.6588339070861147,2.5038209051579874,2.701592969206069,2.7076661380514477,2.6851449337357676,2.728201779885852,2.7203879220097456,2.7218214767264457,2.4902291828639216,2.7298042005549723
SPECC1,2.381244604745726,2.401586780986442,2.364544418527937,2.5489026508936887,2.4766694201474886,2.338829425048359,2.421013192513259,2.523657296231118,2.3099328508219266,2.418297909858627,2.3872742999086682,2.3650933892502723,2.2784338463635883,2.6141043740191137,2.332341306483552,2.253108862942305,2.3248163626706284,2.274243767254097,2.476630540719647,2.2580786621893187,2.36646210516427,2.31448771850014,2.4311709603474885,2.3471610499554676,2.306440159200277,2.3584975396448264,2.292878907050832,2.350822523999785,2.410699291420044,2.298329859794595,2.4210751502376633
SPECC1L,2.9161918990399385,2.8437889263983473,2.895566315681279,2.8729863148948467,2.885947191366508,2.916438426844345,2.8589000473074035,2.8565096911628323,2.8697885129732104,2.784074670171769,2.8418604354160655,2.9031057743176136,2.8631772676552294,2.8409969071379364,2.924276647721814,2.849312765510376,2.965701183034382,2.864362477031287,2.991361298346988,2.872846485371885,2.903069129569836,2.8736793541386856,2.8141402173058205,2.9240143478259064,3.004549930690814,2.96228803716191,2.930430791428145,2.9380128491966455,2.908472844997906,2.9613992208943953,2.8312003125405747
SPEF1,1.9253652526915979,1.8458593336086782,1.8231256878347195,1.8343269312989532,1.8720131355116647,1.9045611680319698,1.9516549300436157,1.9096540744909347,1.9420640326636658,1.925536163148116,2.061001945099998,1.9051621737910858,1.8619434573966362,1.9543415033555958,1.9607192772067703,1.913327944623319,1.8836442745509037,1.8587807229565303,1.8642634165510097,1.8389557996368475,1.8650834323987138,1.8588324313869695,1.862939315655247,1.9172255049570073,1.937031711562486,1.9153832214948663,1.8888776506819307,2.0403629362837323,1.889473542531109,1.8810694093195697,1.9508155150537654
SPEF2,1.8088216032277273,1.9747532248715232,1.831751607782646,1.8075321565613025,1.719682874858538,1.7871440638564517,1.7588702499446904,1.7951934123785684,1.811442258546963,1.8275141976892098,1.854993016757,1.8033138435535323,1.8508674165764267,1.8937427369254998,1.895418963016438,1.8541033963091977,1.880838307684451,1.8197417468071406,1.8353743714316113,1.8196191392053562,1.8543228603938706,1.78465054827523,1.8022387205839214,1.7465019599266007,1.7881845428082779,1.7498302847564917,1.7742536249652139,1.7942744493107714,1.776786210966376,1.7656238512461153,1.802854946754597
SPEG,2.226887649841091,2.1601844584189287,2.169889735132501,2.3670522954833553,2.2157904050233137,2.3182705586464265,2.2152033141485945,2.289560061498617,2.235417658936925,2.1312832659838645,2.1076543957232423,2.0833427368710153,2.2105447219555083,2.2820690751981307,2.345228874508182,2.146909333011867,2.2605466187620893,2.191695291695281,1.9924784126674573,2.0058526678367303,2.1763355397967223,2.229698658408574,2.0912868511734057,2.099234599772592,2.1952247435137098,2.403095897764334,2.22012561020953,2.240418138575307,2.2298155368377213,2.09006413489749,2.260299711868704
SPEM1,1.868200781259355,1.844903821313402,1.79975046170089,1.7866799939618363,1.8960703031191652,1.907506014212663,1.794669550416,1.78788793652596,1.9240010414877724,1.7920848765820627,1.9807674846951016,1.946656010206915,1.8693976665584529,1.8059032529404477,1.7839510881870961,1.9139980492555086,1.7844453526219108,1.813381028300541,1.837636510480358,1.894336623093028,1.8674932435560223,1.8181511259223204,1.899577827185595,1.8045244650225547,1.8285706557799084,1.7656535516508998,1.9509871685082503,1.8580924265789505,1.801398740312127,1.7458611816602418,1.864207939710867
SPEN,2.7676124277167515,2.7395759519191025,2.7255623079381235,2.7905343488687833,2.7937731390328038,2.84023963657878,2.7777311041380695,2.758394861902159,2.714410387678403,2.763522056457682,2.6752784892641484,2.7312223502450306,2.7886731835399785,2.7957087734223816,2.7690819576853944,2.9329814653910358,2.821083618758799,2.763696260864879,2.763883188538885,2.7163763839121255,2.832634862375003,2.766304685434052,2.736297471679981,2.8041589065629346,2.866009845935177,2.8238634672677883,2.853005574830187,2.7912285410838034,2.84010062619985,2.780956751875249,2.779223994051371
SPERT,1.803789123271999,1.7478299158129391,1.77650830724838,1.7364057198677023,1.7336363436600148,1.8105089130944523,1.7341308005398102,1.8060146542989712,1.8521826591181652,1.795185098594877,1.843147722785052,1.810636409972984,1.8561371475535906,1.7879798492182752,1.8107803445209374,1.8686077546678865,1.8260216485309333,1.7548917768091088,1.7806292626397018,1.8007570466304879,1.7661795717839588,1.8158950815534667,1.7481219880369774,1.7979592414535917,1.7362151976249298,1.7364187091044425,1.723567298433026,1.7843280848580083,1.7911222450161308,1.76359853903162,1.8976083143128182
SPG11,2.8536703556080334,2.913821937618763,2.947890537797171,2.917074617909789,2.901882494002409,2.9084613160425703,2.883083126484608,2.8807207841795317,2.9077309611162936,2.849843175831478,2.8810126165859513,2.80754039949671,2.8912947441710926,2.863250628273128,2.7975422149035207,2.8415645993176994,2.873366346388284,2.8963609850354057,2.831244910428243,2.9026640466648153,2.899361273661805,2.9090242057866695,2.847822570371153,2.8817076842011975,2.8613638768548926,2.9296565671145767,2.8185295173519633,2.8796685223154457,2.8709426682783104,2.8203178630031327,2.879403866440718
SPG20,2.9423850088507626,3.0243409577264107,2.9854639981519293,2.9456339201427615,2.9204972070282027,2.968273266773383,2.9314996359391254,2.923957319798352,2.974281500068695,2.9727477877930863,2.963076403217531,2.9446729445198008,2.9717256324162427,2.9596421984346093,2.9598906838239767,2.973221851420834,2.938603846140169,2.9348693478684393,3.06788304577439,2.953246611457004,2.93784529327932,2.932703738279525,2.950487077613372,3.004246089028874,2.9721834857873572,3.0244118838965313,2.9669287533813904,2.98570807601087,2.9687211596007104,2.9990872066853114,2.866455025394479
SPG20OS,1.8508034228289516,1.8131100857768705,1.7924056110877222,1.7570787337112082,1.7042921146616836,1.786876510247541,1.7014159813169625,1.732955103592739,1.7585590270496743,1.9347693520700455,1.7613491080131147,1.8786547251747676,1.8753869045864557,1.7426745694244312,1.830640694596828,1.7738444544819587,1.7840767646904485,1.7776574710043327,1.788213782379035,1.7664849148393627,1.739044461911491,1.7684426631795924,1.8413975358092538,1.770308947928506,1.7350975378900546,1.700004624495962,1.7341134540440692,1.7943617967660022,1.7499074966173604,1.6948400864336395,1.7675488696025554
SPG21,2.824629380354401,2.7606063234810243,2.813504167174027,2.8198091765469377,2.7708459566444823,2.7803793971408135,2.853143347361197,2.875947122984791,2.711263616386948,2.8026585273928477,2.7180678509146703,2.878778301440879,2.8741398835745553,2.7607234066034763,2.77460575612029,2.838425404827406,2.83103812678093,2.878242727822936,2.8072972131017817,2.8727637629358393,2.7367066071615875,2.846820229623524,2.7913014848341575,2.7860233518201114,2.8149994654609642,2.835471393032936,2.690164517979145,2.8062993075844678,2.805490580370603,2.779482464537266,2.7825658268908184
SPG7,2.2262279784962455,2.3061076361406383,2.357397170500497,2.262225668851948,2.2905954409715825,2.2664057688501873,2.189600034345813,2.2855560981265284,2.2022829279089846,2.0780359213943234,2.3091063216202046,2.0817009377678337,2.235586152804523,2.223172296329207,2.1894577119698457,2.17947920234734,2.0773968326188195,2.1868554828852265,2.079402006490797,2.174182677980383,2.232409030589366,2.2338880601742774,2.1198441869460156,2.187679080008061,2.1621939203279474,2.2124510547969085,2.2695418910946525,2.201285690574468,2.0609362527767905,2.147023342584006,2.234059799361539
SPHK1,1.6485620796499152,1.760804294847116,1.7276024822027392,1.7842317506349785,1.70131394835671,1.677760790451191,1.6833820584867007,1.7500533299698164,1.6409910396439074,1.7396277941211926,1.7202040298815788,1.8130526065782118,1.7317480417098567,1.8231379192985318,1.89378932506904,1.9987190396409347,1.8257856274647914,1.6711167051293674,1.8787449565070722,1.8932767727269209,1.6459367862601781,1.8653447887619283,1.745327699458643,1.759160095817731,1.8788861768291552,1.8002144893330854,1.687221974421807,1.6685775546727175,1.7681546764274048,1.7809357612053274,1.8241446209006538
SPHK2,1.869492426928121,1.9356634080236201,1.899639693651047,2.026052850777001,1.9254412153941474,2.031257554908988,1.9913685551270275,1.9592990699010866,1.9318570019385188,1.9597998247272757,1.9812973827847264,1.8919090755628158,1.8695161160480491,1.9368546214133793,2.016678160751957,1.9801679170336972,1.9482233053538753,1.9195345900091079,1.9803543946493665,1.9843086218051642,1.8124982253335638,1.8713942144827305,1.9174317553901044,2.0053532745690683,1.9775730127192162,1.9656365451255067,2.0346171908057378,1.938707339800676,1.956339214489978,1.9489222411568325,1.972030884141332
SPHKAP,3.196230899825658,3.316210922825775,3.2616421346534796,3.0964558413367316,3.132565327384273,3.2478318368105086,3.264552944583443,3.0171219701256486,3.2002391046908465,3.197461266944497,3.3535717182335834,3.1286695350353284,3.2095048338312515,3.1783752373194107,3.0829528935962776,2.9846403860499477,2.9508117832300984,3.1072911573222433,3.1167340340338523,2.9186972581819846,3.247626794085326,3.119643359320033,2.8435115754839915,3.0137784567599115,2.9296622475344085,3.0928298551451014,3.2526730006666775,2.9874627633810564,3.016610418798198,2.932068732618373,3.014505268329272
SPI1,2.0174943794592726,2.185593834321315,2.2278488735333957,2.1547063338222188,2.1644130081269757,2.0485535715527314,2.0717729644230216,2.1511899056523247,2.1567072577230273,2.0997294625688694,2.172125836327907,2.1080593740287865,2.01685641385354,2.233384992060569,2.1241229665322283,2.202662198878482,2.3358948077650385,2.095121011731427,2.3420056659575526,2.2928376893795783,2.253499211108489,2.224089680736347,2.3205828761398983,2.2811937749526336,2.182031175642994,2.0284559952069574,2.4554337538510054,2.249609170967826,2.296991803036259,2.36449119087023,2.264467372143409
SPIB,1.8144109664548498,1.685204601261206,1.7427564759480818,1.7141795643853097,1.7262339658689605,1.707568963372197,1.8470468195483998,1.6830002000018103,1.737128609495634,1.7300138371380316,1.6958023316169946,1.7852868879445103,1.7570147098251565,1.7625146575681945,1.7184032759922654,1.711014662576161,1.6893617877984803,1.6652108308132767,1.7237027145617714,1.7665824413642348,1.7456676020526787,1.7832680544461348,1.6883325666362634,1.7401504322553076,1.7677437722803444,1.7686628495606762,1.6939574641936161,1.8266196669642853,1.7172629511624784,1.7648471807928037,1.7195602227827242
SPIC,1.8313259939648208,1.8777599526667115,1.7592495952760017,1.754293203149244,1.6872981310265647,1.6559379475210099,1.7572921261468988,1.7368169889236933,1.9043068209749894,1.9628895290964892,1.8932107489599643,1.834864900950752,1.8877825933937593,1.866706243828073,1.8503873942657443,1.7562675544754456,1.8346262775156321,1.8581839531186835,1.7512751772693453,1.7301051630525428,1.901737715553692,1.7443333473813591,1.8896760118375797,1.749783097696052,1.7189248933753967,1.64576620724849,1.6980984338893599,1.7657723471560658,1.7073171621601277,1.663326400529143,1.7580302205327185
SPICE1,2.231195831304402,2.3608530524266524,2.3339503357947957,2.1584921473264767,2.250900954821015,2.3172867003395443,2.2450574940395813,2.257236964733835,2.3391687475143605,2.351518087613105,2.1793008409784114,2.211962252058817,2.2603689705053145,2.2989896282091746,2.428522984948643,2.2485985901926475,2.417379975973023,2.2870703412893034,2.3807820804270827,2.252978723413158,2.370928678466584,2.2385086860574064,2.277419457065027,2.3058917468093303,2.4097982278284196,2.2550927931111713,2.405970582982565,2.3038742463955395,2.2112396415121855,2.3468746498728996,2.2619158836937694
SPIDR,2.301292054053363,2.50438903420831,2.376657123594305,2.20119471324,2.3407929678521953,2.3534983237786182,2.3169653542059407,2.4768456604135514,2.194966399275264,2.4799858637303553,2.32188481338691,2.261942954952219,2.507655120085969,2.437022614437969,2.343572692310094,2.3199386901061017,2.3922569657198425,2.4192422321281337,2.3845168106308208,2.3840580981221438,2.3792743853031615,2.2876170892804883,2.3390832115590574,2.2407020492301806,2.4645218992123987,2.376809904524129,2.6282183365116625,2.242697005837137,2.384898038953542,2.579083578962089,2.4636381496060036
SPIN1,2.820299479869626,2.799860267432956,2.8439074876940964,2.7250779968661325,2.840725060518196,2.88491436102516,2.7558297551543776,2.755195244280866,2.791353585255059,2.7388478041966406,2.830423682859533,2.7716785591036515,2.7591686198148766,2.8099226937508344,2.6638364410158273,2.6938660507328516,2.765793559609819,2.714762047412386,2.7531595083236016,2.6506542852179056,2.8033200438621417,2.7309985474033067,2.5674432287869,2.7565173608926083,2.665804326146612,2.751600828524114,2.8140725220785643,2.7442622960013647,2.7293809201766233,2.7245433206326073,2.6729299141089142
SPIN2A,1.931792720404727,1.8425323818126036,2.031398725368676,1.8374911938893776,1.8692318209332346,1.8082491158115266,2.02252405953784,1.7277723665664317,1.8292609987912263,1.8481852461133903,1.7972039406558082,1.8769824629074279,1.9451919133917035,1.9439475741777086,1.9148438511938144,1.8248004330445162,1.9357840819952734,1.9052276528823902,1.7894204419487783,1.7919432308566192,1.84430931791216,1.792234839252437,1.9383347278721792,1.8829090675813367,1.73232998898241,1.86009672234376,1.7872652827517015,1.9111585010428835,1.9808954089515418,1.8274816790151174,1.9298288632332485
SPIN2B,2.5159747913332082,2.5075079751670812,2.589296093120632,2.452381940101012,2.4563041406741766,2.4730517419799662,2.511751388938296,2.496370308685178,2.328431510902887,2.512487332047121,2.506015382208763,2.3713274552843213,2.603556322509612,2.4068196305423952,2.34607469703961,2.3724757628135973,2.579312920175466,2.4183842735722925,2.4949429233850635,2.527438220891884,2.5230148827462764,2.4180900759828745,2.39271857362317,2.4707164587091275,2.4062155518318944,2.418775544374127,2.406408775688975,2.370005212550168,2.4428134816098312,2.3419914383220886,2.475780115174183
SPIN3,1.8252727589520052,1.933886069364359,1.7973243172699807,1.8682521531661478,1.898719156088464,1.8432884501807065,1.8914814041585295,1.8442852112549837,1.8846408984012364,2.015283461446546,1.8443454771426737,1.92266598217304,1.8385081027806562,1.9087168529413565,1.9063210995777706,1.9103681051314754,1.8955314177260414,1.8699700823544134,1.9223843589177239,1.935757685426464,2.040513739238282,1.927221395115995,1.8292366393666402,1.9125464009851623,1.8526700736425654,1.8835113393375913,1.9177105285551397,1.9066597459335097,1.8880593589519028,1.9265004782335202,1.8792979904953526
SPIN4,1.9016991055134689,1.9350862960518063,1.8476201536605048,1.8521666755256845,1.8381369333972384,1.8485378157811412,1.84629271876723,1.829983474687978,1.8845744782261544,1.8414941532091804,1.9388277594422185,1.8583431158804438,1.8209305001201297,2.055927924226917,1.8816920243932589,1.9033275516112356,1.861046199702983,1.9609972220694545,1.8290661118771434,1.8280547132865768,1.7593135200613361,1.8059362616471837,1.7899795888813237,1.8571250738739888,1.8763774588376163,1.8797763311617917,1.8080390094919405,1.8823261106912021,1.9793522512834945,2.028950991525207,1.8304622200376681
SPINK1,1.9254070326729606,1.8423513492139216,1.79063860324843,1.8842657796359015,1.7759944654603903,1.7955924176645244,1.8006783677636786,2.8375073409001046,1.840978785623502,1.8294883335890555,1.7609362606670755,2.1406445214370518,1.988717402635214,1.9056320167126797,1.953689882090876,1.8945578123126914,1.9092969266041773,1.8223181818543221,1.9003471027147345,2.050773319945808,1.9585643149424978,2.0977119165667153,1.9712069241559587,1.8049456717696986,1.7984860578715571,1.9876046468777915,1.9046921778057588,1.963400137716715,2.2360425191663986,1.7573988105296436,1.8104019715399104
SPINK14,1.8767703475064703,1.860446393388444,1.8297278082904693,1.8105171390395436,1.7119221454253806,1.711234977869808,1.723038617040861,1.7313049095174338,1.7614129398402556,1.825423382107296,1.7537842202018021,1.8592619374778232,1.8134508082859448,1.7554260077972688,1.866306647504322,1.7782506368648736,1.8578337332216286,1.7892701864317095,1.8443575300181183,1.765492313531877,1.7656493087733651,1.7345253769823001,1.7878962924672352,1.7777710748369113,1.7424331336691623,1.7225928011921525,1.7358514034616699,1.7846296112803033,1.7482765905735143,1.6834898590576908,1.780515883658806
SPINK2,2.014997934744137,1.9422066975631866,1.9217638326317223,1.992898919896319,1.9209296989862712,1.889216521330974,1.882740855879684,1.885613408363821,1.938425066874182,2.0122003548948104,2.0299086806750353,1.9965767546030606,2.0865358240796152,2.0278440864888236,2.0999953391344506,1.936134733441408,1.9766422487852455,1.971387205618151,1.9302793865925334,2.033144567566822,1.981301036578627,1.9900544829666662,2.1166475451151245,1.9558335379895717,1.9699406400653512,1.943673825473647,1.9905809815421396,2.030106500306962,1.961967756075257,1.9309757173106128,1.9882193141720237
SPINK4,1.785383151740125,1.7449016324847582,1.7793521843892914,1.7501991485823472,1.7024270483520265,1.7560411967798388,1.673253380980628,1.662214616181153,1.7708121352222768,1.8400683899959245,1.7601144705787242,1.7965437661771055,1.7322778838698394,1.7569122656973053,1.7934922459338676,1.7503106469893341,1.8009971976859729,1.7920140554577118,1.769560184876917,1.7201208328845987,1.6970086859104798,1.7783305483736476,1.7973077141961986,1.7373363191555937,1.7646136735073545,1.711309877406074,1.7468071971305574,1.7641210614641754,1.7033310870495288,1.6854782327376945,1.8004712976085562
SPINK5,1.7409707218282837,1.7567415093171383,1.744815543068815,1.8833901230253869,1.7604423911446254,1.8015063513040928,1.8408217229628343,1.7424978079227018,1.79873902730466,1.9658359899257998,1.8256269019308018,1.740474286489412,1.769327439231144,1.811458699750295,1.777960394680936,1.7604594239428322,1.7615661247035221,1.711552172797581,1.6903187520074756,1.825797836397963,2.003321585411009,1.7772492649025977,1.7474819290677208,1.7698732743303118,1.7476151190950426,1.7590748530761924,1.744139562647912,1.8027433011344103,1.7106091945084179,1.694893561339948,1.7505078922947377
SPINK6,1.7519649566844306,1.848113118974751,1.6943319759420448,1.7618256508199273,1.6730860015840412,1.7654286619450545,1.7361069351404774,1.738283615189685,1.8565156670142984,1.7752570776321555,1.7297006758200986,1.8343147943313611,1.8126501880531423,1.7305834424618116,1.8223344995804522,1.7179297120358406,1.7537970539113406,1.8234355196262026,1.7700424835868938,1.7010521786298891,1.7117768103508277,1.7705330782314954,1.7045710028126961,1.6866663575481424,1.694046642476083,1.7488261543432395,1.7887316422859707,1.7297746228173185,1.7888402022444128,1.742984927466161,1.7412124024224982
SPINK7,1.8756385383574294,1.8326834661951017,1.8735730572349352,1.8120833266787135,1.7357994253775058,1.9001731818243623,1.7607702371920328,1.8160917557049054,1.9390572815454745,1.8613122590774567,1.8232683817937696,1.8293300149273792,1.9186495595082078,1.8334082788616655,1.8707000763734603,1.7696532726227605,1.8375033041643654,1.799866482601838,1.8879930959764784,1.7453664265811697,1.9238451581009175,1.7547250562432193,1.838116758411944,1.7907553592102055,1.7881302391760252,1.7878921145026472,1.8418684845301738,1.7907511895171289,1.6981251112714948,1.7459773169583188,1.8402940282985722
SPINK9,2.1726123217943116,2.3394053705696014,2.0824062546759623,2.035363497368348,2.083230391098887,2.3060113651596432,2.135259043706346,1.9985024268946265,2.2776932042067757,1.9978993501218563,2.062170077310136,2.114610230174272,2.0588048163017407,2.2438731640139884,1.99547004662896,2.047210307596832,2.1307266382651178,2.130031375443105,2.0592998947859997,2.009999211917232,2.1108409442337845,1.971670459550316,1.9974008089520428,2.0369252669264335,1.9988706492143613,2.034796762087443,2.2587510638566113,2.0070950116827677,2.002853711937528,1.962685975284662,2.049550615773643
SPINT1,1.8210815772838422,1.835455223219148,1.7586656177922395,1.889753877082329,1.8768057022391127,1.835386499488604,1.8750251041305321,1.769069259227861,1.885144810701272,1.8436582967406,1.7927221103041509,1.809266256821088,1.8319420799611899,1.8677739285252737,1.817525028122077,1.817357204108143,1.8889127099576961,1.8297278082904693,1.8180242914525786,1.946206829037528,1.8152598047997375,1.8442932468521325,1.776217714294537,1.8235414994391632,1.8597906906419113,1.799655151837563,1.8118244680692173,1.7661286749911334,1.851163350740428,1.7881511254303255,1.8130361835293913
SPINT2,1.9608267555700296,1.924077076052667,1.948974554279771,1.9557405634620255,1.9417035532225158,1.9266940228754006,2.0176048364692654,2.0897693086335085,1.996056056602802,2.066127087620796,1.9521024184153883,1.963400137716715,2.0277414867906933,2.062916080957958,2.0027745183357664,1.9381013259309785,1.8911780694137774,2.0115385755513007,1.9288137236946303,2.224685513603752,2.0005481199793365,2.0285408637813758,1.9679395607451864,2.1207799073794056,2.0251280428248988,1.9434750438632844,2.025326519011019,2.0576512823537785,2.1951806392356077,2.0378460591134053,1.8233009955742743
SPINT3,1.6865767218800598,1.7161875888482487,1.736306131833897,1.7006927224700708,1.6675742659750188,1.6933821317905626,1.6888651683850675,1.6617495998107048,1.784378343638294,1.7995474026703682,1.7134186852170215,1.8524982987898908,1.7992282521525838,1.7335235490562169,1.7040574527089436,1.7065570744551752,1.733163414952906,1.6802928467798297,1.7821527155054773,1.6806619214926466,1.742799582777043,1.6970576310239591,1.7527014997025179,1.746871675601509,1.696759485039133,1.6629574195706534,1.6862898503119212,1.6733845566638192,1.6612981170085166,1.6514857263605565,1.6502774524530799
SPINT4,1.7273846524684133,1.7176183028745766,1.8224895087743,1.7248641501508544,1.7270142664215005,1.6884981865634172,1.7200069765870536,1.6940689361854078,1.7515279918622821,1.6633218457839585,1.7733043405088946,1.8215551220831248,1.7721517026879055,1.6891381065188429,1.8002352013725962,1.7237507623910213,1.7949439780247654,1.758153910390417,1.7379549436561663,1.73850845257783,1.7343302702514036,1.7879798492182752,1.7964233244144157,1.7202653298620805,1.7683664369866237,1.6687772212017213,1.755592647384224,1.7629015479359813,1.7007637332545567,1.6697388637055732,1.7516222503719039
