"umap_1","umap_2","celltype","group","tissue","patient","score"
6.25222113147458,-15.6508240722752,"DC","G0_normal","metastasis normal","patient11",0
6.23206999316892,5.85670900115011,"CD8 T","G0_normal","metastasis normal","patient17",2.10381197929382
8.65163805499753,-4.21758628121378,"CD8 T","G0_normal","metastasis normal","patient10",0
5.77554752841672,4.80387258299826,"CD8 T","G0_normal","metastasis normal","patient12",0
0.896149182469454,-2.804924490366,"CD8 T","G0_normal","metastasis normal","patient12",0.71797549724579
0.384906315953341,-3.47954011193277,"CD8 T","G0_normal","metastasis normal","patient16",1.99273908138275
-13.6793193577222,-5.86221742859842,"Bcell","G0_normal","primary normal","patient12",0
-2.79454562649051,13.6537642455959,"Bcell","G0_normal","primary normal","patient12",0
0.399553203732577,-8.83217287293436,"gdT","G0_normal","metastasis normal","patient17",0
-1.3168149946622,8.02045869597433,"CD45-","G0_normal","metastasis normal","patient11",0
-3.62761042103091,4.22116851576803,"Macrophage","G0_normal","metastasis normal","patient17",0
-9.02612683758059,3.88642740019796,"Bcell","G0_normal","primary normal","patient17",0
0.628340864331332,-3.99542904129984,"CD4 T","G0_normal","primary normal","patient12",0
-12.7393188236646,0.488195715036374,"Bcell","G0_normal","primary normal","patient11",0
12.6572809459277,4.07486057051657,"CD8 T","G0_normal","metastasis normal","patient16",0
-6.01733586773196,8.51522111662863,"DC","G0_normal","metastasis normal","patient12",0
-10.797419524043,2.35888409384726,"Bcell","G0_normal","metastasis normal","patient12",0
3.82830431476316,11.1686816192531,"CD8 T","G0_normal","metastasis normal","patient09",0
-0.692820923625621,16.1011910415554,"Bcell","G0_normal","primary normal","patient16",0
-4.83769891247073,5.79807185896872,"Macrophage","G0_normal","primary normal","patient15",0
-5.39410541042605,-3.77424216500284,"CD8 T","G0_normal","metastasis normal","patient12",0
-2.46458468422214,-5.05260753861429,"Bcell","G0_normal","primary normal","patient12",0
2.99228670612058,-3.41865825882913,"NK cell","G0_normal","metastasis normal","patient08",2.38170385360718
-11.4495992420606,-6.16586542359354,"Bcell","G0_normal","primary normal","patient15",0
1.17692329898557,-17.1247115158177,"CD4 T","G0_normal","primary normal","patient12",0
0.275535488278475,-2.46892261734964,"CD8 T","G0_normal","metastasis normal","patient12",0
12.8983612300464,5.32307004698752,"CD8 T","G0_normal","primary normal","patient12",0
2.985858941228,2.2993178344631,"Bcell","G0_normal","primary normal","patient11",0
-11.1354131458692,-6.17944908371927,"Bcell","G0_normal","primary normal","patient09",0
3.502131962926,1.20107984313009,"CD45-","G0_normal","metastasis normal","patient11",0
11.0055361033984,-3.43329167595865,"CD4 T","G0_normal","metastasis normal","patient16",0
3.17521979823789,10.8359513259792,"CD8 T","G0_normal","metastasis normal","patient16",0
-3.68268868908206,-0.0873425327873411,"CD8 T","G0_normal","primary normal","patient16",0
-4.90469548687259,-4.53835249176981,"CD8 T","G0_normal","primary normal","patient12",0
3.09858014598569,-5.22160053483011,"NK cell","G0_normal","metastasis normal","patient12",2.52687358856201
-1.38245842441836,15.5898747421169,"Bcell","G0_normal","primary normal","patient14",0
0.764375233800021,-4.16965270272257,"CD4 T","G0_normal","metastasis normal","patient16",0
5.3488469363757,5.18810653456686,"CD8 T","G0_normal","metastasis normal","patient13",0
3.3207924605914,3.3949582553768,"Bcell","G0_normal","metastasis normal","patient14",0
12.1532907725879,4.54680013426779,"CD8 T","G0_normal","metastasis normal","patient11",0
0.410106921345797,-8.47655821076395,"CD8 T","G0_normal","metastasis normal","patient16",0
-12.7593650577954,0.50006282099722,"Bcell","G0_normal","primary normal","patient17",0
-0.891200384347829,2.7101266361141,"CD8 T","G0_normal","metastasis normal","patient12",0
4.70777466312131,10.077643869009,"NK cell","G0_normal","metastasis normal","patient09",0
2.78721120372495,-5.47770977250101,"NK cell","G0_normal","metastasis normal","patient13",1.93058359622955
1.90264322772702,-12.8389124893284,"CD4 T","G0_normal","primary normal","patient12",0
-4.42231557354251,6.16211843260763,"DC","G0_normal","metastasis normal","patient11",1.43278229236603
-1.26816228613177,1.13713145026205,"NK cell","G0_normal","metastasis normal","patient12",0
6.37542154803952,4.40907525786398,"CD8 T","G0_normal","primary normal","patient14",0
-3.30270717129031,6.6335258460903,"Macrophage","G0_normal","primary normal","patient16",1.18435430526733
-5.15452716335574,-8.25309181443216,"CD4 T","G0_normal","metastasis normal","patient09",0
-5.73445699199954,5.30826425322531,"DC","G0_normal","primary normal","patient17",0
-8.73013303264895,-6.33206224671366,"Bcell","G0_normal","primary normal","patient16",0
-2.47161087974826,-4.79910755387308,"Bcell","G0_normal","primary normal","patient17",0
0.87575652614316,0.0622154749297915,"CD8 T","G0_normal","metastasis normal","patient15",0
-2.06125328525821,1.24310922392843,"CD8 T","G0_normal","metastasis normal","patient17",0
11.930797600896,3.97887944945334,"NK cell","G0_normal","metastasis normal","patient13",0
-0.942237084954176,-2.96287250748636,"CD8 T","G0_normal","primary normal","patient16",0
1.41895797267636,11.5788493133449,"CD4 T","G0_normal","primary normal","patient12",0
-4.32987449154178,5.77592086562155,"Macrophage","G0_normal","metastasis normal","patient13",1.92815506458282
3.50928213611325,-0.298254901978988,"CD45-","G0_normal","primary normal","patient10",0.745878100395205
-9.31354711040774,-6.29127693406107,"Bcell","G0_normal","primary normal","patient17",0
-4.34534285053531,3.98668908843039,"Macrophage","G0_normal","metastasis normal","patient17",0
5.84724237933835,4.84662437209128,"CD8 T","G0_normal","metastasis normal","patient12",0
3.37940886035642,-4.18008589974405,"NK cell","G0_normal","metastasis normal","patient10",2.450514793396
4.78167917743405,5.24001741179464,"CD8 T","G0_normal","metastasis normal","patient16",0
-3.69217727169314,-0.0919875525570096,"CD8 T","G0_normal","metastasis normal","patient09",0
2.3334501029559,-4.88210344544413,"NK cell","G0_normal","metastasis normal","patient16",0
-5.00680348858157,8.34155225523947,"DC","G0_normal","metastasis normal","patient14",0
1.15802767291745,-13.8848195098973,"CD8 T","G0_normal","primary normal","patient12",0
-1.00072354659358,-2.87031746140482,"CD8 T","G0_normal","primary normal","patient14",0
0.209465885312167,-4.68109512558939,"NK cell","G0_normal","primary normal","patient11",0
-2.377342438548,-5.24347830048563,"Bcell","G0_normal","primary normal","patient14",1.15307128429413
4.83919622913083,6.97518062361715,"NK cell","G0_normal","metastasis normal","patient15",0
2.439955973775,11.7902407623195,"CD8 T","G0_normal","metastasis normal","patient17",0
-2.75223777279178,13.6938080764675,"Bcell","G0_normal","metastasis normal","patient16",0
-4.40988061413089,5.63716649779318,"Macrophage","G0_normal","metastasis normal","patient09",1.53700280189514
1.37811901584348,-3.65273404351236,"CD4 T","G0_normal","metastasis normal","patient09",0
2.39770963206967,-5.4778080009556,"NK cell","G0_normal","metastasis normal","patient15",2.0951726436615
2.06660392299375,12.1469187713527,"CD8 T","G0_normal","metastasis normal","patient16",0
0.917816305310336,-3.65166139832498,"CD4 T","G0_normal","metastasis normal","patient12",0
2.6993746997424,10.9577336288357,"CD8 T","G0_normal","metastasis normal","patient08",0
-13.1356916187696,-5.9264631294346,"Bcell","G0_normal","primary normal","patient12",0
0.558340335042086,-0.558184223685283,"CD8 T","G0_normal","primary normal","patient10",0
-1.87404034122745,-2.14366686573984,"CD8 T","G0_normal","primary normal","patient11",0
3.90994169727048,3.0809123493099,"Bcell","G0_normal","primary normal","patient11",0
1.07134714141568,11.6191306091213,"CD4 T","G0_normal","primary normal","patient16",0
3.75721457019528,11.1644606567287,"CD8 T","G0_normal","metastasis normal","patient16",0
-4.28657052501956,4.85842418440817,"DC","G0_normal","metastasis normal","patient14",1.90669238567352
6.00784447208127,-13.2456860565281,"CD8 T","G0_normal","primary normal","patient10",0
6.75298025623044,-16.2335658096409,"DC","G0_normal","metastasis normal","patient11",0
0.9335569383212,-14.1359334014988,"CD8 T","G0_normal","metastasis normal","patient09",0
4.49363472476682,5.02304792174337,"CD8 T","G0_normal","metastasis normal","patient12",0
-3.66637155994693,-0.0732986651992978,"CD8 T","G0_normal","metastasis normal","patient08",0
-4.22289941295901,-3.95178103676798,"CD8 T","G0_normal","metastasis normal","patient09",0
-2.1100346802167,-4.86947822800638,"gdT","G0_normal","metastasis normal","patient09",0
1.86966111674985,-3.27890682450296,"CD4 T","G0_normal","metastasis normal","patient13",0
-5.57636544689456,-1.05871480933191,"CD8 T","G0_normal","metastasis normal","patient10",0
-0.533135628550443,2.6073868251705,"CD8 T","G0_normal","metastasis normal","patient12",0
2.95624616161069,2.22526931532858,"CD45-","G0_normal","metastasis normal","patient09",0
-12.5200853107862,2.02785992392538,"Bcell","G0_normal","primary normal","patient14",0
4.58556368365964,5.5125656104946,"CD8 T","G0_normal","primary normal","patient14",0
-0.87634987220088,-1.7592610143757,"CD8 T","G0_normal","primary normal","patient15",0
-12.5423936603955,2.06567549475668,"Bcell","G0_normal","primary normal","patient11",0
-5.4109916447095,8.57797288664816,"Monocyte","G0_normal","metastasis normal","patient11",1.87432289123535
-2.20915207847873,-2.68369508019449,"CD8 T","G0_normal","metastasis normal","patient08",0
0.360077166707125,-6.87341928711893,"NK cell","G0_normal","metastasis normal","patient16",0
-2.98783514484683,-4.97526264420511,"CD8 T","G0_normal","metastasis normal","patient16",0
0.762299084813204,-6.65345955124857,"NK cell","G0_normal","metastasis normal","patient14",0
2.68223454967221,11.8330645538235,"CD8 T","G0_normal","metastasis normal","patient16",0
0.848811292798129,-12.218067648325,"CD8 T","G0_normal","metastasis normal","patient09",0
-1.27721968874255,3.05647039183615,"CD8 T","G0_normal","metastasis normal","patient12",0
-2.03716156467715,-4.75776052704813,"Bcell","G0_normal","metastasis normal","patient16",0
1.11812999263486,-13.6409468673802,"CD4 T","G0_normal","metastasis normal","patient08",0
3.68265535846433,3.00469469794272,"Bcell","G0_normal","metastasis normal","patient09",0
-5.0143589733533,-2.61146497956278,"CD8 T","G0_normal","metastasis normal","patient12",0
-1.04131016716281,2.89505839118002,"CD8 T","G0_normal","metastasis normal","patient16",0
5.00512030139646,11.2449660278225,"NK cell","G0_normal","metastasis normal","patient12",0
3.31381919398984,10.9503560043239,"CD8 T","G0_normal","metastasis normal","patient12",0
5.08509542957028,11.2924637771511,"NK cell","G0_normal","metastasis normal","patient17",0
6.53962137714108,4.76979350813864,"CD8 T","G0_normal","metastasis normal","patient15",0
5.41288521304807,11.2240481353664,"NK cell","G0_normal","metastasis normal","patient10",0
3.06581285014829,-3.39830923310282,"NK cell","G0_normal","metastasis normal","patient14",2.44756746292114
1.63572647586545,1.53896867999075,"Bcell","G0_normal","primary normal","patient09",0
4.08750870242795,10.5678896881008,"CD8 T","G0_normal","metastasis normal","patient09",2.8097038269043
1.73958780780515,-4.7937898658848,"CD8 T","G0_normal","metastasis normal","patient09",2.15165638923645
-2.37203834041873,-14.4352345489598,"CD4 T","G0_normal","metastasis normal","patient17",0
3.96325447574338,3.27866005667685,"Bcell","G0_normal","primary normal","patient09",0
-4.94097659572879,8.24415158995627,"DC","G0_normal","metastasis normal","patient16",0
5.14183094516477,-12.3099980377293,"CD8 T","G0_normal","primary normal","patient09",0
-11.3404626606397,0.561852512445432,"Bcell","G0_normal","primary normal","patient08",0
-1.34279791101733,-1.97721553078653,"CD8 T","G0_normal","metastasis normal","patient10",0
5.37668564334592,11.1678061462307,"NK cell","G0_normal","metastasis normal","patient13",0
-5.49659917339602,-0.157771589670199,"Bcell","G0_normal","metastasis normal","patient09",0
1.32380750194272,-5.95406913987162,"NK cell","G0_normal","metastasis normal","patient12",2.35370922088623
13.0898962260791,4.32017183073996,"CD8 T","G0_normal","metastasis normal","patient08",0
2.59554531589231,-4.79922247162821,"Monocyte","G0_normal","metastasis normal","patient14",0
3.23060944095334,3.72360896834372,"CD45-","G0_normal","metastasis normal","patient08",0
-2.94832775577823,-0.254672142181415,"CD8 T","G0_normal","metastasis normal","patient10",0
-0.351548290102872,-10.8859782241917,"CD4 T","G0_normal","metastasis normal","patient12",0
3.43831970706662,11.1416192031765,"CD8 T","G0_normal","metastasis normal","patient13",0
2.83119299426755,11.1180357910061,"CD8 T","G0_normal","metastasis normal","patient16",0
-9.76730439647952,1.28228819140432,"Bcell","G0_normal","primary normal","patient14",0
5.0226226092883,-7.87146377793314,"CD8 T","G0_normal","metastasis normal","patient14",0
1.31681444659909,-13.2980179809666,"CD4 T","G0_normal","primary normal","patient12",0
1.16424539104184,-13.8535790466404,"CD8 T","G0_normal","metastasis normal","patient17",0
-3.60708472713748,4.34380864867209,"Macrophage","G0_normal","metastasis normal","patient11",0
2.35089566722592,-4.96664524308206,"NK cell","G0_normal","metastasis normal","patient13",2.32831048965454
0.96933665290555,-12.6920056366062,"CD4 T","G0_normal","metastasis normal","patient16",0
0.920765423924532,-6.55940819016458,"NK cell","G0_normal","metastasis normal","patient12",0
12.916785264165,6.3505349136257,"CD8 T","G0_normal","metastasis normal","patient09",0
0.84341063514432,0.11404329308508,"Bcell","G0_normal","primary normal","patient14",0
11.2184515239306,5.53612136610983,"NK cell","G0_normal","metastasis normal","patient15",1.57389533519745
-8.20596930965701,-6.33978080979349,"Bcell","G0_normal","primary normal","patient12",0
2.01451375499448,-11.7655863784886,"CD4 T","G0_normal","primary normal","patient09",0
-1.67674550995151,1.44621050127981,"CD8 T","G0_normal","metastasis normal","patient12",0
-1.3487620113782,5.57336044081686,"Macrophage","G0_normal","metastasis normal","patient17",0
5.51248123660764,11.1925778365993,"NK cell","G0_normal","metastasis normal","patient11",0
0.452832365185824,-6.82790231934549,"NK cell","G0_normal","metastasis normal","patient10",0
-1.65567216858188,-5.43697929612162,"CD8 T","G0_normal","metastasis normal","patient12",0
-3.62153956875125,4.19660568007467,"Macrophage","G0_normal","metastasis normal","patient08",0
-12.6347541569165,10.9104771591091,"CD8 T","G0_normal","metastasis normal","patient15",0
0.80040469184598,1.11923372515677,"CD45-","G0_normal","primary normal","patient17",0
-4.9718785046033,-4.54561090699198,"CD8 T","G0_normal","primary normal","patient17",0
-0.809925770609769,-2.73247075310709,"CD8 T","G0_normal","primary normal","patient13",0
-3.22397110447207,-0.917661758575458,"CD8 T","G0_normal","metastasis normal","patient09",0
-4.2865164040021,6.3098421073818,"DC","G0_normal","metastasis normal","patient10",0
0.0145355106898216,-7.35451269379618,"CD8 T","G0_normal","primary normal","patient08",0
2.65674545779904,11.8073086715603,"CD8 T","G0_normal","primary normal","patient14",0
