"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.83794767946601e-40,1.71096459667079,0.377,0.128,6.01707311303582e-36,"1","LGALS9.1"
3.58421028302084e-40,5.36864325448045,0.098,0.004,1.17339876245536e-35,"1","SIRPA.1"
6.55563355965373e-40,1.71963123590715,0.287,0.075,2.14618331475944e-35,"1","RP11-290F20.3.1"
1.71775197584739e-39,-1.19964924332564,0.454,0.717,5.6235764185292e-35,"1","HSPA8"
1.77476403103099e-39,2.36131869971455,0.244,0.057,5.81022248478926e-35,"1","DUSP6.1"
3.73724632798328e-39,5.11206406158905,0.102,0.005,1.22349970285517e-34,"1","FCGR1B.1"
7.03795336836571e-39,-1.58260337874848,0.293,0.596,2.30408517373557e-34,"1","CD53"
7.10730864417533e-39,-4.04298127489534,0.061,0.352,2.32679070393012e-34,"1","CTSW.1"
7.75764677383479e-39,3.02947756385944,0.187,0.033,2.53969840081803e-34,"1","SULT1A1.1"
9.1640266282264e-39,3.06884689540295,0.173,0.028,3.00011903754876e-34,"1","CD1D.1"
9.25797079639848e-39,-3.13342726550122,0.071,0.369,3.03087447932494e-34,"1","STK17A"
3.10320081342351e-38,1.18360163184569,0.707,0.439,1.01592588229859e-33,"1","TCEB2"
5.80804071465957e-38,-4.2759107188103,0.037,0.318,1.90143636916525e-33,"1","CD247"
8.91350315926158e-38,1.55560345776441,0.438,0.174,2.91810266427906e-33,"1","GLIPR2.1"
1.53054146111744e-37,2.23833059593713,0.297,0.091,5.01068663540629e-33,"1","RHOB.1"
1.86510956526387e-37,5.08670693357485,0.106,0.007,6.10599569476085e-33,"1","SMARCD3.1"
1.92455354571264e-37,4.01379254477271,0.108,0.007,6.30060339795406e-33,"1","TMEM176A.1"
2.55505285232767e-37,2.28185534743076,0.269,0.074,8.36473202795033e-33,"1","MIR24-2.1"
4.35637012492478e-37,-1.32971908248481,0.446,0.682,1.42618845149787e-32,"1","HINT1"
4.57675758058635e-37,-4.28591050617949,0.024,0.299,1.49833889673236e-32,"1","RHOH.1"
5.22789663171662e-37,1.56599548314814,0.415,0.158,1.71150879929139e-32,"1","BID.1"
8.2990335849139e-37,-1.8327391741386,0.23,0.522,2.71693761502911e-32,"1","RARRES3"
9.01810384866833e-37,1.3254770864646,0.448,0.177,2.95234683797704e-32,"1","FAM26F.1"
3.54162500121594e-36,2.07046266230639,0.358,0.128,1.15945719289807e-31,"1","SAT2.1"
5.59358440843261e-36,-2.97490985083555,0.071,0.354,1.83122766363267e-31,"1","ACAP1.1"
7.75362470885439e-36,3.31834227973522,0.143,0.019,2.53838165718475e-31,"1","SLC43A2.1"
1.39613913913871e-35,1.35604485444901,0.507,0.237,4.5706803137123e-31,"1","CARD16.1"
1.86694548467532e-35,3.75933945526221,0.122,0.013,6.11200612773007e-31,"1","CSF2RA.1"
1.19695203795581e-34,1.35839925433383,0.505,0.241,3.91858158185974e-30,"1","CLTA"
1.40233190093329e-34,1.28494777799668,0.619,0.339,4.5909541772754e-30,"1","RHOG.1"
1.89704478184935e-34,-4.19619289037704,0.033,0.293,6.21054520681839e-30,"1","GZMM"
2.29154004630222e-34,1.29825940416312,0.495,0.244,7.50204380358422e-30,"1","GSTO1"
2.35671715242101e-34,2.05444373097731,0.269,0.077,7.7154206135959e-30,"1","TMEM205.1"
3.06593888143098e-34,2.73172493223913,0.177,0.034,1.00372707100287e-29,"1","ATF3.1"
6.59733791105301e-34,2.05758357922727,0.226,0.057,2.15983648532053e-29,"1","SLC31A2.1"
9.57546279738947e-34,3.74206226624127,0.114,0.011,3.13481501060936e-29,"1","TREM1.1"
1.16543652296129e-33,3.61385955980565,0.122,0.014,3.81540608887066e-29,"1","CLEC4A.1"
3.21008518942671e-33,4.84471527915786,0.086,0.004,1.05091768931452e-28,"1","ASGR2.1"
3.34359640475042e-33,3.01852254259711,0.132,0.018,1.09462659098719e-28,"1","PYGL.1"
3.96920954621572e-33,-3.89443277954956,0.031,0.284,1.2994398212401e-28,"1","CD27.1"
1.28589145944368e-32,-2.16064096097816,0.12,0.387,4.20975145992673e-28,"1","SEPT7"
1.74787711541691e-32,1.75428199273092,0.34,0.125,5.72220010045188e-28,"1","BNIP3L"
2.11949261718856e-32,6.20342276087039,0.075,0.002,6.9387949301519e-28,"1","PLA2G7.1"
9.8835099403663e-32,1.47732373790174,0.381,0.152,3.23566348427712e-27,"1","EFHD2.1"
1.03735263283406e-31,1.88192236142721,0.255,0.074,3.39608504937214e-27,"1","CECR1.1"
1.49242895622281e-31,2.39429226184685,0.22,0.058,4.88591391688224e-27,"1","PTPRE.1"
3.21266436159894e-31,-3.7552255296074,0.022,0.262,1.05176205870026e-26,"1","LAT.1"
4.37066995443401e-31,1.3401793590687,0.511,0.259,1.43086992968261e-26,"1","ANXA5"
4.41156697804597e-31,1.42460209319206,0.375,0.15,1.44425879727269e-26,"1","DYNLT1"
6.64503759956281e-31,2.25452422094482,0.283,0.094,2.17545240934487e-26,"1","C20orf27.1"
9.81279551385131e-31,3.21201278629353,0.126,0.018,3.21251299532464e-26,"1","APOBEC3B.1"
1.92274591651161e-30,4.13872371366006,0.086,0.005,6.2946855814757e-26,"1","CCL3L3.1"
2.22030442995589e-30,2.63073930489262,0.136,0.021,7.2688326427896e-26,"1","ITGAM.1"
2.9052365793708e-30,5.4327047133646,0.077,0.004,9.51116351354414e-26,"1","CD93.1"
3.0504985048624e-30,1.95678844508993,0.293,0.099,9.98672200521852e-26,"1","SCPEP1.1"
4.36410582182487e-30,1.46109542144111,0.411,0.188,1.42872096394903e-25,"1","GNAI2.1"
8.22276671957363e-30,2.88746674168519,0.159,0.032,2.69196936865401e-25,"1","ARHGEF40.1"
1.48045075160334e-29,1.02485328126216,0.55,0.298,4.84669967059901e-25,"1","CD63.1"
1.7851911838183e-29,2.48469628137759,0.134,0.022,5.84435889758435e-25,"1","RAB34.1"
2.28625830919057e-29,-1.55363564486632,0.271,0.526,7.48475245262808e-25,"1","TRAF3IP3"
3.29439995392032e-29,1.63349020641803,0.377,0.162,1.07852065691443e-24,"1","SOD2.1"
3.56294317784564e-29,-3.23154664922965,0.035,0.268,1.16643633756311e-24,"1","OCIAD2.1"
5.61615730294404e-29,-3.59302529978058,0.031,0.26,1.83861757783782e-24,"1","CD3G.1"
7.98627313302834e-29,2.31898232291116,0.179,0.042,2.61454609829082e-24,"1","HEBP1.1"
1.03984173800324e-28,3.72741079386867,0.104,0.012,3.404233881875e-24,"1","PTAFR.1"
1.54817263634727e-28,2.19394145713882,0.234,0.071,5.0684075768737e-24,"1","GRINA.1"
1.93365836118742e-28,3.6732966752763,0.096,0.01,6.33041074285537e-24,"1","KCNE3.1"
2.21891029114522e-28,3.25409622134229,0.102,0.011,7.26426851115122e-24,"1","NLRP3.1"
3.95001945795628e-28,-3.03447003009747,0.059,0.289,1.29315737014573e-23,"1","BIN1"
5.20513218138484e-28,4.08133898206574,0.084,0.006,1.70405617354177e-23,"1","IL1RN.1"
7.08392446254628e-28,2.29551655375663,0.167,0.037,2.3191351905484e-23,"1","FBP1.1"
7.14152215409288e-28,6.42299120428217,0.059,0.001,2.33799152280693e-23,"1","FXYD6.1"
7.83794664854962e-28,3.22345870439141,0.102,0.012,2.56598697380218e-23,"1","NFE2.1"
9.17405698179964e-28,3.11213839175874,0.122,0.019,3.00340277470156e-23,"1","GAS7.1"
1.00975285803788e-27,1.30385737961909,0.487,0.252,3.30572890664442e-23,"1","NOP10.1"
1.61987961262188e-27,1.97186374004122,0.257,0.086,5.30316187580151e-23,"1","THEMIS2.1"
1.63703217015427e-27,5.45932996724084,0.063,0.002,5.35931591865104e-23,"1","LINC00937.1"
1.71499989416349e-27,5.66257901529368,0.063,0.002,5.61456665351244e-23,"1","CYP27A1.1"
2.64600961075334e-27,-2.9115645252512,0.063,0.289,8.6625062636843e-23,"1","PIK3IP1.1"
4.17522319817166e-27,1.56569643515304,0.336,0.138,1.36688457061744e-22,"1","ATP6V0D1.1"
5.76820282619495e-27,1.70832888169164,0.259,0.087,1.8883942412397e-22,"1","ATOX1.1"
6.45954294091502e-27,2.68724279830781,0.147,0.03,2.11472516799676e-22,"1","LILRB4.1"
6.95291045295938e-27,-3.37449447082227,0.033,0.249,2.27624382408984e-22,"1","SPOCK2.1"
9.90845820464674e-27,1.3135958247832,0.381,0.169,3.24383104703725e-22,"1","TIMM13"
1.3602349113626e-26,1.90532314080902,0.228,0.07,4.45313705281888e-22,"1","LILRB2.1"
1.40287636776123e-26,2.22180201268578,0.181,0.046,4.59273665277671e-22,"1","CDKN1A.1"
2.75415658119558e-26,-1.68232446042023,0.187,0.42,9.0165578155181e-22,"1","PEBP1"
3.94525657939071e-26,1.67900709752879,0.236,0.074,1.29159809896093e-21,"1","YBX3.1"
5.96595555551966e-26,1.10281717268815,0.259,0.085,1.95313452976603e-21,"1","MS4A7.1"
7.06582461097782e-26,-3.82915973763374,0.024,0.231,2.31320966114192e-21,"1","CCR7.1"
7.2666257045637e-26,2.90628715776883,0.114,0.018,2.37894792316007e-21,"1","LRP1.1"
8.51153699835787e-26,1.6486960636904,0.436,0.215,2.7865069825224e-21,"1","ARRB2.1"
9.13393726497563e-26,-4.99453005509788,0.031,0.235,2.99026838180772e-21,"1","CST7.1"
1.48397287231073e-25,-1.1624500672014,0.336,0.566,4.85823038937088e-21,"1","HMGN1"
2.5241735667609e-25,2.64950029886279,0.128,0.024,8.26363942286182e-21,"1","LILRB3.1"
2.99607787372666e-25,1.20686726821458,0.466,0.249,9.80855974300633e-21,"1","SUPT4H1.1"
3.90885171637347e-25,1.01745667938524,0.678,0.465,1.27967987490635e-20,"1","SLC25A5"
4.23137959107384e-25,1.03864819348565,0.527,0.305,1.38526905052575e-20,"1","WDR83OS"
5.89338314028528e-25,-1.67841406480691,0.177,0.416,1.9293757724666e-20,"1","CMPK1"
9.57540504167735e-25,1.28283852883925,0.473,0.249,3.13479610254433e-20,"1","NDUFS7"
1.32254053526536e-24,2.06975827660049,0.175,0.046,4.32973320435175e-20,"1","FUOM.1"
1.38835488450223e-24,1.84626395916347,0.257,0.094,4.54519622088338e-20,"1","NAGK.1"
1.57220367358567e-24,-2.43205419720548,0.102,0.322,5.14708038658475e-20,"1","GIMAP5.1"
1.77741021525451e-24,3.69892201936419,0.084,0.009,5.81888556270023e-20,"1","NFAM1.1"
1.90173511034691e-24,1.57754061923106,0.303,0.123,6.22590040425371e-20,"1","COMT.1"
1.92446225337844e-24,1.24776928645559,0.104,0.015,6.30030452511033e-20,"1","NRGN.1"
2.26777423753778e-24,2.36741335801772,0.185,0.053,7.42423929885118e-20,"1","NUDT16.1"
2.36371356546196e-24,-1.6030556362127,0.244,0.467,7.73832547060936e-20,"1","NOSIP.1"
3.37390329261517e-24,-4.95186712472309,0.012,0.2,1.10454845993636e-19,"1","AQP3.1"
3.49684821174112e-24,-2.1206864336254,0.094,0.316,1.14479816755981e-19,"1","ARHGAP15"
3.50290329341941e-24,-4.02756813263135,0.151,0.357,1.14678048019965e-19,"1","CCL5.1"
4.5751484488554e-24,1.72675100680436,0.253,0.092,1.49781209918628e-19,"1","GLUL.1"
4.61442412232809e-24,1.63145212597672,0.316,0.128,1.51067016916777e-19,"1","OAZ2.1"
5.11612594394621e-24,4.23434501365253,0.071,0.005,1.67491731152911e-19,"1","CXCL2.1"
5.27241829035099e-24,1.25448099164044,0.385,0.187,1.72608429989511e-19,"1","LAMTOR2.1"
7.48830933015489e-24,4.06281721146261,0.069,0.005,2.45152270850611e-19,"1","ZFHX3.1"
8.96789709522827e-24,2.56210066458453,0.155,0.038,2.93591015103583e-19,"1","CD300LF.1"
9.47634823611771e-24,-4.41014413911947,0.014,0.201,3.10236688554022e-19,"1","PRKCQ-AS1.1"
9.56145735453699e-24,1.54198696154254,0.405,0.206,3.13022990872832e-19,"1","SAMHD1"
9.64728030492969e-24,1.52183165524538,0.301,0.121,3.15832662622788e-19,"1","NINJ1.1"
9.83361313868228e-24,1.32642886230675,0.379,0.177,3.21932826934181e-19,"1","TNFSF10"
1.50986780453121e-23,-3.76429012655371,0.016,0.204,4.94300521847426e-19,"1","TRAT1.1"
1.63940166010439e-23,-2.0548222930387,0.114,0.33,5.36707315484977e-19,"1","GYPC.1"
1.64089391349396e-23,6.71210002546441,0.057,0.002,5.37195849399652e-19,"1","GBGT1.1"
1.77486459879135e-23,2.31074022770784,0.138,0.03,5.81055172352312e-19,"1","IL17RA.1"
1.82364401178608e-23,-1.70111508199044,0.189,0.413,5.97024576578528e-19,"1","PNISR"
2.1182643884117e-23,2.06250291146212,0.147,0.034,6.93477395478221e-19,"1","RXRA.1"
2.57370079188684e-23,1.47497451978987,0.183,0.053,8.42578165247912e-19,"1","CRTAP.1"
5.20709049790339e-23,1.02038672359559,0.491,0.276,1.70469728720361e-18,"1","MT2A"
5.59732540507476e-23,4.37097356440995,0.067,0.005,1.83245239111338e-18,"1","EREG.1"
6.43461780591226e-23,-4.30528930540081,0.045,0.235,2.10656517729955e-18,"1","GZMA.1"
6.88545599970157e-23,1.862996089886,0.189,0.056,2.2541605851823e-18,"1","SCIMP.1"
1.16940803406376e-22,2.35482362905928,0.153,0.038,3.82840802191793e-18,"1","MSRB2.1"
1.35489454403639e-22,1.32161104067782,0.308,0.128,4.43565375826633e-18,"1","HSBP1.1"
1.36968397414848e-22,2.57771526806383,0.134,0.03,4.48407139456728e-18,"1","ZNF385A.1"
1.41315729177299e-22,-1.71568929630883,0.12,0.342,4.62639434180641e-18,"1","C12orf57.1"
1.69408187625127e-22,4.52722005511555,0.059,0.003,5.54608524647142e-18,"1","CD163.1"
1.88234359822911e-22,-1.95120625451445,0.118,0.325,6.16241647188247e-18,"1","PRDX2.1"
2.13058061279878e-22,2.72185275950743,0.128,0.028,6.97509481018063e-18,"1","ENTPD1.1"
2.57230495038548e-22,1.91646978701101,0.24,0.089,8.42121194657197e-18,"1","CD4"
3.82333179006911e-22,2.00923770229324,0.251,0.096,1.25168236143282e-17,"1","NAPRT1.1"
3.889941007099e-22,-2.85076675358096,0.051,0.243,1.27348888690407e-17,"1","FAIM3"
3.97683362579716e-22,1.02132137347653,0.58,0.37,1.30193579241347e-17,"1","NDUFA11"
4.96157770331873e-22,3.54576488473444,0.073,0.007,1.62432130851248e-17,"1","TLR2.1"
5.66521628830199e-22,2.98026203835599,0.1,0.016,1.8546785084643e-17,"1","RAB3D.1"
6.648282424475e-22,-5.17796377867401,0.006,0.175,2.17651470012463e-17,"1","SIT1.1"
7.14349850377789e-22,3.77804892933017,0.071,0.007,2.33863854016681e-17,"1","MYCL.1"
7.39461978243249e-22,2.27009529681928,0.155,0.041,2.42085062437275e-17,"1","PLIN3.1"
9.6633055240211e-22,1.88011131987504,0.183,0.056,3.16357296245403e-17,"1","SYK.1"
9.9734024192533e-22,1.64119026329589,0.228,0.081,3.26509248401515e-17,"1","NR4A1.1"
1.00172864469872e-21,2.36895270288478,0.112,0.021,3.27945923701467e-17,"1","KIAA0930.1"
1.03988211611338e-21,2.85404750466024,0.12,0.025,3.40436607173197e-17,"1","SGK1.1"
1.14094150946886e-21,3.37246736251411,0.088,0.012,3.73521431369917e-17,"1","MEFV.1"
1.44950511414859e-21,2.3324286503537,0.145,0.037,4.74538984269967e-17,"1","CD86.1"
1.6139049409528e-21,4.30412945975543,0.053,0.002,5.28360199569129e-17,"1","STAB1.1"
1.86509924468882e-21,1.38944047049844,0.336,0.159,6.10596190726226e-17,"1","POLE4.1"
2.15022673484496e-21,3.80314008592717,0.077,0.009,7.03941228453543e-17,"1","C10orf11.1"
2.92695903576045e-21,-1.99488770490829,0.067,0.268,9.58227849127257e-17,"1","SEPT1"
3.82404676904099e-21,3.13546630984584,0.1,0.017,1.25191643124864e-16,"1","IER3.1"
5.04822989255966e-21,-1.11155536913211,0.356,0.543,1.65268950222618e-16,"1","SOD1"
5.38582957593196e-21,2.47520447172885,0.112,0.022,1.7632128865686e-16,"1","LTB4R.1"
5.9064819197743e-21,1.21836481373771,0.285,0.119,1.93366405089571e-16,"1","ZYX"
6.82903963881835e-21,-1.70449800224137,0.128,0.339,2.23569099695635e-16,"1","TBC1D10C"
7.28787839823986e-21,2.26483825605537,0.149,0.039,2.38590563001576e-16,"1","CAMK1.1"
7.62148256479e-21,4.0315724317121,0.067,0.006,2.49512096206095e-16,"1","RP11-65J3.1.1"
1.01343366034582e-20,3.3404745848439,0.077,0.01,3.31777911724015e-16,"1","SIGLEC1.1"
1.03234448963304e-20,4.86720748021206,0.055,0.003,3.37968939016064e-16,"1","TCN2.1"
1.36472943995933e-20,4.41940652145596,0.053,0.003,4.46785124053886e-16,"1","GLT1D1.1"
1.41743823585821e-20,1.1073243744518,0.436,0.234,4.64040929655261e-16,"1","CASP1.1"
1.69500195331892e-20,1.49632294124078,0.263,0.106,5.54909739477548e-16,"1","WARS.1"
1.82906023016492e-20,2.14809498687801,0.155,0.043,5.98797738151393e-16,"1","NCF4.1"
3.19623147896428e-20,2.14784598517479,0.138,0.035,1.04638226158333e-15,"1","MBOAT7.1"
3.30415012708547e-20,4.05369900596807,0.067,0.007,1.08171266860524e-15,"1","CACNA2D3.1"
3.69728899367316e-20,-4.66449037013916,0.016,0.179,1.21041847074872e-15,"1","HOPX.1"
4.64777634372994e-20,2.208492031167,0.13,0.032,1.52158901941031e-15,"1","KYNU.1"
4.99969152535085e-20,-2.11404388129091,0.071,0.258,1.63679901156936e-15,"1","TSTD1"
7.67884621368859e-20,-2.91157273326408,0.092,0.276,2.51390067343737e-15,"1","CD79B.1"
8.23852455994524e-20,1.51865910746431,0.222,0.081,2.69712817043487e-15,"1","MIDN.1"
9.33530823513807e-20,2.32796842137231,0.112,0.024,3.0561932100195e-15,"1","MAP3K3.1"
1.09751155156707e-19,5.4803926103234,0.047,0.002,3.59303331752028e-15,"1","ALDH1A1.1"
1.13268992143169e-19,4.85757075427556,0.051,0.003,3.70820026478306e-15,"1","SERPING1.1"
1.14726865394105e-19,4.97927091469634,0.047,0.002,3.7559281192722e-15,"1","CLEC4D.1"
1.24965320836287e-19,1.98343884921846,0.218,0.08,4.09111467353835e-15,"1","UBE2D1.1"
1.30175158500005e-19,-2.02878104493346,0.09,0.277,4.26167433897317e-15,"1","PPP2R5C"
2.57652352331911e-19,2.68047972228969,0.1,0.019,8.43502271064211e-15,"1","TSPAN4.1"
3.50745446790785e-19,1.61836037864493,0.236,0.093,1.14827044370367e-14,"1","DHRS4L2"
5.98269164304588e-19,-1.3266144298744,0.251,0.445,1.95861359010036e-14,"1","CCND3"
6.39800801385265e-19,2.54131463407912,0.116,0.027,2.09457986357508e-14,"1","LILRA2.1"
7.07653230962716e-19,1.13384308223199,0.397,0.21,2.31671514752574e-14,"1","SDCBP"
7.92325056170678e-19,2.64279392592179,0.092,0.016,2.59391376889157e-14,"1","ATF5.1"
8.20945380489411e-19,3.20782618095887,0.071,0.009,2.68761098664623e-14,"1","TIMP2.1"
9.31675360118127e-19,3.45141979719811,0.061,0.006,3.05011879395473e-14,"1","RAB13.1"
1.12711039144321e-18,1.76220723880265,0.175,0.057,3.68993399950678e-14,"1","UBXN11.1"
1.26244693237467e-18,-1.73221513917188,0.134,0.321,4.13299876720819e-14,"1","YWHAQ"
1.76796811420019e-18,8.41586355088879,0.035,0,5.78797401226859e-14,"1","TMEM150B.1"
2.08472494290144e-18,2.38254469198919,0.124,0.032,6.82497251807074e-14,"1","CD300C.1"
2.11717114867008e-18,2.47705103367405,0.11,0.025,6.93119490651612e-14,"1","DENND6B.1"
2.63576090521476e-18,2.65575081858409,0.102,0.021,8.62895405149208e-14,"1","OSM"
2.69741778135219e-18,3.03227182671007,0.081,0.013,8.8308063325908e-14,"1","SLC15A3.1"
3.47743240591509e-18,1.86103095001615,0.161,0.051,1.13844182104848e-13,"1","CSF1R.1"
3.74560288623704e-18,1.4943817981672,0.322,0.159,1.22623547289628e-13,"1","RILPL2"
4.02054197345483e-18,1.10171910778653,0.346,0.173,1.31624503126964e-13,"1","GLIPR1"
5.30085585716841e-18,-1.79418846073781,0.104,0.287,1.7353941905198e-13,"1","TNFAIP8"
5.39386107818422e-18,-2.77506801710604,0.037,0.196,1.76584223977595e-13,"1","LBH"
6.06017031032105e-18,-2.5051532300763,0.051,0.216,1.9839785561929e-13,"1","PIM1"
7.51023785463563e-18,1.73470800108011,0.196,0.072,2.45870166885061e-13,"1","RAB24.1"
8.26390405505948e-18,2.77749051024933,0.092,0.018,2.70543690954537e-13,"1","TTYH3.1"
8.86376426218684e-18,-1.59046889289162,0.141,0.324,2.90181914415473e-13,"1","ANKRD12"
1.0073705435671e-17,4.77608191496651,0.043,0.002,3.29792968552997e-13,"1","RNASE4.1"
1.19217988510313e-17,1.89847765989493,0.143,0.042,3.90295850785061e-13,"1","LILRA3.1"
1.20115052495829e-17,3.10302059126993,0.067,0.009,3.93232658860845e-13,"1","PTGIR.1"
1.36432282518263e-17,1.2119300284683,0.234,0.096,4.46652006508291e-13,"1","TREX1"
1.42183264549008e-17,1.2087490963024,0.326,0.162,4.65479571480544e-13,"1","SERPINB6"
1.8368049445836e-17,2.43734378618477,0.098,0.021,6.01333202757779e-13,"1","PDLIM7.1"
1.9360847548842e-17,1.30411999862749,0.226,0.091,6.3383542705399e-13,"1","LYL1.1"
2.40020095280069e-17,-1.23476933424936,0.326,0.5,7.85777787927891e-13,"1","SELL"
2.66016886972521e-17,1.62220041283064,0.418,0.241,8.7088608457064e-13,"1","TMEM219"
2.91847724744363e-17,1.81683103079291,0.257,0.115,9.55451081268096e-13,"1","TNFRSF1B.1"
3.0594907999245e-17,2.14566185800612,0.114,0.028,1.00161609807928e-12,"1","FHL3.1"
3.2190879123751e-17,-3.4990783016784,0.02,0.165,1.05386500075336e-12,"1","C12orf75"
3.33379983216694e-17,2.78227738538457,0.092,0.019,1.09141938905481e-12,"1","CEBPA.1"
4.24831173480044e-17,2.19570464902292,0.128,0.036,1.39081229573897e-12,"1","C15orf39.1"
4.65703627103415e-17,2.37307886305637,0.098,0.021,1.52462053441116e-12,"1","SNORD3D.1"
5.20217733857363e-17,-2.39357172504774,0.043,0.201,1.70308881710223e-12,"1","FLT3LG.1"
5.9437237331181e-17,-4.24959556108436,0.037,0.186,1.9458562757482e-12,"1","PRF1.1"
7.86963777145631e-17,2.85642866819954,0.088,0.017,2.57636201361937e-12,"1","STAC3.1"
8.06088475147864e-17,2.12846132585362,0.159,0.053,2.63897244993908e-12,"1","SLC16A3.1"
8.72813761221504e-17,5.54910050694046,0.041,0.002,2.85741769148696e-12,"1","MARC1.1"
9.25586227864341e-17,4.43177594098664,0.043,0.002,3.03018419278228e-12,"1","TP53I3.1"
9.32041051937565e-17,2.55419636681629,0.112,0.028,3.0513159958332e-12,"1","PPIF.1"
9.92386010442224e-17,2.20235621346822,0.098,0.021,3.24887332098575e-12,"1","SNORD3B-1.1"
1.45474506995399e-16,1.71069308545191,0.163,0.055,4.76254441001538e-12,"1","LACTB.1"
1.73146057978753e-16,1.38511026704018,0.275,0.131,5.66845564610843e-12,"1","POU2F2.1"
1.73369019474282e-16,1.40448506723786,0.238,0.104,5.67575495954903e-12,"1","CAPNS1.1"
2.12785832992503e-16,1.21292973325549,0.216,0.086,6.96618260050855e-12,"1","C9orf89"
2.27385142237202e-16,3.10150441839543,0.065,0.009,7.4441347865615e-12,"1","HSPA6.1"
2.44413192574235e-16,1.25654439619824,0.301,0.147,8.0015990984953e-12,"1","SPG21"
2.62608522481347e-16,-4.69103088705076,0.016,0.15,8.59727780899435e-12,"1","CD8B"
2.66780628577964e-16,-1.45457349648539,0.157,0.335,8.73386421838538e-12,"1","SPCS2"
2.71858203651906e-16,1.439035154908,0.255,0.114,8.9000938711561e-12,"1","PLSCR1.1"
2.80788514472471e-16,-1.8123276448147,0.096,0.261,9.19245438679976e-12,"1","TCF7.1"
3.04036689538918e-16,2.0858469643302,0.147,0.048,9.95355314212508e-12,"1","PDXK.1"
3.28224944039167e-16,3.65563009073482,0.055,0.006,1.07454282179542e-11,"1","RP11-295G20.2.1"
3.38850997585959e-16,-2.13965977843065,0.075,0.234,1.10933039589691e-11,"1","SEPT6"
3.45999201028874e-16,1.78916903614067,0.143,0.044,1.13273218432833e-11,"1","HOTAIRM1.1"
3.74690196246916e-16,1.2082330571662,0.303,0.151,1.22666076447316e-11,"1","NDUFB1"
3.93589068229392e-16,1.42033410463991,0.153,0.05,1.28853189156939e-11,"1","HMOX1.1"
